,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-10-27,0.0,0.0,-5.29,-17.68
1,2010-11-02,-0.67,0.44,-5.96,-17.24
2,2010-12-20,-13.7,0.2,-18.99,-17.48
3,2011-03-03,-16.3,-0.26,-21.59,-17.94
4,2013-09-23,12.62,-0.64,7.33,-18.32
5,2014-04-12,19.21,17.32,13.92,-0.36
6,2014-05-05,15.22,19.2,9.93,1.52
7,2014-08-18,13.99,19.32,8.7,1.64
8,2014-09-10,9.6,17.52,4.31,-0.16
9,2014-10-12,14.7,17.4,9.41,-0.28
10,2016-02-13,23.48,11.86,18.19,-5.82
11,2016-09-08,19.86,0.12,14.57,-17.56
12,2017-02-15,18.84,14.74,13.55,-2.94
13,2017-04-04,24.89,16.88,19.6,-0.8
14,2018-01-01,10.7,10.82,5.41,-6.86
15,2018-11-08,8.66,1.54,3.37,-16.14
16,2018-12-23,9.73,15.84,4.44,-1.84
17,2019-02-06,7.08,10.3,1.79,-7.38
18,2019-03-03,19.94,17.52,14.65,-0.16
19,2019-03-28,26.34,16.74,21.05,-0.94
20,2019-04-07,9.52,14.1,4.23,-3.58
21,2019-04-12,16.73,17.72,11.44,0.04
22,2019-04-17,10.4,9.72,5.11,-7.96
23,2019-08-23,16.45,11.46,11.16,-6.22
24,2019-09-08,16.9,11.02,11.61,-6.66
25,2019-09-14,2.6,10.56,-2.69,-7.12
26,2019-10-14,11.24,15.2,5.95,-2.48
27,2019-11-03,20.82,1.22,15.53,-16.46
28,2020-01-27,12.32,15.52,7.03,-2.16
29,2020-11-12,21.98,21.96,16.69,4.28
30,2020-12-27,19.37,20.04,14.08,2.36
31,2021-02-15,11.78,16.3,6.49,-1.38
32,2021-02-20,18.75,15.98,13.46,-1.7
33,2021-03-02,31.02,14.16,25.73,-3.52
34,2021-03-12,9.98,16.48,4.69,-1.2
35,2021-05-11,12.94,19.96,7.65,2.28
36,2021-06-18,21.73,14.36,16.44,-3.32
37,2021-08-19,5.25,10.94,-0.04,-6.74
38,2021-08-29,11.69,11.14,6.4,-6.54
39,2022-02-13,15.29,8.7,10.0,-8.98
40,2022-02-15,10.72,13.14,5.43,-4.54
41,2022-03-01,11.48,12.1,6.19,-5.58
42,2022-03-02,6.41,12.3,1.12,-5.38
43,2022-04-17,12.92,18.48,7.63,0.8
44,2022-05-04,13.23,4.32,7.94,-13.36
45,2022-08-08,30.53,1.74,25.24,-15.94
46,2022-09-16,15.45,0.0,10.16,-17.68
47,2022-10-13,12.16,11.02,6.87,-6.66
48,2022-12-06,7.78,0.44,2.49,-17.24
49,2022-12-27,16.24,13.46,10.95,-4.22
50,2022-12-30,21.14,10.12,15.85,-7.56
51,2023-01-01,19.53,17.84,14.24,0.16
52,2023-01-07,11.87,8.96,6.58,-8.72
53,2023-02-10,16.62,5.48,11.33,-12.2
54,2023-03-22,5.14,15.4,-0.15,-2.28
55,2023-03-28,21.49,19.78,16.2,2.1
56,2023-04-13,23.99,19.84,18.7,2.16
57,2023-05-06,13.02,15.98,7.73,-1.7
58,2023-05-31,26.08,6.56,20.79,-11.12
59,2023-08-29,5.61,12.18,0.32,-5.5
60,2023-09-03,30.47,8.96,25.18,-8.72
61,2023-09-18,9.57,13.34,4.28,-4.34
62,2023-12-27,11.75,9.92,6.46,-7.76
63,2024-01-26,9.08,9.92,3.79,-7.76
64,2024-07-04,18.24,18.54,12.95,0.86
65,2024-10-17,7.33,4.96,2.04,-12.72
66,2024-12-10,26.62,11.34,21.33,-6.34
67,2024-12-16,9.1,13.72,3.81,-3.96
68,2025-01-05,24.48,17.52,19.19,-0.16
69,2025-01-12,14.03,12.82,8.74,-4.86
70,2025-01-15,32.02,16.24,26.73,-1.44
71,2025-02-05,21.78,0.44,16.49,-17.24
72,2025-02-14,31.89,6.5,26.6,-11.18
