,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-10-27,0.0,0.0,0.0
1,2010-11-02,5.61,0.46,-6.07
2,2010-12-20,-5.07,0.51,4.56
3,2011-03-03,-0.69,-0.03,0.72
4,2013-09-23,4.85,-1.54,-3.31
5,2014-04-12,-33.07,-0.83,33.9
6,2014-05-05,-1.45,1.41,0.03
7,2014-08-18,-0.5,0.48,0.02
8,2014-09-10,0.9,-0.8,-0.1
9,2014-10-12,-0.04,0.09,-0.05
10,2016-02-13,2.33,-0.09,-2.23
11,2016-09-08,27.2,-0.33,-26.87
12,2017-02-15,-26.23,0.36,25.87
13,2017-04-04,-2.55,0.31,2.23
14,2018-01-01,3.2,-0.33,-2.88
15,2018-11-08,25.53,0.06,-25.59
16,2018-12-23,-18.07,-10.72,28.78
17,2019-02-06,-2.91,3.38,-0.47
18,2019-03-03,-5.59,4.56,1.04
19,2019-03-28,7.99,-8.18,0.19
20,2019-04-07,-7.05,7.13,-0.08
21,2019-04-12,0.86,-0.96,0.1
22,2019-04-17,-2.12,2.37,-0.24
23,2019-08-23,-1.67,2.83,-1.16
24,2019-09-08,-0.13,0.36,-0.23
25,2019-09-14,6.53,-7.9,1.36
26,2019-10-14,-3.05,2.94,0.11
27,2019-11-03,19.69,-6.42,-13.27
28,2020-01-27,-17.86,4.99,12.87
29,2020-11-12,-1.76,1.05,0.71
30,2020-12-27,-1.02,1.29,-0.27
31,2021-02-15,0.6,-0.62,0.02
32,2021-02-20,-1.48,1.52,-0.05
33,2021-03-02,0.18,1.22,-1.4
34,2021-03-12,-1.54,0.09,1.45
35,2021-05-11,1.78,-1.94,0.15
36,2021-06-18,2.59,3.38,-5.97
37,2021-08-19,-0.2,-5.39,5.59
38,2021-08-29,1.68,-1.78,0.1
39,2022-02-13,-3.96,6.4,-2.44
40,2022-02-15,1.57,-3.92,2.35
41,2022-03-01,-3.24,3.64,-0.4
42,2022-03-02,7.71,-7.95,0.24
43,2022-04-17,-8.7,8.35,0.35
44,2022-05-04,27.29,0.27,-27.55
45,2022-08-08,1.58,0.29,-1.87
46,2022-09-16,1.89,0.01,-1.9
47,2022-10-13,-24.08,-6.85,30.94
48,2022-12-06,21.84,6.94,-28.78
49,2022-12-27,-22.67,-5.53,28.2
50,2022-12-30,-0.07,5.67,-5.6
51,2023-01-01,-1.99,-4.71,6.7
52,2023-01-07,1.36,4.12,-5.48
53,2023-02-10,-1.82,-0.33,2.14
54,2023-03-22,-2.1,-1.14,3.24
55,2023-03-28,-1.78,1.82,-0.04
56,2023-04-13,-0.14,-0.08,0.22
57,2023-05-06,4.07,-3.92,-0.14
58,2023-05-31,17.0,3.98,-20.98
59,2023-08-29,-17.15,-3.57,20.72
60,2023-09-03,1.34,-0.85,-0.5
61,2023-09-18,-1.04,0.51,0.53
62,2023-12-27,6.69,2.68,-9.37
63,2024-01-26,-2.64,1.03,1.61
64,2024-07-04,-0.01,0.26,-0.26
65,2024-10-17,16.22,-11.36,-4.86
