Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LC08,2013-09-16,0.35,7.02,47.01,940.22,13.24,32.08,41.52,435.12,672.2
,LC08,2013-10-18,0.15,3.08,0.96,19.24,11.76,28.96,43.16,436.6,669.08
,LC08,2013-12-21,0.59,11.86,0.97,19.4,29.88,30.96,59.28,418.48,671.08
,LC08,2014-09-03,0.74,14.82,0.96,19.1,31.04,23.52,67.88,417.32,663.64
,LC08,2014-11-06,0.18,3.52,0.92,18.48,12.88,21.64,51.6,435.4,661.76
,LC08,2016-02-29,0.39,7.84,0.77,15.46,15.12,17.96,57.52,433.24,658.08
,LC08,2017-02-15,0.74,14.74,0.57,11.36,17.28,9.44,68.2,431.08,649.56
,LC08,2017-04-20,0.69,13.84,0.7,13.94,16.92,10.32,66.96,431.44,650.44
,LC08,2018-03-06,4.7,93.92,-0.11,-2.12,42.52,-2.08,104.96,405.32,638.04
,S2,2018-12-23,0.55,10.96,-0.49,-9.84,24.52,-3.64,88.52,423.84,636.48
,LC08,2019-02-05,0.73,14.66,-0.18,-3.64,31.28,-2.76,94.4,416.88,637.36
,S2,2019-03-28,4.75,94.92,-0.22,-4.4,46.6,-1.32,108.28,401.76,638.8
,S2,2019-04-02,0.02,0.36,-0.32,-6.36,11.6,-1.96,73.92,436.76,638.16
,S2,2019-04-07,0.85,16.96,0.11,2.28,32.28,0.28,92.36,416.08,640.4
,LC08,2019-09-17,0.82,16.46,-0.07,-1.36,35.8,-1.52,97.68,412.56,638.6
,S2,2019-10-14,0.15,3.0,-0.55,-10.9,21.44,-3.6,85.4,426.92,636.52
,S2,2019-11-03,0.8,15.98,-0.63,-12.58,31.2,-4.44,96.0,417.16,635.68
,LC08,2019-12-22,-0.54,-10.72,-0.11,-2.12,-0.6,-2.08,61.84,448.96,638.04
,S2,2020-01-17,4.76,95.1,-0.32,-6.36,42.68,-2.0,105.04,405.68,638.12
,S2,2020-10-13,-0.12,-2.5,-0.33,-6.66,9.6,-2.32,72.28,438.76,637.8
,LC08,2020-10-21,0.48,9.56,-0.04,-0.9,27.08,-1.16,88.6,421.28,638.96
,S2,2020-11-17,-0.21,-4.22,-0.17,-3.48,6.12,-1.04,67.52,442.24,639.08
,LC08,2020-12-08,0.13,2.66,0.12,2.42,18.32,0.24,78.44,430.04,640.36
,S2,2020-12-27,-0.14,-2.84,-0.42,-8.48,8.88,-3.04,72.28,439.48,637.08
,S2,2021-01-11,-0.15,-3.0,-0.12,-2.42,8.08,-0.84,69.28,440.28,639.28
,S2,2021-03-07,0.12,2.42,-0.33,-6.52,16.6,-2.28,79.24,431.76,637.84
,S2,2021-08-29,0.12,2.34,-0.19,-3.78,20.32,-1.24,81.92,428.04,638.88
,S2,2021-09-13,0.05,0.94,-0.3,-6.06,13.68,-1.88,75.92,434.68,638.24
,S2,2021-11-02,-0.21,-4.14,-0.16,-3.18,-5.96,-1.08,55.48,454.32,639.04
,S2,2021-12-22,-0.09,-1.84,-0.52,-10.3,-0.44,-3.84,63.76,448.8,636.28
,LC08,2022-01-12,0.15,3.0,0.04,0.9,13.04,-0.56,73.96,435.28,639.56
,S2,2022-01-21,0.27,5.38,-0.26,-5.3,19.4,-1.84,81.6,428.96,638.28
,S2,2022-01-26,0.32,6.36,-0.28,-5.6,22.64,-1.96,84.96,425.72,638.16
,LC08,2022-03-01,-0.03,-0.62,0.14,2.88,-4.88,-0.28,55.76,453.24,639.84
,LC09,2022-03-09,0.21,4.22,-0.04,-0.76,20.36,-1.16,81.88,427.92,638.96
,S2,2022-08-19,0.1,1.94,-0.3,-6.06,15.16,-1.8,77.32,433.2,638.32
,S2,2022-10-13,0.08,1.52,-0.4,-8.04,11.6,-2.52,74.48,436.76,637.6
,S2,2022-12-22,-0.08,-1.6,-0.47,-9.4,-9.36,-3.6,54.6,457.72,636.52
,S2,2022-12-27,0.12,2.42,-0.36,-7.28,18.88,-2.48,81.72,429.48,637.64
,LC08,2022-12-30,0.14,2.76,-0.2,-4.1,16.68,-2.6,79.64,431.64,637.52
,LC09,2023-01-07,0.03,0.62,-0.12,-2.42,0.36,-2.32,63.04,448.0,637.8
,LC09,2023-01-23,0.07,1.36,-0.11,-2.12,4.56,-2.08,67.0,443.76,638.04
,S2,2023-02-15,0.1,2.02,-0.34,-6.82,12.4,-2.36,75.12,435.96,637.76
,LC08,2023-02-16,0.07,1.44,-0.1,-1.96,-0.76,-2.12,61.72,449.12,638.0
,LC09,2023-02-24,0.3,5.96,-0.12,-2.42,19.12,-1.96,81.44,429.0,638.16
,S2,2023-03-17,0.04,0.7,-0.2,-4.1,0.04,-1.32,61.72,448.32,638.8
,S2,2023-09-08,0.15,3.0,-0.46,-9.1,17.6,-3.36,81.32,430.76,636.76
,S2,2023-10-28,-0.37,-7.44,-0.37,-7.42,-11.52,-3.24,52.08,459.88,636.88
,S2,2023-11-17,-0.03,-0.54,-0.69,-13.78,3.36,-6.52,70.24,445.0,633.6
,LC09,2023-11-23,-0.07,-1.36,-0.21,-4.24,-11.36,-3.48,52.48,459.72,636.64
,S2,2023-12-07,0.02,0.36,-0.38,-7.58,8.96,-3.12,72.44,439.4,637.0
,LC09,2023-12-09,-0.12,-2.42,-0.18,-3.64,-13.56,-3.64,50.44,461.92,636.48
,S2,2023-12-17,0.13,2.58,-0.34,-6.82,23.28,-2.88,86.52,425.08,637.24
,S2,2024-02-10,-0.34,-6.78,-0.31,-6.22,-13.24,-3.24,50.36,461.6,636.88
,LC09,2024-02-27,-0.02,-0.36,-0.14,-2.88,7.4,-2.24,70.0,440.96,637.88
,LC08,2024-04-07,-0.26,-5.14,0.02,0.3,-18.8,-2.68,44.24,467.16,637.44
,LC08,2025-01-04,0.14,2.76,-0.22,-4.4,15.32,-3.2,78.88,433.04,636.92
,LC08,2025-01-20,0.26,5.22,-0.24,-4.84,20.6,-3.48,84.44,427.76,636.64
,S2,2025-02-14,0.09,1.76,-0.44,-8.78,8.12,-3.88,72.36,440.24,636.24
