,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2013-10-18,0.0,0.0,0.0
1,2013-12-21,1.4,-1.58,0.17
2,2014-09-03,0.75,-0.1,-0.65
3,2014-11-06,-1.42,1.58,-0.16
4,2016-02-29,0.51,-0.19,-0.32
5,2017-02-15,0.93,-0.19,-0.74
6,2017-04-20,-0.11,0.03,0.08
7,2018-03-06,3.31,-2.26,-1.05
8,2018-12-23,-1.44,1.6,-0.16
9,2019-02-05,0.51,-0.6,0.09
10,2019-03-28,1.21,-1.32,0.12
11,2019-04-02,-2.99,3.05,-0.06
12,2019-04-07,1.61,-1.8,0.19
13,2019-09-17,0.46,-0.31,-0.16
14,2019-10-14,-1.07,1.25,-0.18
15,2019-11-03,0.92,-0.85,-0.07
16,2019-12-22,-2.97,2.77,0.21
17,2020-01-17,3.76,-3.77,0.01
18,2020-10-13,-2.85,2.88,-0.03
19,2020-10-21,1.42,-1.52,0.1
20,2020-11-17,-1.83,1.82,0.01
21,2020-12-08,0.95,-1.06,0.11
22,2020-12-27,-0.54,0.82,-0.29
23,2021-01-11,-0.26,0.07,0.19
24,2021-03-07,0.87,-0.74,-0.13
25,2021-08-29,0.23,-0.32,0.09
26,2021-09-13,-0.52,0.58,-0.06
27,2021-11-02,-1.78,1.71,0.07
28,2021-12-22,0.72,-0.48,-0.24
29,2022-01-12,0.89,-1.18,0.29
30,2022-01-21,0.66,-0.55,-0.11
31,2022-01-26,0.29,-0.28,-0.01
32,2022-03-01,-2.54,2.4,0.15
33,2022-03-09,2.27,-2.2,-0.07
34,2022-08-19,-0.4,0.46,-0.06
35,2022-10-13,-0.25,0.31,-0.06
36,2022-12-22,-1.73,1.82,-0.09
37,2022-12-27,2.36,-2.46,0.1
38,2022-12-30,-0.18,0.19,-0.01
39,2023-01-07,-1.45,1.42,0.02
40,2023-01-23,0.34,-0.37,0.02
41,2023-02-15,0.71,-0.68,-0.03
42,2023-02-16,-1.17,1.15,0.02
43,2023-02-24,1.72,-1.74,0.03
44,2023-03-17,-1.72,1.67,0.04
45,2023-09-08,1.71,-1.53,-0.18
46,2023-10-28,-2.55,2.53,0.01
47,2023-11-17,1.58,-1.3,-0.29
48,2023-11-23,-1.55,1.28,0.26
49,2023-12-07,1.74,-1.77,0.03
50,2023-12-09,-1.91,1.96,-0.05
51,2023-12-17,3.14,-3.21,0.07
52,2024-02-10,-3.15,3.18,-0.03
53,2024-02-27,1.71,-1.8,0.09
54,2024-04-07,-2.24,2.28,-0.04
55,2025-01-04,3.02,-2.97,-0.05
56,2025-01-20,0.48,-0.46,-0.02
