Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2003-02-24,,,-0.28,-5.6,2.28,-0.64,4.72,1073.88,3.24
,LC08,2013-07-05,,,-0.04,-0.8,2.84,-0.8,5.44,1073.32,3.08
,LC08,2014-01-13,,,0.36,7.2,484.48,0.24,486.04,591.68,4.12
,LC08,2014-04-19,,,-0.28,-5.6,2.72,-0.44,4.96,1073.44,3.44
,LC08,2014-05-14,,,0.12,2.4,74.92,-0.8,77.52,1001.24,3.08
,LC08,2014-06-06,,,-3.0,-60.0,386.24,-2.88,390.92,689.88,1.0
,LC08,2014-07-17,,,0.12,2.4,2.76,-0.84,5.4,1073.4,3.04
,LC08,2015-05-17,,,0.36,7.2,351.16,-0.84,353.8,725.0,3.04
,LC08,2015-08-21,,,0.2,4.0,3.04,-0.36,5.2,1073.08,3.52
,LC08,2017-05-06,,,0.36,7.2,2.8,-0.16,4.76,1073.36,3.72
,LC08,2017-06-07,,,0.36,7.2,3.08,-0.48,5.36,1073.08,3.4
,LC08,2017-06-23,,,0.2,4.0,2.88,-0.8,5.48,1073.24,3.08
,LC08,2017-09-18,,,-0.2,-4.0,2.84,-0.48,5.12,1073.32,3.4
,LC08,2018-09-05,,,0.6,12.0,2.88,0.12,4.56,1073.28,4.0
,S2,2019-01-17,,,0.04,0.8,10.0,0.04,11.76,1066.16,3.92
,LC08,2019-01-20,,,0.2,4.0,3.04,-0.12,4.96,1073.12,3.76
,S2,2019-10-14,,,-0.04,-0.8,92.32,-0.08,94.2,983.84,3.8
,S2,2020-10-08,,,-0.04,-0.8,10.6,-0.24,12.64,1065.56,3.64
,S2,2020-11-12,,,0.04,0.8,5.88,0.0,7.68,1070.28,3.88
,S2,2020-12-27,,,-0.04,-0.8,513.88,-0.08,515.76,562.28,3.8
,LC08,2021-01-25,,,0.36,7.2,3.0,0.04,4.76,1073.16,3.92
,S2,2021-02-15,,,0.04,0.8,16.68,-0.08,18.56,1059.48,3.8
,S2,2021-02-20,,,0.04,0.8,11.12,-0.12,13.04,1065.04,3.76
,S2,2021-03-12,,,0.04,0.8,15.24,0.04,17.0,1060.92,3.92
,LC08,2021-06-18,,,0.2,4.0,40.16,-0.68,42.64,1036.0,3.2
,LC08,2021-08-12,,,-0.28,-5.6,3.12,-0.6,5.52,1073.04,3.28
,S2,2021-08-14,,,2.12,42.36,24.64,0.96,25.48,1051.52,4.84
,LC09,2022-01-27,,,0.36,7.2,3.16,0.0,4.96,1073.0,3.88
,S2,2022-03-02,,,0.2,4.0,69.44,0.12,71.12,1006.72,4.0
,LC09,2022-04-17,,,-0.36,-7.2,3.12,-0.52,5.44,1073.04,3.36
,LC09,2022-07-15,,,0.36,7.2,3.16,-0.56,5.52,1073.0,3.32
,LC08,2022-07-23,,,0.2,4.0,2.48,-0.44,4.72,1073.64,3.44
,S2,2022-12-27,,,-0.04,-0.8,6.92,-0.28,9.0,1069.24,3.6
,LC09,2023-04-20,,,-0.36,-7.2,3.24,-0.52,5.56,1072.92,3.36
,LC09,2023-05-06,,,-0.36,-7.2,9.36,-1.16,12.32,1066.8,2.72
,LC09,2023-06-23,,,-0.36,-7.2,238.6,-1.4,241.8,837.52,2.48
,LC08,2023-07-10,,,0.2,4.0,2.48,-0.92,5.2,1073.68,2.96
,LC09,2023-07-25,,,-0.28,-5.6,3.0,-0.92,5.72,1073.16,2.96
,S2,2024-01-21,,,-0.04,-0.8,10.32,-0.12,12.24,1065.84,3.76
,LC09,2024-03-14,,,0.12,2.4,3.08,-0.12,5.0,1073.04,3.76
,LC08,2024-04-30,,,-0.28,-5.6,3.04,-0.48,5.32,1073.12,3.4
,LC09,2024-06-09,,,-0.28,-5.6,3.08,-1.24,6.12,1073.08,2.64
,LC09,2024-06-18,,,0.2,4.0,2.44,-0.72,4.96,1073.72,3.16
,LC08,2024-07-12,,,0.2,4.0,2.96,-0.64,5.4,1073.04,3.24
,S2,2024-10-17,,,-0.04,-0.8,21.6,-0.12,23.52,1054.56,3.76
,LC08,2024-11-08,,,-0.28,-5.6,2.96,-0.24,5.0,1073.2,3.64
,LC08,2024-11-24,,,-0.28,-5.6,2.76,-0.28,4.84,1073.4,3.6
