,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-09-06,0.0,0.0,0.0
1,1999-09-22,-1.7,1.53,0.18
2,1999-10-24,3.0,0.48,-3.48
3,2000-01-12,-2.21,0.73,1.48
4,2000-02-13,-2.17,2.03,0.14
5,2000-04-01,5.41,-2.87,-2.54
6,2001-04-04,-1.35,-0.21,1.56
7,2001-09-11,-3.5,0.63,2.87
8,2001-10-13,1.95,-1.33,-0.62
9,2001-10-29,-1.25,1.24,0.01
10,2003-02-21,-3.08,2.66,0.42
11,2005-03-22,5.92,-2.86,-3.06
12,2006-03-09,-3.36,0.52,2.84
13,2006-04-10,0.46,0.19,-0.65
14,2006-04-26,0.92,-1.03,0.11
15,2006-09-01,-1.32,0.86,0.47
16,2006-09-17,0.35,-0.31,-0.05
17,2013-04-29,-0.89,0.39,0.5
18,2013-10-06,-2.7,0.58,2.12
19,2014-02-27,4.83,-3.16,-1.68
20,2014-09-07,-1.85,0.37,1.48
21,2015-04-03,-0.12,1.59,-1.47
22,2015-08-25,-1.02,-0.23,1.25
23,2015-10-28,-0.54,0.83,-0.29
24,2016-04-21,1.53,-1.09,-0.43
25,2016-08-27,0.4,0.28,-0.68
26,2016-09-12,0.09,-0.33,0.24
27,2016-12-17,-3.12,1.9,1.22
28,2017-10-01,1.75,-1.9,0.15
29,2018-10-04,0.2,0.09,-0.28
30,2018-12-14,0.29,0.64,-0.94
31,2019-01-03,20.5,-19.68,-0.82
32,2019-01-18,-16.65,16.35,0.3
33,2019-02-12,-3.72,3.24,0.48
34,2019-02-17,3.99,-3.93,-0.07
35,2019-03-04,-3.29,3.03,0.26
36,2019-03-24,-1.29,1.26,0.04
37,2019-10-20,-0.97,-0.31,1.28
38,2019-10-25,4.13,-3.51,-0.62
39,2019-11-04,-1.68,3.3,-1.62
40,2019-12-04,3.32,-0.61,-2.71
41,2019-12-19,-3.64,0.75,2.89
42,2019-12-29,-0.44,0.47,-0.04
43,2020-01-23,1.92,-1.57,-0.35
44,2020-02-02,0.77,-2.59,1.82
45,2020-02-27,-5.22,3.89,1.33
46,2020-03-28,0.0,-0.08,0.08
47,2020-05-07,4.31,-0.91,-3.41
48,2020-08-30,1.2,-1.71,0.51
49,2020-09-04,-4.93,2.64,2.29
50,2020-09-09,0.08,0.03,-0.11
51,2020-10-04,3.25,-0.92,-2.34
52,2020-11-13,4.75,-5.1,0.35
53,2020-12-08,-5.52,5.28,0.24
54,2020-12-18,-1.9,1.34,0.56
55,2021-01-22,6.14,-1.34,-4.8
56,2021-02-21,-1.21,-0.21,1.41
57,2021-04-17,-2.97,0.82,2.15
58,2021-04-22,1.55,-0.95,-0.6
59,2021-09-04,0.28,-3.53,3.25
60,2021-09-19,-0.81,2.35,-1.54
61,2021-09-24,-4.19,2.44,1.75
62,2021-10-29,1.11,-0.85,-0.26
63,2021-11-18,1.95,-0.33,-1.61
64,2021-12-18,0.41,0.41,-0.82
65,2021-12-23,-1.48,1.14,0.34
66,2022-01-02,1.64,-1.29,-0.34
67,2022-01-22,-3.21,1.69,1.53
68,2022-04-14,1.34,-0.9,-0.44
69,2022-04-30,-0.84,0.03,0.81
70,2022-08-04,-0.7,0.28,0.43
71,2022-10-19,1.6,-2.29,0.69
72,2022-11-03,1.0,0.29,-1.3
73,2022-12-03,1.81,-0.16,-1.65
74,2023-02-06,-1.57,0.92,0.64
75,2023-02-21,-2.55,1.26,1.29
76,2023-03-13,-0.77,0.77,0.01
77,2023-08-30,2.72,-3.19,0.47
78,2023-08-31,-1.92,1.92,0.0
79,2023-09-19,-0.65,0.48,0.17
80,2023-10-09,0.39,-0.78,0.39
81,2023-12-08,4.34,-0.22,-4.12
82,2023-12-13,-1.66,1.05,0.61
83,2024-01-07,2.0,-1.96,-0.04
84,2024-01-12,-1.42,1.02,0.4
85,2024-02-06,0.9,-0.83,-0.08
86,2024-02-11,-1.94,1.18,0.77
87,2024-02-16,0.42,0.14,-0.56
88,2024-03-07,1.69,-1.18,-0.51
89,2024-04-16,-1.45,1.03,0.42
90,2024-04-21,0.28,-0.68,0.4
91,2024-08-24,-4.25,1.68,2.57
92,2024-08-29,4.23,-2.12,-2.11
93,2024-09-03,-2.67,1.09,1.58
94,2024-09-23,-1.1,0.85,0.25
95,2024-10-23,1.06,-0.46,-0.6
96,2025-01-26,3.5,-1.13,-2.37
97,2025-03-02,-3.17,2.1,1.07
98,2025-03-07,1.58,-1.06,-0.52
99,2025-03-13,-0.74,0.14,0.6
100,2025-03-21,-1.35,1.12,0.23
101,2025-03-22,1.35,-1.01,-0.33
102,2025-04-06,0.92,-0.57,-0.35
103,2025-07-03,-2.41,0.54,1.87
104,2025-08-29,-1.95,1.44,0.51
