,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-11-30,0.0,0.0,9.54,1.82
1,2000-11-16,9.48,-15.76,19.02,-13.94
2,2001-01-03,11.6,-15.76,21.14,-13.94
3,2003-01-25,-6.14,-6.06,3.4,-4.24
4,2005-03-27,8.5,1.22,18.04,3.04
5,2009-02-02,-4.76,-41.82,4.78,-40.0
6,2010-02-21,-3.4,-15.76,6.14,-13.94
7,2011-03-12,11.6,-19.4,21.14,-17.58
8,2011-03-28,15.0,-8.48,24.54,-6.66
9,2013-09-25,9.48,-10.92,19.02,-9.1
10,2014-04-05,1.48,-20.6,11.02,-18.78
11,2014-10-14,8.86,-16.98,18.4,-15.16
12,2015-12-04,8.86,-19.4,18.4,-17.58
13,2016-01-05,8.5,-34.44,18.04,-32.62
14,2016-11-20,-0.4,-18.18,9.14,-16.36
15,2016-12-22,-1.66,-18.18,7.88,-16.36
16,2017-01-07,-1.04,-16.98,8.5,-15.16
17,2019-01-04,58.86,-20.6,68.4,-18.78
18,2019-01-14,10.92,-20.6,20.46,-18.78
19,2019-01-29,-4.76,-39.36,4.78,-37.54
20,2019-02-14,-4.76,-41.82,4.78,-40.0
21,2019-08-27,-8.6,-15.76,0.94,-13.94
22,2019-09-21,8.18,-15.76,17.72,-13.94
23,2019-12-20,-6.14,-8.48,3.4,-6.66
24,2019-12-30,-4.82,-12.12,4.72,-10.3
25,2019-12-31,9.48,-20.6,19.02,-18.78
26,2020-02-01,0.22,-20.6,9.76,-18.78
27,2020-02-18,-10.9,-20.6,-1.36,-18.78
28,2020-02-28,-7.34,-20.6,2.2,-18.78
29,2020-03-04,-7.96,-20.6,1.58,-18.78
30,2020-03-19,-2.92,-23.36,6.62,-21.54
31,2020-03-29,-7.34,-15.76,2.2,-13.94
32,2020-04-13,-10.9,-15.76,-1.36,-13.94
33,2020-08-11,1.36,-16.98,10.9,-15.16
34,2020-09-10,-6.82,-13.34,2.72,-11.52
35,2021-02-02,-8.86,-20.6,0.68,-18.78
36,2021-02-17,-8.18,-20.6,1.36,-18.78
37,2021-04-13,-28.56,-14.54,-19.02,-12.72
38,2021-04-23,-0.4,-7.28,9.14,-5.46
39,2021-09-30,2.06,-9.7,11.6,-7.88
40,2021-10-01,-0.4,-14.54,9.14,-12.72
41,2021-11-14,-4.82,-10.92,4.72,-9.1
42,2021-11-24,-10.9,-3.64,-1.36,-1.82
43,2021-12-29,3.62,-19.4,13.16,-17.58
44,2022-01-28,-6.14,-20.6,3.4,-18.78
45,2022-04-08,2.06,-19.4,11.6,-17.58
46,2022-10-05,-4.76,-12.12,4.78,-10.3
47,2022-10-15,-4.18,-12.12,5.36,-10.3
48,2022-11-14,0.86,-15.76,10.4,-13.94
49,2022-12-04,-4.18,-15.76,5.36,-13.94
50,2022-12-24,5.58,-10.92,15.12,-9.1
51,2022-12-29,7.88,-10.92,17.42,-9.1
52,2022-12-31,-9.54,-18.18,0.0,-16.36
53,2023-01-16,2.06,-20.6,11.6,-18.78
54,2023-03-13,-7.5,-20.6,2.04,-18.78
55,2023-03-14,5.46,-15.76,15.0,-13.94
56,2023-10-20,-5.44,-19.4,4.1,-17.58
57,2024-01-08,-6.08,-16.98,3.46,-15.16
58,2024-02-12,-28.56,-20.6,-19.02,-18.78
59,2024-03-15,-9.54,-38.12,0.0,-36.3
60,2024-04-17,-0.4,-33.2,9.14,-31.38
61,2024-04-22,-28.56,-20.6,-19.02,-18.78
62,2024-09-14,1.48,-15.76,11.02,-13.94
63,2024-09-24,-5.44,-14.54,4.1,-12.72
64,2024-09-29,-9.22,-14.54,0.32,-12.72
65,2024-10-14,-6.08,-10.92,3.46,-9.1
66,2024-10-19,-28.56,-13.34,-19.02,-11.52
67,2024-11-23,-8.18,-12.12,1.36,-10.3
68,2024-12-18,,-16.98,,-15.16
69,2025-01-05,9.48,-20.6,19.02,-18.78
70,2025-01-21,0.22,-20.6,9.76,-18.78
71,2025-01-22,0.86,-19.4,10.4,-17.58
72,2025-02-06,-8.86,-16.98,0.68,-15.16
73,2025-02-22,9.48,-20.6,19.02,-18.78
74,2025-03-08,-6.82,-19.4,2.72,-17.58
75,2025-03-10,4.6,-33.2,14.14,-31.38
76,2025-03-13,,-19.4,,-17.58
77,2025-03-26,4.6,-38.12,14.14,-36.3
78,2025-08-25,,-18.18,,-16.36
