,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2000-01-26,0.0,0.0,-78.42,-7.58
1,2000-03-30,0.0,0.68,-78.42,-6.9
2,2002-02-16,67.66,1.38,-10.76,-6.2
3,2002-10-30,0.0,-2.76,-78.42,-10.34
4,2004-04-02,0.0,0.68,-78.42,-6.9
5,2004-05-04,1.58,-1.38,-76.84,-8.96
6,2005-01-15,1.58,-1.38,-76.84,-8.96
7,2005-03-04,0.0,0.68,-78.42,-6.9
8,2005-04-05,0.0,-0.7,-78.42,-8.28
9,2005-09-28,1.58,-0.7,-76.84,-8.28
10,2007-01-05,1.58,-1.38,-76.84,-8.96
11,2015-09-08,70.72,13.1,-7.7,5.52
12,2017-03-05,83.04,47.58,4.62,40.0
13,2017-04-06,83.04,47.58,4.62,40.0
14,2017-04-22,84.58,47.58,6.16,40.0
15,2017-08-12,73.8,47.58,-4.62,40.0
16,2017-08-28,1.58,47.58,-76.84,40.0
17,2018-08-31,72.26,47.58,-6.16,40.0
18,2018-10-18,64.58,47.58,-13.84,40.0
19,2018-12-20,81.5,13.1,3.08,5.52
20,2019-01-26,83.04,8.96,4.62,1.38
21,2019-02-13,81.5,14.48,3.08,6.9
22,2019-02-25,79.96,47.58,1.54,40.0
23,2019-03-12,92.26,47.58,13.84,40.0
24,2019-04-24,0.0,47.58,-78.42,40.0
25,2019-05-09,89.18,47.58,10.76,40.0
26,2019-09-01,75.34,8.96,-3.08,1.38
27,2019-09-18,73.8,6.9,-4.62,-0.68
28,2019-09-23,73.8,8.96,-4.62,1.38
29,2019-10-03,69.18,47.58,-9.24,40.0
30,2019-10-05,0.0,47.58,-78.42,40.0
31,2019-10-18,66.12,13.1,-12.3,5.52
32,2019-10-31,72.26,10.34,-6.16,2.76
33,2019-11-02,70.72,12.4,-7.7,4.82
34,2019-12-30,72.26,9.64,-6.16,2.06
35,2020-01-14,73.8,10.34,-4.62,2.76
36,2020-02-18,84.58,11.72,6.16,4.14
37,2020-04-13,86.12,47.58,7.7,40.0
38,2020-04-14,76.88,47.58,-1.54,40.0
39,2020-04-18,87.66,47.58,9.24,40.0
40,2020-04-23,93.8,47.58,15.38,40.0
41,2020-09-07,87.66,14.48,9.24,6.9
42,2020-09-17,92.26,8.26,13.84,0.68
43,2020-09-20,90.72,11.02,12.3,3.44
44,2020-09-22,84.58,11.72,6.16,4.14
45,2020-09-25,86.12,10.34,7.7,2.76
46,2020-09-27,95.34,8.26,16.92,0.68
47,2020-10-20,86.12,14.48,7.7,6.9
48,2020-11-04,83.04,14.48,4.62,6.9
49,2020-11-11,89.18,47.58,10.76,40.0
50,2020-12-09,79.96,47.58,1.54,40.0
51,2020-12-11,86.12,47.58,7.7,40.0
52,2020-12-19,84.58,47.58,6.16,40.0
53,2021-01-03,84.58,47.58,6.16,40.0
54,2021-01-18,86.12,47.58,7.7,40.0
55,2021-02-02,75.34,14.48,-3.08,6.9
56,2021-02-17,87.66,47.58,9.24,40.0
57,2021-03-04,89.18,47.58,10.76,40.0
58,2021-03-16,93.8,47.58,15.38,40.0
59,2021-04-18,92.26,16.54,13.84,8.96
60,2021-09-10,90.72,-1.38,12.3,-8.96
61,2021-09-27,79.96,11.72,1.54,4.14
62,2021-09-30,89.18,11.02,10.76,3.44
63,2021-11-14,81.5,11.72,3.08,4.14
64,2021-11-16,93.8,5.52,15.38,-2.06
65,2021-12-29,92.26,14.48,13.84,6.9
66,2022-06-09,1.58,11.72,-76.84,4.14
67,2022-10-29,84.58,47.58,6.16,40.0
68,2024-03-13,93.8,47.58,15.38,40.0
69,2024-05-29,101.18,47.58,22.76,40.0
70,2024-09-09,0.0,17.92,-78.42,10.34
71,2024-09-24,0.0,17.92,-78.42,10.34
72,2024-10-10,72.26,47.58,-6.16,40.0
73,2024-10-26,0.0,6.2,-78.42,-1.38
74,2024-11-23,4.76,15.16,-73.66,7.58
