,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2006-04-06,0.0,0.0,0.0
1,2009-01-24,0.11,-0.08,-0.03
2,2010-10-03,0.67,-0.13,-0.53
3,2014-05-30,-1.36,0.12,1.24
4,2017-05-06,1.52,-1.25,-0.27
5,2018-05-09,-0.28,0.03,0.24
6,2019-02-16,16.1,-15.22,-0.88
7,2019-03-18,-16.29,16.04,0.25
8,2019-03-23,0.23,-0.58,0.35
9,2019-07-21,4.74,-5.03,0.29
10,2019-11-03,24.07,-24.04,-0.03
11,2019-11-20,-28.86,29.1,-0.23
12,2019-11-23,-0.18,0.22,-0.03
13,2019-12-18,0.09,0.41,-0.5
14,2019-12-28,-0.26,0.28,-0.01
15,2020-01-02,0.07,0.01,-0.08
16,2020-01-27,0.03,-0.01,-0.02
17,2020-02-11,-0.01,0.03,-0.02
18,2020-03-07,0.4,-0.38,-0.02
19,2020-03-27,2.19,-2.36,0.17
20,2020-04-01,-1.66,1.53,0.12
21,2020-04-06,2.15,-2.18,0.03
22,2020-04-21,3.81,-4.17,0.36
23,2020-07-10,0.36,-0.7,0.34
24,2020-08-29,-2.94,2.97,-0.03
25,2020-09-03,-0.77,0.69,0.08
26,2020-10-03,11.29,-11.21,-0.07
27,2020-11-27,-14.62,15.16,-0.54
28,2021-01-11,-0.17,0.65,-0.48
29,2021-03-07,-0.31,-0.06,0.37
30,2021-03-12,0.67,-0.64,-0.02
31,2021-03-22,-0.19,0.23,-0.03
32,2021-05-01,2.94,-3.39,0.44
33,2021-05-31,-1.38,1.1,0.28
34,2021-06-30,1.98,-1.97,-0.01
35,2021-08-09,-0.69,0.68,0.01
36,2021-08-14,5.77,-5.76,-0.02
37,2022-09-09,-8.34,8.54,-0.2
38,2022-09-17,-0.7,0.44,0.26
39,2023-02-16,0.51,-0.12,-0.39
40,2023-09-18,3.63,-4.04,0.41
41,2023-09-20,-4.45,4.5,-0.05
42,2023-10-03,7.45,-7.52,0.07
43,2023-11-12,-7.52,7.66,-0.14
44,2024-02-05,1.95,-1.29,-0.66
45,2024-03-16,4.12,-3.99,-0.12
46,2024-03-30,-4.88,4.78,0.11
47,2024-04-23,-0.46,-0.0,0.46
48,2024-05-10,7.06,-7.34,0.28
49,2024-05-17,-7.26,7.56,-0.29
50,2024-09-27,5.25,-5.55,0.31
51,2024-10-07,-1.7,1.72,-0.02
52,2025-02-24,-3.07,3.89,-0.82
53,2025-03-06,1.42,-1.39,-0.03
54,2025-03-26,6.41,-6.38,-0.02
