,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2001-04-27,0.0,0.0,0.0
1,2001-06-14,-2.28,-0.91,3.19
2,2001-09-18,5.27,-2.85,-2.42
3,2002-07-19,-1.18,0.16,1.01
4,2004-02-23,-2.57,3.39,-0.82
5,2006-02-28,2.04,-2.92,0.88
6,2006-10-10,-3.81,3.23,0.58
7,2007-01-30,4.24,-3.95,-0.29
8,2013-10-29,-1.69,0.03,1.66
9,2013-11-30,0.74,-0.61,-0.14
10,2014-11-17,-0.85,2.51,-1.66
11,2014-12-19,1.03,-2.15,1.12
12,2015-05-12,-2.32,2.23,0.08
13,2015-07-15,0.9,-1.03,0.13
14,2015-12-06,-0.81,0.6,0.21
15,2016-09-19,-0.06,1.21,-1.14
16,2018-05-20,-1.56,1.01,0.55
17,2018-08-24,2.45,-2.82,0.36
18,2018-12-27,-0.98,0.97,0.01
19,2019-01-01,2.42,-2.45,0.03
20,2019-01-21,-0.27,-0.02,0.29
21,2019-01-26,-2.71,3.35,-0.64
22,2019-02-10,0.16,0.57,-0.72
23,2019-02-20,3.95,-3.89,-0.06
24,2019-02-25,-3.49,3.77,-0.28
25,2019-03-17,2.18,-3.9,1.72
26,2019-05-23,-2.4,2.37,0.03
27,2019-05-31,3.71,-3.38,-0.33
28,2019-06-15,-1.14,0.9,0.24
29,2019-06-20,-3.24,3.34,-0.11
30,2019-07-10,0.19,0.04,-0.23
31,2019-07-26,1.17,-0.52,-0.65
32,2019-08-19,1.25,-1.27,0.02
33,2019-08-24,-1.58,1.87,-0.28
34,2019-08-27,2.89,-2.9,0.01
35,2019-09-18,-2.58,2.88,-0.3
36,2019-10-03,-0.73,0.7,0.03
37,2019-10-28,4.39,-4.11,-0.28
38,2019-11-02,-2.52,3.4,-0.88
39,2019-12-12,0.89,-2.52,1.63
40,2020-01-11,0.81,-0.46,-0.35
41,2020-01-21,-0.07,-0.22,0.29
42,2020-01-26,-1.11,2.37,-1.26
43,2020-02-05,5.1,-1.56,-3.53
44,2020-02-25,17.58,-16.56,-1.02
45,2020-03-06,-15.22,15.46,-0.24
46,2020-04-05,-0.38,-0.07,0.45
47,2020-04-10,-5.66,3.03,2.63
48,2020-05-09,-1.52,-0.47,2.0
49,2020-09-07,-1.62,0.7,0.92
50,2020-09-14,2.5,-2.38,-0.13
51,2020-09-27,-0.27,0.79,-0.51
52,2020-09-30,-0.88,0.77,0.11
53,2020-11-11,3.38,-2.06,-1.32
54,2020-12-01,-5.62,3.12,2.5
55,2021-01-15,0.72,-0.05,-0.67
56,2021-01-25,38.81,-36.23,-2.58
57,2021-02-19,-36.69,35.72,0.97
58,2021-02-21,-0.5,-0.54,1.04
59,2021-03-26,2.54,-2.38,-0.16
60,2021-04-15,-3.45,2.63,0.82
61,2021-05-05,0.39,-1.58,1.19
62,2021-07-24,4.01,-0.97,-3.03
63,2021-07-29,-4.24,3.28,0.97
64,2021-08-13,-0.54,-0.1,0.64
