Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-08-28,-0.49,-9.88,-0.74,-14.86,-6.24,-39.08,66.0,893.04,64.64
,LE07,1999-12-09,-0.45,-9.06,-0.68,-13.56,-4.24,-36.28,65.2,891.04,67.44
,LE07,1999-12-25,-0.22,-4.46,-0.7,-14.02,9.12,-36.72,79.0,877.68,67.0
,LE07,2001-01-21,-0.6,-12.08,-0.72,-14.5,-7.52,-37.48,63.12,894.32,66.24
,LE07,2001-03-10,-0.62,-12.3,-0.74,-14.74,-12.04,-37.16,58.28,898.84,66.56
,LE07,2001-09-09,0.75,14.94,-0.75,-14.98,48.84,-40.12,122.12,837.96,63.6
,LE07,2001-09-18,-0.6,-12.0,-0.73,-14.62,-11.44,-37.52,59.24,898.24,66.2
,LE07,2001-09-25,0.41,8.16,-0.74,-14.74,27.0,-36.88,97.04,859.8,66.84
,LE07,2001-11-05,0.33,6.56,-0.73,-14.62,19.96,-36.2,89.32,866.84,67.52
,LE07,2002-02-09,-0.31,-6.12,-0.71,-14.26,3.0,-34.68,70.84,883.8,69.04
,LE07,2002-03-04,0.65,12.98,-0.72,-14.5,36.84,-37.8,107.8,849.96,65.92
,LE07,2002-04-14,-0.51,-10.26,-0.71,-14.26,-3.28,-35.36,65.24,890.08,68.36
,LE07,2002-10-14,0.42,8.38,-0.74,-14.74,24.08,-35.56,92.8,862.72,68.16
,LE07,2002-11-08,-0.22,-4.3,-0.71,-14.26,6.16,-33.24,72.56,880.64,70.48
,LE07,2003-01-02,-0.45,-9.06,-0.72,-14.5,-1.12,-34.44,66.48,887.92,69.28
,LE07,2003-02-03,-0.39,-7.78,-0.72,-14.5,-0.92,-34.36,66.6,887.72,69.36
,LE07,2003-02-28,-0.52,-10.34,-0.7,-13.92,-7.68,-33.2,58.68,894.48,70.52
,LE07,2003-03-23,0.26,5.14,-0.71,-14.26,25.28,-34.92,93.36,861.52,68.8
,LT05,2003-12-21,-0.42,-8.46,-0.68,-13.56,-2.44,-30.0,60.72,889.24,73.72
,LT05,2004-05-04,-0.59,-11.78,-0.78,-15.58,-11.84,-37.8,59.12,898.64,65.92
,LT05,2004-09-25,-0.33,-6.56,-0.79,-15.82,2.64,-36.8,72.6,884.16,66.92
,LT05,2004-12-07,0.23,4.52,-0.75,-14.98,20.04,-36.48,89.68,866.76,67.24
,LT05,2005-01-15,0.91,18.12,-0.81,-16.18,48.6,-38.68,120.44,838.2,65.04
,LT05,2005-03-04,0.33,6.56,-0.74,-14.86,20.92,-34.88,88.96,865.88,68.84
,LT05,2005-04-05,-0.31,-6.26,-0.78,-15.7,3.16,-38.92,75.24,883.64,64.8
,LT05,2005-06-24,-0.27,-5.44,0.19,3.88,394.2,-27.2,454.56,492.6,76.52
,LT05,2005-09-28,0.29,5.88,-0.74,-14.74,18.72,-32.92,84.8,868.08,70.8
,LT05,2005-11-08,0.92,18.5,-0.73,-14.62,51.84,-31.12,116.12,834.96,72.6
,LT05,2006-04-17,-0.02,-0.38,-0.77,-15.46,8.6,-37.88,79.64,878.2,65.84
,LT05,2006-10-10,0.11,2.12,-0.8,-15.94,9.32,-36.8,79.28,877.48,66.92
,LT05,2006-12-13,3.62,72.38,-0.38,-7.58,64.84,-21.96,119.96,821.96,81.76
,LT05,2011-01-09,0.8,16.08,-0.82,-16.42,30.36,-36.24,99.76,856.44,67.48
,LC08,2013-11-21,0.55,11.02,-0.59,-11.88,23.88,-13.56,70.6,862.92,90.16
,LC08,2014-01-17,0.03,0.52,-0.69,-13.8,5.6,-19.04,57.8,881.2,84.68
,LC08,2014-01-24,3.01,60.24,-0.7,-14.02,51.72,-21.56,106.44,835.08,82.16
