,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-11-14,0.0,0.0,-316316.03,3.14
1,2000-02-09,1519.02,2.4,-314797.01,5.54
2,2000-04-13,310770.28,-2.9,-5545.75,0.24
3,2000-04-29,314092.17,-7.72,-2223.86,-4.58
4,2000-09-04,-354.2,-0.48,-316670.23,2.66
5,2001-06-03,1540.8,0.48,-314775.23,3.62
6,2003-05-08,,0.48,,3.62
7,2003-08-29,,-3.86,,-0.72
8,2004-11-19,,-11.1,,-7.96
9,2005-04-03,,-13.98,,-10.84
10,2005-07-08,,4.82,,7.96
11,2005-09-03,,-7.24,,-4.1
12,2006-07-27,,-1.94,,1.2
13,2006-12-02,,-8.68,,-5.54
14,2006-12-11,,-3.86,,-0.72
15,2010-11-27,,0.48,,3.62
16,2011-03-12,,-7.24,,-4.1
17,2011-08-19,,-0.98,,2.16
18,2011-09-04,,-1.46,,1.68
19,2014-02-23,,0.48,,3.62
20,2014-03-27,,-9.16,,-6.02
21,2014-04-05,,0.48,,3.62
22,2014-04-12,,-4.34,,-1.2
23,2015-04-24,,5.78,,8.92
24,2015-05-10,,7.7,,10.84
25,2015-10-24,,-4.82,,-1.68
26,2016-08-16,,7.22,,10.36
27,2016-10-10,,6.74,,9.88
28,2017-03-28,,7.7,,10.84
29,2017-04-20,,7.7,,10.84
30,2017-05-06,,7.7,,10.84
31,2017-09-11,,11.56,,14.7
32,2018-05-02,,10.12,,13.26
33,2018-05-09,,7.22,,10.36
34,2018-09-07,,0.96,,4.1
35,2018-10-09,,7.22,,10.36
36,2018-12-25,,4.82,,7.96
37,2018-12-28,,0.96,,4.1
38,2019-01-04,,-4.82,,-1.68
39,2019-01-07,,-10.6,,-7.46
40,2019-01-22,,-14.46,,-11.32
41,2019-01-24,,-12.06,,-8.92
42,2019-03-18,,-5.3,,-2.16
43,2019-03-23,,-2.42,,0.72
44,2019-04-02,,-2.9,,0.24
45,2019-04-09,,1.44,,4.58
46,2019-04-26,,5.3,,8.44
47,2019-05-12,,1.92,,5.06
48,2019-05-19,,6.26,,9.4
49,2019-05-22,,5.3,,8.44
50,2019-05-28,,9.64,,12.78
51,2019-06-06,,9.64,,12.78
52,2019-07-24,,9.64,,12.78
53,2019-10-26,,2.4,,5.54
54,2019-11-03,,1.92,,5.06
55,2019-12-18,,-5.8,,-2.66
56,2019-12-28,,-9.64,,-6.5
57,2019-12-30,,-13.02,,-9.88
58,2020-01-02,,-13.98,,-10.84
59,2020-01-19,,-17.36,,-14.22
60,2020-01-24,,-17.36,,-14.22
61,2020-01-27,,-17.36,,-14.22
62,2020-02-16,,-21.7,,-18.56
63,2020-03-07,,-21.7,,-18.56
64,2020-03-17,,-14.46,,-11.32
65,2020-03-29,,-9.64,,-6.5
66,2020-04-21,,-0.48,,2.66
67,2020-05-08,,4.32,,7.46
68,2020-07-10,,8.66,,11.8
69,2020-08-29,,6.74,,9.88
70,2020-09-03,,9.64,,12.78
71,2020-09-12,,-1.94,,1.2
72,2020-11-14,,-2.42,,0.72
73,2020-11-27,,-10.12,,-6.98
74,2020-12-17,,-2.42,,0.72
75,2020-12-19,,-10.6,,-7.46
76,2021-01-01,316330.65,-22.18,14.62,-19.04
77,2021-01-02,,-9.16,,-6.02
78,2021-01-03,,-18.8,,-15.66
79,2021-01-11,,-97.48,,-94.34
80,2021-01-31,,-21.7,,-18.56
81,2021-02-12,,-21.7,,-18.56
82,2021-04-03,,-4.34,,-1.2
83,2021-04-18,,-1.46,,1.68
84,2021-04-23,,0.96,,4.1
85,2021-05-01,,4.82,,7.96
86,2021-05-03,,1.92,,5.06
87,2021-08-09,,8.66,,11.8
88,2021-10-01,,2.4,,5.54
89,2021-10-15,,6.74,,9.88
90,2021-10-18,,7.7,,10.84
91,2021-12-09,,7.7,,10.84
92,2021-12-19,,5.3,,8.44
93,2021-12-24,,3.84,,6.98
94,2022-01-03,,-10.6,,-7.46
95,2022-01-08,,-14.94,,-11.8
96,2022-04-27,,3.36,,6.5
97,2022-05-05,,5.78,,8.92
98,2022-05-12,,6.26,,9.4
99,2022-06-05,,11.56,,14.7
100,2022-06-15,,11.08,,14.22
101,2022-09-09,,11.56,,14.7
102,2022-09-17,,11.08,,14.22
103,2022-10-20,,11.08,,14.22
104,2022-10-23,,7.7,,10.84
105,2022-12-04,,5.78,,8.92
106,2023-02-16,,3.36,,6.5
107,2023-02-17,,6.26,,9.4
108,2023-03-07,,10.6,,13.74
109,2023-03-22,,11.08,,14.22
110,2023-03-24,,11.08,,14.22
111,2023-05-11,,12.04,,15.18
112,2023-05-24,,13.96,,17.1
113,2023-06-02,,11.08,,14.22
114,2023-09-18,,11.56,,14.7
115,2023-09-20,,11.08,,14.22
116,2023-10-03,,14.46,,17.6
117,2023-10-05,,11.08,,14.22
118,2023-11-12,,9.64,,12.78
119,2023-11-22,,4.32,,7.46
120,2023-12-17,,0.48,,3.62
121,2024-02-05,,-2.42,,0.72
122,2024-02-17,,-2.9,,0.24
123,2024-04-22,,6.26,,9.4
124,2024-04-23,,9.64,,12.78
125,2024-05-10,,10.12,,13.26
126,2024-05-30,,8.18,,11.32
127,2024-06-02,,9.64,,12.78
128,2024-08-13,,8.18,,11.32
129,2024-08-21,,10.6,,13.74
130,2024-08-22,,10.12,,13.26
131,2024-09-27,,8.18,,11.32
132,2024-10-07,,6.74,,9.88
133,2024-11-03,,8.18,,11.32
134,2024-11-21,,8.18,,11.32
135,2024-11-28,,-0.98,,2.16
