Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2000-06-07,,,-3.0,-60.0,0.32,-12.2,15.36,1316.56,4.52
,LE07,2001-06-10,,,-3.0,-60.0,84.68,-12.24,99.76,1232.2,4.48
,LE07,2002-02-12,,,-0.24,-4.88,-0.08,-3.24,6.0,1316.96,13.48
,LE07,2003-01-14,,,-0.37,-7.32,-0.04,-3.44,6.24,1316.92,13.28
,LT05,2003-08-11,,,-3.0,-60.0,246.48,-11.76,261.08,1070.4,4.96
,LT05,2003-12-08,,,-0.24,-4.88,-0.04,-2.84,5.64,1316.92,13.88
,LT05,2006-05-31,,,-3.0,-60.0,237.48,-13.56,253.88,1079.4,3.16
,LT05,2007-01-01,,,-0.42,-8.3,-0.04,-3.28,6.08,1316.92,13.44
,LT05,2007-02-11,,,-0.44,-8.78,3.36,-3.84,10.04,1313.52,12.88
,LT05,2011-01-12,,,-0.17,-3.42,3.2,-2.76,8.8,1313.68,13.96
,LT05,2011-01-21,,,-0.34,-6.82,-0.32,-2.72,5.24,1317.2,14.0
,LC08,2013-06-03,,,-3.0,-60.0,0.6,-12.2,15.64,1316.28,4.52
,LC08,2013-07-12,,,-3.0,-60.0,5.4,-12.12,20.36,1311.36,4.6
,LC08,2013-11-10,,,-0.27,-5.36,3.44,-1.76,8.04,1313.44,14.96
,LC08,2014-01-13,,,-0.34,-6.82,0.0,-3.32,6.16,1316.88,13.4
,LC08,2014-05-12,,,-0.76,-15.12,115.16,-7.24,125.24,1201.72,9.48
,LC08,2014-07-15,,,-3.0,-60.0,3.2,-12.24,18.28,1313.68,4.48
,LC08,2014-11-04,,,-0.17,-3.42,3.12,-2.04,8.0,1313.76,14.68
,LC08,2015-07-18,,,-3.0,-60.0,-2.44,-12.76,13.16,1319.32,3.96
,LC08,2016-01-03,,,-0.32,-6.34,19.96,-1.96,24.76,1296.92,14.76
,LC08,2016-06-11,,,-3.0,-60.0,10.2,-13.68,26.72,1306.68,3.04
,LC08,2016-06-18,,,-3.0,-60.0,-2.84,-12.28,12.28,1319.72,4.44
,LC08,2016-06-27,,,-3.0,-60.0,2.16,-12.2,17.2,1314.64,4.52
,LC08,2016-07-04,,,-0.76,-15.12,43.44,-8.12,54.4,1273.44,8.6
,LC08,2016-09-22,,,-0.51,-10.24,10.52,-2.44,15.8,1306.36,14.28
,LC08,2016-11-09,,,-0.34,-6.82,0.08,-2.92,5.84,1316.8,13.8
,LC08,2017-02-06,,,-0.42,-8.3,3.36,-2.8,9.0,1313.52,13.92
,LC08,2017-03-10,,,-0.2,-3.9,7.12,-1.36,11.32,1309.6,15.36
,LC08,2017-03-17,,,-0.49,-9.76,11.36,-2.36,16.56,1305.52,14.36
,LC08,2017-03-26,,,-0.29,-5.86,8.16,-1.28,12.28,1308.32,15.44
,LC08,2017-05-20,,,-3.0,-60.0,7.0,-11.84,21.68,1309.72,4.88
,LC08,2017-06-21,,,-3.0,-60.0,-2.84,-12.56,12.56,1319.72,4.16
,LC08,2017-07-16,,,-3.0,-60.0,6.08,-12.16,21.08,1310.72,4.56
,LC08,2017-08-01,,,-3.0,-60.0,0.72,-11.08,14.64,1316.16,5.64
,LC08,2017-09-18,,,-0.34,-6.82,3.44,-1.72,8.0,1313.24,15.0
,LC08,2017-10-11,,,-0.46,-9.26,9.32,-2.64,14.8,1307.56,14.08
,LC08,2017-10-27,,,-0.46,-9.26,13.8,-2.44,19.08,1302.96,14.28
,LC08,2018-03-04,,,-0.39,-7.8,12.48,-2.24,17.56,1304.4,14.48
,LC08,2018-06-17,,,-3.0,-60.0,154.64,-12.4,169.88,1162.24,4.32
,LC08,2018-08-20,,,-3.0,-60.0,-2.56,-12.0,12.28,1319.44,4.72
,LC08,2018-09-05,,,-0.42,-8.3,7.68,-1.44,11.96,1309.2,15.28
,LC08,2018-10-14,,,-0.51,-10.24,12.0,-2.56,17.4,1304.88,14.16
,LC08,2018-12-01,,,-0.42,-8.3,527.92,-2.72,533.48,788.96,14.0
,LC08,2019-03-16,,,-0.37,-7.32,423.68,-2.48,429.0,893.2,14.24
,LC08,2019-06-04,,,-3.0,-60.0,4.88,-12.24,19.96,1311.92,4.48
,S2,2020-03-10,,,-0.51,-10.24,67.48,-1.88,72.2,1249.4,14.84
,LC08,2020-06-22,,,-3.0,-60.0,0.64,-12.24,15.72,1316.24,4.48
,LC08,2020-07-08,,,-3.0,-60.0,0.76,-12.2,15.8,1316.04,4.52
,LC08,2020-07-15,,,-3.0,-60.0,-2.84,-12.32,12.32,1319.72,4.4
,LC08,2020-09-01,,,-0.46,-9.26,0.08,-2.52,5.44,1316.8,14.2
,LC08,2021-01-07,,,-0.49,-9.76,0.08,-2.92,5.84,1316.8,13.8
,LC08,2021-03-21,,,-0.54,-10.74,10.2,-1.76,14.8,1306.68,14.96
