Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-08-12,-0.35,-6.98,0.65,13.08,-2.12,3.84,14.8,808.56,8.48
,LE07,1999-10-31,-0.64,-12.78,0.56,11.12,-6.24,2.0,12.52,812.68,6.64
,LE07,2000-01-19,0.54,10.72,0.53,10.62,13.56,3.12,31.2,792.88,7.76
,LE07,2000-02-20,-0.24,-4.82,0.6,12.1,-1.24,3.32,16.2,807.68,7.96
,LE07,2000-07-13,0.1,2.04,0.06,1.24,7.48,2.56,25.68,798.96,7.2
,LE07,2000-07-29,0.36,7.22,-0.58,-11.6,14.52,0.8,34.48,791.92,5.44
,LE07,2001-01-21,-0.02,-0.48,0.43,8.64,0.52,3.08,18.2,805.92,7.72
,LE07,2001-04-27,-0.9,-18.08,-0.51,-10.12,-9.16,0.68,10.92,815.6,5.32
,LE07,2001-07-25,-0.98,-19.52,0.53,10.62,-13.0,2.4,5.36,819.44,7.04
,LE07,2001-09-18,-0.49,-9.76,-0.38,-7.66,-3.4,1.12,16.24,809.84,5.76
,LE07,2001-10-04,-0.8,-15.9,-0.56,-11.12,-7.76,0.32,12.68,814.2,4.96
,LE07,2002-02-25,0.33,6.62,-0.48,-9.62,15.44,0.76,35.44,791.0,5.4
,LE07,2002-04-14,-0.77,-15.42,0.38,7.66,-9.0,2.92,8.84,815.44,7.56
,LE07,2002-05-09,-0.4,-8.08,0.26,5.18,0.52,2.68,18.6,805.92,7.32
,LE07,2002-07-19,-0.78,-15.66,0.53,10.62,-6.2,2.8,11.76,812.64,7.44
,LE07,2002-09-05,-0.06,-1.2,0.11,2.22,11.64,2.52,29.88,794.8,7.16
,LE07,2002-12-26,-3.33,-66.52,0.63,12.6,-14.48,2.48,3.8,820.92,7.12
,LE07,2003-03-16,-0.25,-5.06,-0.63,-12.6,5.64,0.28,26.12,800.8,4.92
,LE07,2003-05-03,-3.36,-67.16,0.38,7.66,-14.6,2.04,4.12,821.04,6.68
,LT05,2003-10-18,-0.63,-12.66,0.36,7.16,-5.88,2.6,12.28,812.32,7.24
,LT05,2003-11-19,-0.28,-5.66,0.21,4.2,-0.4,3.24,17.12,806.84,7.88
,LT05,2004-01-22,-0.64,-12.9,-0.85,-17.04,-5.04,-3.0,18.72,811.48,1.64
,LT05,2004-07-25,-0.49,-9.76,0.46,9.14,-3.4,3.36,14.0,809.84,8.0
,LT05,2004-10-20,-0.66,-13.14,0.58,11.6,368.84,3.56,386.04,437.6,8.2
,LT05,2005-01-08,0.01,0.12,0.33,6.66,1.16,2.72,19.2,805.28,7.36
,LT05,2005-06-26,-3.42,-68.44,0.51,10.12,323.28,2.4,341.64,483.16,7.04
,LT05,2005-08-29,-0.42,-8.32,-0.41,-8.14,-3.56,1.24,15.96,810.0,5.88
,LT05,2006-02-12,-0.47,-9.4,0.16,3.2,-3.52,2.24,15.0,809.96,6.88
,LT05,2006-02-28,-0.9,-17.96,0.58,11.6,-9.56,2.08,9.12,816.0,6.72
,LT05,2006-03-09,-0.43,-8.56,-0.21,-4.2,-2.76,1.28,16.72,809.2,5.92
,LT05,2006-07-22,-0.02,-0.36,-0.63,-12.6,7.56,0.2,28.12,798.88,4.84
,LT05,2006-08-23,0.05,1.08,-0.85,-17.04,304.88,-2.88,328.52,501.56,1.76
,LT05,2007-01-30,-0.11,-2.28,0.36,7.16,0.16,2.8,18.12,806.28,7.44
,LC08,2013-05-15,-0.39,-7.84,0.7,14.08,-0.92,3.88,15.96,807.36,8.52
,LC08,2013-07-25,-0.54,-10.72,0.58,11.6,-4.68,3.6,12.48,811.12,8.24
,LC08,2013-10-29,0.25,4.94,0.68,13.58,3.76,4.0,20.52,802.68,8.64
,LC08,2014-03-06,-0.72,-14.46,0.68,13.58,-6.24,4.12,10.4,812.68,8.76
,LC08,2014-05-02,-0.33,-6.62,0.38,7.66,-2.12,3.44,15.2,808.56,8.08
,LC08,2014-05-09,0.22,4.34,0.38,7.66,3.68,3.04,21.4,802.76,7.68
,LC08,2014-06-19,-0.39,-7.84,0.73,14.56,-2.44,4.4,13.92,808.88,9.04
,LC08,2014-07-12,0.3,5.9,0.43,8.64,8.72,3.28,26.2,797.72,7.92
,LC08,2014-08-06,0.24,4.82,0.31,6.18,3.72,2.84,21.64,802.72,7.48
,LC08,2014-10-25,-0.06,-1.2,0.51,10.12,0.36,3.28,17.84,806.08,7.92
,LC08,2014-11-01,-0.11,-2.16,0.46,9.14,-0.28,3.16,17.32,806.72,7.8
,LC08,2014-11-17,-0.1,-1.92,0.53,10.62,0.08,3.84,17.0,806.36,8.48
,LC08,2014-12-03,0.66,13.26,0.53,10.62,21.48,3.52,38.72,784.96,8.16
,LC08,2015-02-21,-0.13,-2.54,0.7,14.08,-0.16,4.36,16.24,806.6,9.0
,LC08,2015-04-19,0.03,0.6,-0.04,-0.74,2.68,1.92,21.52,803.6,6.56
,LC08,2015-05-12,-0.16,-3.26,-0.14,-2.72,-0.68,1.88,18.2,807.12,6.52
,LC08,2015-05-28,0.01,0.24,-0.06,-1.24,2.16,1.84,21.08,804.28,6.48
,LC08,2015-06-06,-0.54,-10.72,0.68,13.58,-5.24,4.04,11.48,811.68,8.68
,LC08,2015-07-15,0.23,4.58,-0.16,-3.2,7.64,1.52,26.88,798.8,6.16
,LC08,2015-07-31,0.09,1.8,-0.26,-5.18,6.2,1.16,25.8,800.24,5.8
,LC08,2015-10-03,-0.95,-18.92,0.63,12.6,-11.6,2.8,6.36,818.04,7.44
,LC08,2015-10-19,-0.81,-16.26,-0.11,-2.22,-8.2,1.6,10.96,814.64,6.24
,LC08,2016-02-24,0.02,0.48,-0.06,-1.24,1.16,2.24,19.68,805.2,6.88
,LC08,2016-04-21,0.55,10.96,-0.09,-1.72,8.68,1.76,27.68,797.76,6.4
,LC08,2016-04-28,0.11,2.16,-0.06,-1.24,2.12,2.0,20.88,804.28,6.64
,LC08,2016-05-07,0.46,9.28,-0.18,-3.7,7.8,1.48,27.08,798.64,6.12
,LC08,2016-05-14,0.36,7.22,-0.04,-0.74,5.96,1.84,24.88,800.48,6.48
,LC08,2016-06-15,0.49,9.76,-0.06,-1.24,6.64,1.72,25.68,799.8,6.36
,LC08,2016-08-11,-0.14,-2.78,-0.04,-0.74,-0.2,1.92,18.64,806.64,6.56
,LC08,2017-01-25,0.36,7.22,0.6,12.1,8.48,3.52,25.72,797.96,8.16
,LC08,2017-03-30,-0.39,-7.84,-0.16,-3.2,-2.48,1.56,16.72,808.92,6.2
,LC08,2017-04-08,0.42,8.32,-0.26,-5.18,12.0,1.04,31.72,794.44,5.68
,LC08,2017-08-05,0.48,9.64,0.53,10.62,13.12,3.72,30.16,793.32,8.36
,LC08,2017-08-21,0.19,3.86,-0.04,-0.74,9.28,1.64,28.4,797.16,6.28
,LC08,2017-10-24,-0.41,-8.2,0.68,13.58,-2.8,4.32,13.64,809.24,8.96
,LC08,2017-12-11,-0.12,-2.4,0.68,13.58,0.24,3.68,17.32,806.2,8.32
,LC08,2018-04-11,-0.03,-0.6,-0.09,-1.72,1.92,1.8,20.88,804.52,6.44
,LC08,2018-04-18,-0.17,-3.38,-0.06,-1.24,0.4,2.24,18.92,806.04,6.88
,LC08,2018-06-05,-0.34,-6.86,0.6,12.1,-1.24,3.8,15.72,807.68,8.44
,LC08,2018-07-16,-0.61,-12.16,0.53,10.62,-6.8,3.8,10.16,813.24,8.44
,LC08,2018-08-01,-0.25,-4.94,-0.14,-2.72,-0.36,1.8,18.6,806.64,6.44
,LC08,2018-08-08,0.37,7.34,-0.14,-2.72,11.24,1.48,30.52,795.2,6.12
,LC08,2018-08-24,0.3,5.9,-0.26,-5.18,4.44,1.36,23.84,802.0,6.0
,LC08,2018-09-09,0.13,2.66,-0.24,-4.7,3.24,1.2,22.8,803.2,5.84
,LC08,2018-11-12,-0.43,-8.56,0.6,12.1,-2.92,4.16,13.68,809.36,8.8
,S2,2018-12-14,-0.33,-6.62,-0.18,-3.7,-1.72,1.44,17.6,808.16,6.08
,LC08,2018-12-30,-0.16,-3.14,0.6,12.1,-0.04,3.64,17.08,806.48,8.28
