,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2000-09-04,0.0,0.0,-3.44,-18.36
1,2000-09-20,3.7,-0.12,0.26,-18.48
2,2001-04-16,7.31,0.54,3.87,-17.82
3,2001-11-26,1.61,0.96,-1.83,-17.4
4,2005-11-13,-4.67,2.72,-8.11,-15.64
5,2006-02-17,7.71,3.2,4.27,-15.16
6,2007-02-04,-5.06,1.38,-8.5,-16.98
7,2010-01-27,-62.76,-1.22,-66.2,-19.58
8,2011-03-03,-19.36,1.8,-22.8,-16.56
9,2014-09-19,10.44,12.7,7.0,-5.66
10,2015-03-14,17.38,14.28,13.94,-4.08
11,2015-08-21,4.71,0.78,1.27,-17.58
12,2015-10-24,-2.07,6.22,-5.51,-12.14
13,2016-03-16,11.86,13.54,8.42,-4.82
14,2016-11-11,6.27,12.82,2.83,-5.54
15,2017-04-04,17.41,28.14,13.97,9.78
16,2018-01-01,-7.85,23.24,-11.29,4.88
17,2018-12-13,9.39,22.56,5.95,4.2
18,2018-12-23,-13.81,25.28,-17.25,6.92
19,2019-02-06,-5.35,21.48,-8.79,3.12
20,2019-03-03,0.49,25.48,-2.95,7.12
21,2019-04-07,-0.12,24.14,-3.56,5.78
22,2019-04-17,3.87,21.12,0.43,2.76
23,2019-09-17,-9.79,18.76,-13.23,0.4
24,2019-10-14,-5.73,13.68,-9.17,-4.68
25,2020-06-15,7.5,26.92,4.06,8.56
26,2020-08-19,-11.21,1.8,-14.65,-16.56
27,2020-09-23,0.38,12.28,-3.06,-6.08
28,2020-10-08,5.99,8.96,2.55,-9.4
29,2020-11-02,-2.68,14.04,-6.12,-4.32
30,2020-11-12,-1.85,22.38,-5.29,4.02
31,2020-11-22,11.0,20.38,7.56,2.02
32,2020-12-27,-0.84,24.08,-4.28,5.72
33,2021-01-11,-10.79,21.06,-14.23,2.7
34,2021-02-20,5.71,26.44,2.27,8.08
35,2021-03-12,-6.3,29.22,-9.74,10.86
36,2021-10-28,13.48,22.86,10.04,4.5
37,2021-11-07,-13.99,16.76,-17.43,-1.6
38,2021-11-27,18.75,30.5,15.31,12.14
39,2022-01-26,11.6,29.7,8.16,11.34
40,2022-01-28,12.77,30.8,9.33,12.44
41,2022-02-13,-0.24,31.1,-3.68,12.74
42,2022-02-15,-4.93,28.98,-8.37,10.62
43,2022-03-01,-8.48,28.68,-11.92,10.32
44,2022-03-17,-7.52,31.4,-10.96,13.04
45,2022-04-10,7.42,32.24,3.98,13.88
46,2022-05-04,-1.61,32.36,-5.05,14.0
47,2022-06-13,-19.26,-108.12,-22.7,-126.48
48,2022-09-09,-1.85,27.84,-5.29,9.48
49,2022-12-06,-12.96,26.74,-16.4,8.38
50,2022-12-27,-3.06,26.74,-6.5,8.38
51,2022-12-30,14.06,29.34,10.62,10.98
52,2023-01-01,8.55,28.56,5.11,10.2
53,2023-01-07,-12.12,28.26,-15.56,9.9
54,2023-02-10,4.4,27.28,0.96,8.92
55,2023-02-24,7.39,30.68,3.95,12.32
56,2023-03-02,-4.0,27.96,-7.44,9.6
57,2023-04-13,12.28,29.94,8.84,11.58
58,2023-06-24,2.76,12.58,-0.68,-5.78
59,2023-09-08,7.97,27.1,4.53,8.74
60,2023-12-17,2.81,29.64,-0.63,11.28
61,2023-12-27,-8.53,31.94,-11.97,13.58
62,2024-03-01,5.36,29.64,1.92,11.28
63,2024-08-05,-7.56,27.1,-11.0,8.74
64,2024-09-22,-9.93,29.64,-13.37,11.28
