Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-11-14,0.91,18.14,-0.18,-3.56,17.92,-11.24,101.56,893.64,176.08
,LE07,2000-12-02,0.78,15.62,-0.28,-5.52,14.8,-14.36,101.56,896.76,172.96
,LE07,2001-12-21,0.97,19.48,-0.18,-3.6,25.28,-11.48,109.16,886.28,175.84
,LE07,2002-01-22,0.97,19.4,-0.24,-4.72,23.88,-15.08,111.36,887.68,172.24
,LE07,2003-01-25,0.87,17.36,-0.26,-5.24,21.64,-13.48,107.52,889.92,173.84
,LT05,2005-11-22,0.68,13.64,-0.15,-3.08,13.32,-10.08,95.8,898.24,177.24
,LT05,2011-09-04,0.98,19.54,-0.4,-8.08,25.32,-25.04,122.76,886.24,162.28
,LC08,2013-12-14,-0.39,-7.74,-0.09,-1.74,-6.32,-6.88,72.96,917.88,180.44
,LC08,2013-12-30,-0.63,-12.58,-0.14,-2.78,-10.44,-7.72,69.68,922.0,179.6
,LC08,2014-04-21,0.83,16.68,-0.39,-7.78,15.24,-22.56,110.2,896.32,164.76
,LC08,2014-05-23,0.83,16.56,-0.11,-2.22,17.04,-6.88,96.32,894.52,180.44
,LC08,2015-01-18,-0.53,-10.66,-0.0,-0.04,-8.72,-2.72,66.4,920.28,184.6
,LC08,2016-03-09,-0.96,-19.14,0.02,0.34,-23.4,-2.64,51.64,934.96,184.68
,LC08,2018-09-07,-0.5,-10.06,-0.02,-0.34,-8.0,-2.04,66.44,919.56,185.28
,LC08,2018-09-23,-0.93,-18.54,0.03,0.52,-21.8,-1.2,51.8,933.36,186.12
,LC08,2018-10-25,-0.96,-19.28,0.02,0.44,-25.2,-1.32,48.52,936.76,186.0
,S2,2019-02-13,0.81,16.12,-0.26,-5.1,26.96,-7.68,107.04,884.6,179.64
,S2,2019-03-25,0.43,8.62,-0.27,-5.38,20.08,-10.68,103.16,891.48,176.64
,S2,2019-04-09,0.33,6.62,-0.35,-6.98,4.08,-8.44,84.92,907.48,178.88
,S2,2019-04-14,1.22,24.42,-0.19,-3.8,34.56,-8.24,115.2,877.0,179.08
,LC08,2019-04-19,-0.82,-16.42,-0.05,-1.06,-15.6,-2.72,59.52,927.16,184.6
,S2,2019-05-04,-0.38,-7.68,-0.25,-4.96,-4.72,-11.64,79.32,916.28,175.68
,S2,2019-05-24,0.39,7.74,-0.18,-3.5,19.28,-6.04,97.72,892.28,181.28
,LC08,2019-08-09,0.86,17.22,0.0,0.0,16.56,-1.88,90.84,895.0,185.44
,S2,2019-12-10,-0.51,-10.2,-0.23,-4.52,-7.16,-6.68,71.92,918.72,180.64
,S2,2020-01-19,0.96,19.28,-0.4,-7.94,139.24,-12.72,224.36,772.32,174.6
,S2,2020-01-24,-0.8,-16.1,-0.32,-6.3,-11.96,-9.76,70.2,923.52,177.56
,S2,2020-06-02,0.9,18.08,-0.51,-10.14,15.92,-19.0,107.32,895.64,168.32
,LC08,2020-08-27,0.9,18.08,-0.06,-1.2,19.32,-13.76,105.48,892.24,173.56
,S2,2020-11-19,0.67,13.32,-0.34,-6.74,8.72,-14.84,95.96,902.84,172.48
,S2,2020-12-14,-0.91,-18.28,-0.45,-9.08,-20.24,-12.12,64.28,931.8,175.2
,LC08,2021-02-03,0.95,18.94,-0.28,-5.68,20.0,-9.56,101.96,891.56,177.76
,S2,2021-02-12,-0.78,-15.62,-0.46,-9.24,-11.36,-14.68,75.72,922.92,172.64
,LC08,2021-03-23,0.96,19.2,-0.26,-5.2,20.04,-6.92,99.36,891.52,180.4
,S2,2021-07-02,1.14,22.76,-0.43,-8.56,33.04,-20.52,125.96,878.52,166.8
,S2,2021-09-20,-0.67,-13.38,-0.32,-6.4,220.6,-20.6,313.6,690.96,166.72
,S2,2022-01-03,-0.93,-18.68,-0.31,-6.2,-16.28,-21.48,77.6,927.84,165.84
,S2,2022-01-08,0.97,19.48,-0.45,-8.94,21.4,-26.48,120.28,890.16,160.84
,LC09,2022-02-14,-0.06,-1.26,-0.44,-8.7,-0.8,-24.08,95.68,912.36,163.24
,S2,2022-02-22,0.34,6.74,-0.56,-11.24,18.36,-31.76,122.52,893.2,155.56
,LC09,2022-05-05,0.62,12.32,-0.18,-3.66,8.92,-16.0,97.32,902.64,171.32
,S2,2022-08-31,-0.1,-2.06,-0.36,-7.22,-1.32,-13.28,84.36,912.88,174.04
,LC09,2023-01-16,0.77,15.46,-0.25,-5.04,26.36,-11.56,110.32,885.2,175.76
,S2,2023-02-27,0.68,13.5,-0.42,-8.32,24.56,-15.04,112.0,887.0,172.28
