Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2001-01-26,-0.13,-2.54,-0.11,-2.14,9.16,-44.08,96.64,115.32,428.24
,LE07,2001-12-21,4.67,93.42,0.28,5.66,29.6,-0.52,73.52,94.88,471.8
,LE07,2002-02-07,0.69,13.82,0.11,2.14,21.76,-5.36,70.52,102.72,466.96
,LE07,2002-02-14,0.7,13.92,0.09,1.88,23.92,-11.2,78.52,100.56,461.12
,LE07,2002-02-23,-0.07,-1.32,0.33,6.66,11.6,0.76,54.24,112.88,473.08
,LE07,2002-03-11,0.42,8.5,0.16,3.14,18.08,-8.68,70.16,106.4,463.64
,LT05,2003-08-29,0.35,6.96,-0.02,-0.38,18.28,-38.92,100.6,106.2,433.4
,LT05,2006-01-25,-0.06,-1.22,0.21,4.16,7.4,-29.12,79.92,117.08,443.2
,LC08,2013-10-18,-0.82,-16.46,0.22,4.4,-15.36,-3.84,31.88,139.84,468.48
,LC08,2013-12-21,0.66,13.26,0.46,9.18,27.64,1.08,69.96,96.84,473.4
,LC08,2014-02-07,0.83,16.58,0.26,5.16,28.24,-2.56,74.2,96.24,469.76
,LC08,2014-02-23,0.83,16.68,0.46,9.18,26.32,0.64,69.08,98.16,472.96
,LC08,2014-09-03,4.28,85.68,0.11,2.14,26.6,-2.8,72.8,97.6,469.52
,LC08,2014-09-19,-0.39,-7.74,0.18,3.64,-1.72,-3.08,44.76,126.2,469.24
,LC08,2015-02-26,0.8,16.02,0.42,8.42,28.4,0.88,70.92,95.96,473.2
,LC08,2016-02-13,4.79,95.86,-0.09,-1.88,33.76,-4.32,81.48,90.72,468.0
,LC08,2016-02-29,4.74,94.88,-0.11,-2.14,32.96,-4.08,80.44,91.52,468.24
,LC08,2016-03-16,4.74,94.76,-0.06,-1.14,33.16,-3.8,80.36,91.32,468.52
,LC08,2017-02-15,4.67,93.42,-0.16,-3.14,30.08,-3.4,76.88,94.24,468.92
,LC08,2018-01-17,-0.76,-15.14,-0.07,-1.38,-8.36,-3.16,38.2,132.84,469.16
,LC08,2018-03-06,4.77,95.36,-0.11,-2.14,32.4,-3.44,79.24,91.84,468.88
,LC08,2018-11-17,0.69,13.82,-0.07,-1.38,21.48,-3.16,68.04,103.0,469.16
,S2,2018-12-13,0.91,18.24,-0.38,-7.68,26.12,-4.36,73.88,98.36,467.96
,S2,2018-12-23,-0.16,-3.1,-0.41,-8.18,11.16,-4.24,58.8,113.32,468.08
,S2,2019-01-07,-0.7,-14.04,-0.52,-10.44,5.28,-4.64,53.32,119.2,467.68
,S2,2019-01-14,0.95,19.0,-0.36,-7.16,28.92,-3.8,76.12,95.56,468.52
,S2,2019-02-01,0.29,5.74,-0.2,-3.9,16.92,-3.24,63.56,107.56,469.08
,LC08,2019-02-05,0.54,10.82,-0.12,-2.38,20.0,-7.6,71.0,104.28,464.72
,S2,2019-02-28,4.67,93.42,-0.27,-5.4,29.32,-3.52,76.24,95.16,468.8
,S2,2019-03-28,4.73,94.64,-0.21,-4.16,31.12,-3.4,77.92,93.36,468.92
,S2,2019-04-02,-0.49,-9.84,-0.3,-5.92,1.92,-3.68,49.0,122.56,468.64
,S2,2019-09-09,0.58,11.6,-0.31,-6.16,18.84,-3.2,65.44,105.64,469.12
,S2,2019-10-14,0.5,9.94,-0.4,-7.92,25.4,-3.44,72.24,99.08,468.88
,S2,2019-12-08,-0.1,-1.98,-0.2,-3.9,8.0,-2.96,54.36,116.48,469.36
,S2,2019-12-20,0.88,17.68,-0.31,-6.16,24.6,-3.28,71.28,99.88,469.04
,LC08,2019-12-22,-0.75,-14.92,-0.14,-2.9,-7.64,-3.0,38.76,132.12,469.32
,S2,2020-01-12,-0.88,-17.68,-0.51,-10.18,-2.08,-21.48,62.8,126.56,450.84
,S2,2020-01-17,4.62,92.44,-0.45,-8.94,28.56,-10.72,82.68,95.92,461.6
,S2,2020-01-29,0.88,17.56,-0.27,-5.4,26.32,-2.92,72.64,98.16,469.4
,S2,2020-02-13,4.71,94.14,-0.23,-4.66,31.12,-2.8,77.32,93.36,469.52
,S2,2020-10-08,4.74,94.76,-0.38,-7.68,32.44,-4.32,80.16,92.04,468.0
,LC08,2020-10-21,4.6,92.08,-0.23,-4.66,27.44,-3.52,74.36,97.04,468.8
,S2,2020-10-23,0.8,16.02,-0.51,-10.18,24.12,-4.28,71.8,100.36,468.04
,S2,2020-11-09,0.33,6.52,-0.45,-8.94,15.64,-3.68,62.72,108.84,468.64
,S2,2020-12-02,-0.74,-14.7,-0.23,-4.66,1.08,-3.0,47.48,123.4,469.32
,S2,2020-12-09,0.35,7.08,-0.27,-5.4,16.32,-3.08,62.8,108.16,469.24
,S2,2020-12-27,-0.57,-11.5,-0.42,-8.42,4.92,-3.24,51.56,119.56,469.08
,S2,2021-01-11,-0.39,-7.74,-0.28,-5.66,7.56,-2.8,53.76,116.92,469.52
,S2,2021-01-16,-0.59,-11.82,-0.28,-5.66,0.48,-2.2,46.08,124.0,470.12
,S2,2021-01-28,-0.76,-15.14,-0.26,-5.16,-0.16,-2.4,45.64,124.64,469.92
,S2,2021-02-15,0.29,5.74,-0.28,-5.66,16.84,-2.56,62.8,107.64,469.76
,S2,2021-02-17,0.72,14.36,-0.28,-5.66,23.64,-2.52,69.56,100.84,469.8
,S2,2021-09-13,0.51,10.28,-0.38,-7.68,17.88,-8.2,69.48,106.6,464.12
,LC08,2021-10-08,-0.2,-3.98,-0.26,-5.16,6.24,-7.48,57.12,118.0,464.84
,S2,2021-10-13,0.78,15.7,-0.33,-6.66,24.6,-11.36,79.36,99.88,460.96
,S2,2021-10-20,-0.15,-2.98,-0.31,-6.16,11.0,-10.88,65.28,113.48,461.44
,S2,2021-11-02,-0.68,-13.6,-0.33,-6.66,2.72,-11.2,57.32,121.76,461.12
,S2,2021-11-04,-0.7,-14.04,-0.43,-8.68,2.24,-11.52,57.16,122.24,460.8
,S2,2021-11-17,-0.68,-13.6,-0.36,-7.16,1.16,-11.28,55.84,123.32,461.04
,S2,2021-11-22,-0.08,-1.66,-0.35,-6.92,12.2,-11.2,66.8,112.28,461.12
,LC08,2021-12-11,0.57,11.5,-0.27,-5.4,20.08,-11.08,74.56,104.4,461.24
,S2,2021-12-22,-0.74,-14.7,-0.48,-9.68,0.6,-11.92,55.92,123.88,460.4
,S2,2022-01-06,0.54,10.82,-0.42,-8.42,21.04,-12.48,76.92,103.44,459.84
,S2,2022-01-13,0.29,5.74,-0.32,-6.42,16.04,-11.08,70.52,108.44,461.24
,S2,2022-01-16,-0.26,-5.3,-0.38,-7.68,7.2,-11.44,62.04,117.28,460.88
,S2,2022-01-21,0.47,9.4,-0.38,-7.68,18.96,-11.52,73.88,105.52,460.8
,S2,2022-01-26,0.64,12.7,-0.4,-7.92,23.84,-11.52,78.76,100.64,460.8
,S2,2022-01-28,0.61,12.16,-0.35,-6.92,22.88,-11.04,77.32,101.6,461.28
,S2,2022-02-22,0.66,13.26,-0.33,-6.66,23.68,-10.6,77.68,100.8,461.72
,S2,2022-03-09,0.57,11.5,-0.4,-7.92,22.2,-11.28,76.88,102.28,461.04
,S2,2022-03-12,0.35,7.08,-0.41,-8.18,17.6,-11.2,72.2,106.88,461.12
,S2,2022-03-17,-0.12,-2.32,-0.36,-7.16,9.6,-11.0,64.0,114.88,461.32
,LC09,2022-03-25,0.51,10.28,-0.18,-3.64,19.28,-10.2,72.88,105.2,462.12
,S2,2022-03-27,0.1,1.98,-0.4,-7.92,12.36,-11.12,66.88,112.12,461.2
,LC08,2022-04-02,0.1,1.98,-0.22,-4.4,12.04,-10.04,65.48,112.44,462.28
,S2,2022-04-06,0.32,6.4,-0.37,-7.42,16.48,-10.96,70.84,108.0,461.36
,LC09,2022-08-25,-0.51,-10.16,-0.36,-7.16,-0.8,-27.72,70.32,125.2,444.6
,S2,2022-09-10,0.02,0.44,-0.47,-9.44,7.2,-12.32,62.92,117.28,460.0
,S2,2022-09-20,0.08,1.66,-0.46,-9.18,14.08,-12.28,69.76,110.4,460.04
,LC09,2022-10-19,0.19,3.76,-0.28,-5.66,13.32,-11.36,68.08,111.16,460.96
,S2,2022-10-20,-0.19,-3.86,-0.46,-9.18,9.72,-12.24,65.36,114.76,460.08
,LC09,2022-11-04,-0.6,-12.04,-0.3,-5.92,-2.48,-11.8,52.72,126.96,460.52
,S2,2022-12-27,0.33,6.52,-0.5,-9.94,13.08,-22.92,79.4,111.4,449.4
,LC09,2023-01-07,-0.34,-6.74,-0.3,-5.92,-3.04,-11.52,51.88,127.44,460.8
,S2,2023-01-08,-0.52,-10.38,-0.47,-9.44,3.84,-11.76,59.0,120.64,460.56
,S2,2023-01-18,-0.3,-6.08,-0.45,-8.94,5.2,-11.68,60.28,119.28,460.64
,S2,2023-01-21,-0.78,-15.7,-0.45,-8.94,-0.52,-11.76,54.64,125.0,460.56
,S2,2023-01-26,0.7,14.04,-0.45,-8.94,23.28,-11.6,78.28,101.2,460.72
,LC09,2023-02-08,-0.51,-10.28,-0.32,-6.42,0.96,-12.12,56.48,123.52,460.2
,S2,2023-02-10,0.23,4.54,-0.46,-9.18,16.4,-12.76,72.56,108.08,459.56
,S2,2023-02-12,0.68,13.6,-0.43,-8.68,23.32,-12.68,79.4,101.16,459.64
,S2,2023-02-15,0.07,1.32,-0.43,-8.68,14.88,-12.8,71.08,109.6,459.52
,LC09,2023-02-24,0.78,15.7,-0.3,-5.92,26.92,-12.24,82.56,97.56,460.08
