,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-10-13,0.0,0.0,-21.64,-11.88
1,2000-04-13,18.69,-0.56,-2.95,-12.44
2,2000-06-25,2.24,-0.84,-19.4,-12.72
3,2000-09-20,9.03,-2.24,-12.61,-14.12
4,2000-12-02,6.26,0.28,-15.38,-11.6
5,2001-01-10,12.14,-1.12,-9.5,-13.0
6,2001-03-15,21.8,-0.84,0.16,-12.72
7,2001-03-31,64.58,-1.96,42.94,-13.84
8,2001-12-21,23.69,0.56,2.05,-11.32
9,2002-02-07,22.95,1.94,1.31,-9.94
10,2002-05-14,18.98,0.84,-2.66,-11.04
11,2003-01-25,19.81,1.4,-1.83,-10.48
12,2003-09-14,-2.29,1.4,-23.93,-10.48
13,2004-01-20,-18.39,1.4,-40.03,-10.48
14,2004-04-25,4.93,0.28,-16.71,-11.6
15,2004-07-30,-10.37,0.84,-32.01,-11.04
16,2004-08-15,-17.82,0.56,-39.46,-11.32
17,2005-01-29,13.26,1.94,-8.38,-9.94
18,2005-03-02,15.19,-1.4,-6.45,-13.28
19,2005-03-11,2.58,0.28,-19.06,-11.6
20,2005-04-12,24.95,0.56,3.31,-11.32
21,2005-09-19,-23.49,0.84,-45.13,-11.04
22,2005-11-06,8.28,0.28,-13.36,-11.6
23,2006-01-25,23.62,1.12,1.98,-10.76
24,2006-02-17,4.43,-1.4,-17.21,-13.28
25,2006-10-24,4.81,1.94,-16.83,-9.94
26,2006-10-31,24.44,1.4,2.8,-10.48
27,2007-02-04,0.81,2.78,-20.83,-9.1
28,2007-09-09,-14.88,-0.56,-36.52,-12.44
29,2009-01-24,19.19,3.34,-2.45,-8.54
30,2009-12-03,12.17,6.42,-9.47,-5.46
31,2010-12-22,8.06,4.74,-13.58,-7.14
32,2011-01-07,22.77,1.4,1.13,-10.48
33,2011-01-23,12.57,1.4,-9.07,-10.48
34,2011-02-08,23.49,14.54,1.85,2.66
35,2011-02-15,33.29,2.5,11.65,-9.38
36,2011-03-19,-17.82,0.84,-39.46,-11.04
37,2013-06-05,48.65,12.58,27.01,0.7
38,2013-09-16,41.97,6.98,20.33,-4.9
39,2013-10-11,65.37,7.26,43.73,-4.62
40,2013-10-18,102.03,7.82,80.39,-4.06
41,2013-10-27,76.35,7.82,54.71,-4.06
42,2013-11-12,90.07,7.26,68.43,-4.62
43,2013-12-21,68.89,12.58,47.25,0.7
44,2014-02-07,75.95,8.1,54.31,-3.78
45,2014-03-20,65.95,10.34,44.31,-1.54
46,2014-09-03,70.07,10.06,48.43,-1.82
47,2014-09-19,88.5,9.5,66.86,-2.38
48,2014-09-28,75.95,7.54,54.31,-4.34
49,2014-10-14,66.15,10.06,44.51,-1.82
50,2014-11-06,54.01,13.14,32.37,1.26
51,2014-12-01,90.46,12.58,68.82,0.7
52,2014-12-24,71.84,13.42,50.2,1.54
53,2015-02-19,22.68,14.82,1.04,2.94
54,2015-02-26,77.52,11.74,55.88,-0.14
55,2015-03-07,79.48,12.86,57.84,0.98
56,2015-07-29,33.71,10.9,12.07,-0.98
57,2015-08-14,102.23,10.34,80.59,-1.54
58,2015-09-15,43.46,8.1,21.82,-3.78
59,2016-02-06,35.76,12.86,14.12,0.98
60,2016-02-13,57.72,11.74,36.08,-0.14
61,2016-02-29,21.72,12.58,0.08,0.7
62,2016-03-16,33.11,12.02,11.47,0.14
63,2016-04-17,44.32,13.42,22.68,1.54
64,2016-07-15,89.09,10.9,67.45,-0.98
65,2016-09-17,49.82,8.66,28.18,-3.22
66,2017-02-15,63.4,11.46,41.76,-0.42
67,2017-07-02,29.79,13.7,8.15,1.82
68,2017-08-03,43.9,12.02,22.26,0.14
69,2017-11-30,54.29,12.3,32.65,0.42
70,2017-12-09,64.39,13.42,42.75,1.54
