Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-10-15,-0.25,-4.94,0.14,2.86,-9.52,7.36,38.16,2017.4,375.92
,LE07,2000-02-20,-0.24,-4.84,-0.15,-2.96,-9.12,-39.52,85.44,2017.0,329.04
,LE07,2000-09-15,-0.26,-5.26,0.18,3.52,-15.88,-37.96,77.12,2023.76,330.6
,LE07,2001-03-10,-0.29,-5.78,-0.11,-2.28,-9.2,-41.0,86.84,2017.08,327.56
,LT05,2004-10-27,0.07,1.48,0.27,5.34,2.68,-9.52,67.24,2005.2,359.04
,LT05,2006-02-28,-0.13,-2.64,0.11,2.2,-2.68,1.64,50.72,2010.56,370.2
,LT05,2006-10-10,-0.16,-3.16,0.38,7.62,-5.08,11.76,38.2,2012.96,380.32
,LT05,2006-12-13,-0.66,-13.16,-0.65,-13.04,35.2,-21.48,111.72,1972.68,347.08
,LT05,2009-11-26,0.4,8.1,-0.23,-4.58,7.2,-39.28,101.52,2000.68,329.28
,LC08,2013-11-14,0.8,16.0,-0.38,-7.52,22.4,-32.28,109.72,1985.48,336.28
,LC08,2014-01-01,0.31,6.22,-0.3,-5.9,7.0,-11.2,73.24,2000.8,357.36
,LC08,2014-03-29,0.7,14.1,-0.23,-4.58,17.52,-5.36,77.92,1990.36,363.2
,LC08,2016-03-11,-0.02,-0.32,-0.02,-0.48,1.08,2.72,53.4,2006.8,371.28
,LC08,2017-03-30,0.12,2.32,0.27,5.42,2.76,2.08,55.72,2005.0,370.64
,LC08,2019-02-16,0.71,14.22,-0.61,-12.28,14.8,-23.36,93.2,1993.08,345.2
,S2,2019-02-25,-0.05,-1.06,-0.52,-10.38,8.44,-23.16,86.64,1999.44,345.4
,LC08,2021-09-17,0.32,6.32,0.18,3.52,10.92,2.28,63.68,1996.44,370.84
,LC09,2023-01-18,-0.27,-5.48,-0.14,-2.86,-7.48,-3.12,50.68,2014.52,365.44
,LC09,2023-03-07,-0.42,-8.36,0.24,4.86,-5.24,2.76,47.04,2012.68,371.32
,LC08,2023-03-15,-0.18,-3.68,0.2,3.9,-6.76,2.48,45.8,2014.64,371.04
,LC08,2023-03-22,-0.26,-5.26,0.23,4.66,-8.44,2.64,43.96,2016.04,371.2
,LC09,2023-03-23,-0.4,-7.9,0.28,5.52,-5.96,3.36,45.72,2013.64,371.92
,LC09,2023-09-15,0.02,0.32,-0.17,-3.42,0.36,-43.48,98.88,2007.4,325.08
,LC08,2023-11-10,0.19,3.78,-0.66,-13.14,6.48,-77.24,138.76,2001.4,291.32
,LC09,2023-12-20,0.05,0.94,-0.68,-13.62,-0.28,-90.6,145.36,2008.16,277.96
,LC08,2024-03-08,0.16,3.16,-0.67,-13.34,8.36,-98.08,161.48,1999.52,270.48
,LC09,2024-09-24,0.15,3.0,-0.24,-4.86,4.0,-127.28,186.32,2003.68,241.28
,LC08,2024-10-11,0.02,0.42,-0.23,-4.66,-1.8,-127.52,180.76,2009.68,241.04
