,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-10-04,0.0,0.0,-8.83,-49.3
1,2000-02-09,25.95,0.0,17.12,-49.3
2,2000-04-13,2.29,0.0,-6.54,-49.3
3,2000-04-29,3.96,0.0,-4.87,-49.3
4,2002-01-22,5.01,0.0,-3.82,-49.3
5,2003-04-22,16.89,0.0,8.06,-49.3
6,2003-05-08,14.08,0.0,5.25,-49.3
7,2003-07-28,19.7,0.0,10.87,-49.3
8,2003-08-29,32.51,0.0,23.68,-49.3
9,2003-12-19,2.93,0.0,-5.9,-49.3
10,2004-11-19,0.64,0.0,-8.19,-49.3
11,2005-01-13,30.75,0.0,21.92,-49.3
12,2005-04-03,4.79,0.0,-4.04,-49.3
13,2005-07-08,25.12,-4.84,16.29,-54.14
14,2005-08-25,17.51,-35.44,8.68,-84.74
15,2005-09-26,3.97,-1.6,-4.86,-50.9
16,2006-02-10,19.29,0.0,10.46,-49.3
17,2006-03-14,33.45,0.0,24.62,-49.3
18,2006-07-27,24.3,0.0,15.47,-49.3
19,2006-08-28,25.54,-1.6,16.71,-50.9
20,2006-12-02,0.15,0.0,-8.68,-49.3
21,2007-02-13,8.55,0.0,-0.28,-49.3
22,2007-09-25,9.59,0.0,0.76,-49.3
23,2013-04-25,16.47,0.0,7.64,-49.3
24,2013-05-20,3.34,0.0,-5.49,-49.3
25,2014-02-23,5.63,0.0,-3.2,-49.3
26,2014-03-27,10.94,0.0,2.11,-49.3
27,2014-04-12,10.43,0.0,1.6,-49.3
28,2014-05-14,18.54,0.0,9.71,-49.3
29,2015-02-19,41.79,0.0,32.96,-49.3
30,2015-10-24,6.26,0.0,-2.57,-49.3
31,2015-11-18,12.62,0.0,3.79,-49.3
32,2015-12-20,4.06,0.0,-4.77,-49.3
33,2016-03-09,35.95,0.0,27.12,-49.3
34,2016-03-25,34.58,0.0,25.75,-49.3
35,2016-08-16,11.36,0.0,2.53,-49.3
36,2017-04-20,10.63,0.0,1.8,-49.3
37,2017-05-06,13.52,0.0,4.69,-49.3
38,2018-05-02,33.33,0.0,24.5,-49.3
39,2018-05-09,8.76,0.0,-0.07,-49.3
40,2018-09-07,5.11,0.0,-3.72,-49.3
41,2018-12-28,17.2,0.0,8.37,-49.3
42,2019-01-07,38.65,0.0,29.82,-49.3
43,2019-01-24,36.37,-8.08,27.54,-57.38
44,2019-02-13,10.94,-4.84,2.11,-54.14
45,2019-04-02,19.9,0.0,11.07,-49.3
46,2019-04-09,36.15,0.0,27.32,-49.3
47,2019-04-26,17.09,0.0,8.26,-49.3
48,2019-05-12,12.93,0.0,4.1,-49.3
49,2019-10-26,20.11,0.0,11.28,-49.3
50,2019-11-03,18.23,0.0,9.4,-49.3
51,2019-11-23,5.12,0.0,-3.71,-49.3
52,2019-12-18,15.33,-4.84,6.5,-54.14
53,2019-12-22,5.83,0.0,-3.0,-49.3
54,2019-12-28,37.08,-1.6,28.25,-50.9
55,2020-01-19,6.15,-9.68,-2.68,-58.98
56,2020-01-24,33.03,-11.3,24.2,-60.6
57,2020-02-01,15.12,-14.54,6.29,-63.84
58,2020-02-06,15.52,-12.92,6.69,-62.22
59,2020-02-23,34.29,-16.16,25.46,-65.46
60,2020-03-17,9.69,-9.68,0.86,-58.98
61,2020-04-01,14.27,0.0,5.44,-49.3
62,2020-04-21,15.63,0.0,6.8,-49.3
63,2020-04-23,26.99,0.0,18.16,-49.3
64,2020-07-26,22.3,0.0,13.47,-49.3
65,2020-08-29,3.02,0.0,-5.81,-49.3
66,2020-09-03,29.07,0.0,20.24,-49.3
67,2020-11-27,14.91,0.0,6.08,-49.3
68,2021-01-01,33.97,-6.46,25.14,-55.76
69,2021-01-03,30.22,-4.84,21.39,-54.14
70,2021-01-25,15.42,0.0,6.59,-49.3
71,2021-01-28,32.08,-3.22,23.25,-52.52
72,2021-02-12,38.24,0.0,29.41,-49.3
73,2021-03-12,28.45,0.0,19.62,-49.3
74,2021-03-22,13.02,0.0,4.19,-49.3
75,2021-03-24,12.19,0.0,3.36,-49.3
76,2021-04-03,16.77,0.0,7.94,-49.3
77,2021-05-01,33.76,0.0,24.93,-49.3
78,2021-08-14,28.86,0.0,20.03,-49.3
79,2021-12-19,31.15,0.0,22.32,-49.3
80,2022-01-03,40.53,0.0,31.7,-49.3
81,2022-01-11,9.48,-6.46,0.65,-55.76
82,2022-03-26,8.02,0.0,-0.81,-49.3
83,2022-05-05,28.66,0.0,19.83,-49.3
84,2022-05-12,13.11,0.0,4.28,-49.3
85,2022-07-15,29.49,0.0,20.66,-49.3
86,2022-08-01,33.44,-43.92,24.61,-93.22
87,2022-09-09,12.08,0.0,3.25,-49.3
88,2022-09-17,16.04,0.0,7.21,-49.3
89,2022-10-23,17.81,0.0,8.98,-49.3
90,2023-03-07,34.69,0.0,25.86,-49.3
91,2023-03-24,37.41,0.0,28.58,-49.3
92,2023-05-24,28.13,0.0,19.3,-49.3
93,2023-09-18,35.11,0.0,26.28,-49.3
94,2023-09-20,30.63,0.0,21.8,-49.3
95,2023-10-03,35.11,0.0,26.28,-49.3
96,2023-10-05,17.4,0.0,8.57,-49.3
97,2023-10-15,32.83,0.0,24.0,-49.3
98,2024-01-31,24.91,0.0,16.08,-49.3
99,2024-02-05,10.94,0.0,2.11,-49.3
100,2024-03-16,18.65,0.0,9.82,-49.3
101,2024-03-30,24.78,0.0,15.95,-49.3
102,2024-04-23,20.42,0.0,11.59,-49.3
103,2024-06-02,8.94,0.0,0.11,-49.3
104,2024-08-13,8.96,0.0,0.13,-49.3
105,2024-08-21,32.82,0.0,23.99,-49.3
106,2024-09-27,6.36,0.0,-2.47,-49.3
107,2024-10-07,28.87,0.0,20.04,-49.3
108,2024-10-22,26.26,0.0,17.43,-49.3
109,2024-11-21,23.23,0.0,14.4,-49.3
110,2024-12-13,19.8,-9.68,10.97,-58.98
111,2025-01-12,24.37,0.0,15.54,-49.3
112,2025-01-29,31.16,0.0,22.33,-49.3
113,2025-02-01,36.57,0.0,27.74,-49.3
114,2025-02-04,18.66,0.0,9.83,-49.3
