,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-09-04,0.0,0.0,0.0
1,1999-12-09,-0.71,0.9,-0.2
2,1999-12-25,33.44,-33.44,0.0
3,2000-02-11,-34.66,34.43,0.24
4,2000-02-27,0.65,-0.5,-0.14
5,2000-03-30,1.6,-1.84,0.24
6,2000-04-15,-0.01,-0.11,0.12
7,2000-05-01,1.03,-0.78,-0.25
8,2000-08-05,-2.26,2.01,0.25
9,2000-11-25,1.25,-0.92,-0.33
10,2000-12-11,0.29,-0.52,0.23
11,2001-02-13,-2.02,2.33,-0.31
12,2001-08-08,0.83,-1.33,0.5
13,2001-09-25,1.6,-1.05,-0.54
14,2001-12-30,37.69,-37.61,-0.08
15,2002-02-16,-39.84,39.74,0.1
16,2002-05-07,1.3,-1.4,0.1
17,2002-09-12,-2.09,2.03,0.06
18,2002-10-14,0.84,-0.74,-0.1
19,2002-10-30,-0.12,0.2,-0.07
20,2003-01-02,1.58,-1.68,0.1
21,2003-01-18,-1.13,1.18,-0.05
22,2003-03-23,-0.67,0.53,0.14
23,2003-04-08,-0.49,0.52,-0.03
24,2003-08-06,2.39,-2.55,0.16
25,2003-12-28,-1.77,2.0,-0.22
26,2004-04-02,1.47,-1.65,0.18
27,2004-09-25,0.46,-0.54,0.09
28,2005-01-15,-1.86,2.17,-0.31
29,2005-03-04,0.14,-0.02,-0.12
30,2005-04-05,1.74,-2.01,0.27
31,2005-04-21,0.01,-0.23,0.22
32,2005-08-27,29.74,-29.67,-0.07
33,2005-09-28,-31.02,31.01,0.01
34,2006-02-19,24.9,-24.61,-0.29
35,2006-03-07,-24.54,24.53,0.01
36,2006-11-02,-0.17,-0.05,0.22
37,2007-01-05,-1.85,2.1,-0.25
38,2007-01-21,0.47,-0.52,0.05
39,2008-02-25,-0.77,0.64,0.12
40,2008-12-25,2.59,-2.3,-0.29
41,2010-01-29,0.46,-0.49,0.03
42,2010-10-12,-2.41,2.33,0.09
43,2011-02-17,2.69,-3.04,0.35
44,2011-09-13,-3.13,3.43,-0.3
45,2013-09-02,3.2,-3.62,0.43
46,2014-01-24,-1.65,1.64,0.01
47,2014-03-13,2.01,-2.0,-0.01
48,2014-11-08,-2.16,2.16,0.0
49,2014-12-26,1.24,-1.2,-0.04
50,2015-02-28,0.62,-0.71,0.09
51,2015-04-01,0.21,-0.17,-0.04
52,2015-04-17,-1.77,1.62,0.14
53,2015-09-08,-1.3,1.39,-0.09
54,2015-10-10,1.2,-1.16,-0.03
55,2015-11-27,0.24,-0.13,-0.11
56,2015-12-13,-0.37,0.27,0.1
57,2016-02-15,0.72,-0.67,-0.05
58,2016-03-02,-3.27,3.3,-0.03
59,2016-04-19,4.08,-4.11,0.03
60,2016-09-10,-1.73,1.61,0.12
61,2016-10-12,1.68,-1.62,-0.06
62,2016-12-15,-0.15,0.28,-0.13
63,2017-01-16,-0.51,0.45,0.06
64,2017-04-06,-2.52,2.51,0.01
65,2017-04-22,2.52,-2.51,-0.01
66,2017-05-08,0.63,-0.67,0.05
67,2017-08-28,-2.17,2.34,-0.18
68,2017-10-31,2.26,-2.01,-0.26
69,2017-11-16,0.39,-0.39,0.0
70,2017-12-02,0.02,-0.04,0.02
71,2018-01-19,-0.52,0.29,0.23
72,2018-03-08,-2.81,2.77,0.04
73,2018-04-25,0.57,-0.61,0.05
74,2018-10-02,0.8,-0.91,0.1
75,2018-10-18,-0.8,0.78,0.02
76,2018-11-03,2.35,-2.3,-0.06
77,2018-12-21,-0.46,0.46,-0.0
78,2019-01-04,19.53,-19.62,0.1
79,2019-01-16,-19.07,19.05,0.01
80,2019-01-19,0.18,-0.28,0.1
81,2019-01-22,-1.26,1.47,-0.22
82,2019-01-26,0.17,-0.33,0.16
83,2019-02-03,0.44,-0.14,-0.31
84,2019-02-07,-1.09,0.93,0.16
85,2019-02-13,-0.54,0.52,0.03
86,2019-02-18,4.74,-4.77,0.03
87,2019-02-20,-2.4,2.43,-0.03
88,2019-02-25,-1.8,1.85,-0.05
89,2019-03-05,1.44,-1.48,0.04
90,2019-03-12,-0.29,0.07,0.23
91,2019-04-14,-2.29,2.58,-0.29
92,2019-04-28,2.57,-2.72,0.15
93,2019-05-14,-1.06,1.31,-0.26
94,2019-05-30,1.13,-1.42,0.29
95,2019-08-12,-0.25,0.27,-0.02
96,2019-08-22,-0.03,0.11,-0.09
97,2019-09-18,-0.75,0.8,-0.06
98,2019-10-03,-0.84,0.92,-0.08
99,2019-10-05,0.2,-0.35,0.16
100,2019-10-06,-0.09,0.14,-0.06
101,2019-10-18,1.62,-1.67,0.05
102,2019-10-21,-2.15,2.52,-0.37
103,2019-10-23,2.17,-2.35,0.18
