,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-09-04,0.0,0.0,10.4,-0.88
1,1999-12-09,-8.07,-6.48,2.33,-7.36
2,1999-12-25,-3.18,-6.48,7.22,-7.36
3,2000-02-11,-11.05,0.3,-0.65,-0.58
4,2000-02-27,-14.76,-3.24,-4.36,-4.12
5,2000-03-30,-0.75,3.82,9.65,2.94
6,2000-04-15,-4.24,8.52,6.16,7.64
7,2000-05-01,1.53,1.46,11.93,0.58
8,2000-08-05,-0.35,8.52,10.05,7.64
9,2000-11-25,-3.31,-1.48,7.09,-2.36
10,2000-12-11,0.59,5.3,10.99,4.42
11,2001-02-13,-8.82,-5.6,1.58,-6.48
12,2001-08-08,-1.67,9.12,8.73,8.24
13,2001-09-25,7.88,-6.18,18.28,-7.06
14,2001-12-30,-1.78,-8.54,8.62,-9.42
15,2002-02-16,-5.65,-5.88,4.75,-6.76
16,2002-05-07,-5.89,-1.48,4.51,-2.36
17,2002-09-12,-10.92,0.88,-0.52,0.0
18,2002-10-14,-14.4,-2.64,-4.0,-3.52
19,2002-10-30,-14.31,-5.88,-3.91,-6.76
20,2003-01-02,-3.52,-3.54,6.88,-4.42
21,2003-01-18,-11.83,-4.12,-1.43,-5.0
22,2003-03-23,-5.69,0.3,4.71,-0.58
23,2003-04-08,-14.67,0.88,-4.27,0.0
24,2003-08-06,4.01,5.58,14.41,4.7
25,2003-12-28,-6.98,-2.64,3.42,-3.52
26,2004-04-02,-6.79,2.64,3.61,1.76
27,2004-09-25,-1.67,6.46,8.73,5.58
28,2005-01-15,-6.67,-4.12,3.73,-5.0
29,2005-03-04,-16.04,-4.12,-5.64,-5.0
30,2005-04-05,-3.73,1.18,6.67,0.3
31,2005-04-21,-1.32,8.52,9.08,7.64
32,2005-08-27,0.42,5.58,10.82,4.7
33,2005-09-28,-8.96,6.18,1.44,5.3
34,2006-02-19,0.97,-2.94,11.37,-3.82
35,2006-03-07,-6.57,-2.36,3.83,-3.24
36,2006-11-02,-11.97,4.4,-1.57,3.52
37,2007-01-05,-14.49,-3.54,-4.09,-4.42
38,2007-01-21,-8.96,-1.48,1.44,-2.36
39,2008-02-25,-16.32,2.06,-5.92,1.18
40,2008-12-25,-10.64,-6.48,-0.24,-7.36
41,2010-01-29,-7.52,-5.88,2.88,-6.76
42,2010-10-12,-10.57,-2.94,-0.17,-3.82
43,2011-02-17,-1.22,5.88,9.18,5.0
44,2011-09-13,-24.78,-1.76,-14.38,-2.64
45,2013-09-02,2.27,11.18,12.67,10.3
46,2014-01-24,-4.41,11.18,5.99,10.3
47,2014-03-13,2.41,11.46,12.81,10.58
48,2014-11-08,-7.13,10.0,3.27,9.12
49,2014-12-26,11.72,9.4,22.12,8.52
50,2015-02-28,2.82,11.46,13.22,10.58
51,2015-04-01,2.03,10.58,12.43,9.7
52,2015-04-17,-13.71,13.52,-3.31,12.64
53,2015-09-08,-17.4,12.06,-7.0,11.18
54,2015-10-10,-13.06,10.58,-2.66,9.7
55,2015-11-27,-3.62,7.94,6.78,7.06
56,2015-12-13,-4.81,10.58,5.59,9.7
57,2016-02-15,-0.62,8.52,9.78,7.64
58,2016-03-02,-23.4,10.0,-13.0,9.12
59,2016-04-19,-1.38,11.18,9.02,10.3
60,2016-09-10,-6.4,12.36,4.0,11.48
61,2016-10-12,0.38,11.18,10.78,10.3
62,2016-12-15,5.14,7.64,15.54,6.76
63,2017-01-16,6.43,10.0,16.83,9.12
64,2017-04-06,-24.04,10.3,-13.64,9.42
65,2017-04-22,-5.16,10.0,5.24,9.12
66,2017-05-08,-2.08,11.46,8.32,10.58
67,2017-08-28,-9.1,9.4,1.3,8.52
68,2017-10-31,-3.65,9.4,6.75,8.52
69,2017-11-16,-0.79,9.12,9.61,8.24
70,2017-12-02,-2.25,8.52,8.15,7.64
71,2018-01-19,6.83,8.82,17.23,7.94
72,2018-03-08,-15.51,12.36,-5.11,11.48
73,2018-04-25,-19.9,11.76,-9.5,10.88
74,2018-10-02,-3.27,11.18,7.13,10.3
75,2018-10-18,-16.39,11.76,-5.99,10.88
76,2018-11-03,0.36,10.3,10.76,9.42
77,2018-12-21,-5.43,10.3,4.97,9.42
78,2019-01-04,2.93,12.36,13.33,11.48
79,2019-01-16,4.79,13.24,15.19,12.36
80,2019-01-19,0.15,16.18,10.55,15.3
