Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-09-04,0.39,7.8,-0.04,-0.88,5.6,0.12,45.12,537.32,29.08
,LE07,1999-12-09,-0.02,-0.38,-0.37,-7.36,0.08,-1.08,40.8,542.84,27.88
,LE07,1999-12-25,-0.07,-1.32,-0.37,-7.36,204.6,-1.08,245.32,338.32,27.88
,LE07,2000-02-11,-0.37,-7.32,-0.03,-0.58,-5.92,0.36,33.36,548.84,29.32
,LE07,2000-02-27,-0.24,-4.88,-0.21,-4.12,-2.84,-0.52,37.32,545.76,28.44
,LE07,2000-03-30,0.59,11.84,0.15,2.94,8.4,0.96,47.08,534.52,29.92
,LE07,2000-04-15,0.66,13.14,0.38,7.64,9.08,1.72,47.0,533.84,30.68
,LE07,2000-05-01,0.93,18.6,0.03,0.58,13.88,0.2,53.32,529.04,29.16
,LE07,2000-08-05,0.12,2.34,0.38,7.64,1.6,1.72,39.52,541.32,30.68
,LE07,2000-11-25,0.52,10.42,-0.12,-2.36,7.24,-0.28,47.16,535.68,28.68
,LE07,2000-12-11,0.69,13.8,0.22,4.42,10.44,1.12,48.96,532.48,30.08
,LE07,2001-02-13,-0.3,-5.92,-0.32,-6.48,-3.8,-0.76,36.6,546.72,28.2
,LE07,2001-08-08,0.25,4.98,0.41,8.24,4.32,2.28,41.68,538.6,31.24
,LE07,2001-09-25,0.74,14.84,-0.35,-7.06,10.76,-1.04,51.44,532.16,27.92
,LE07,2001-12-30,0.54,10.7,-0.47,-9.42,240.76,-1.52,281.92,302.16,27.44
,LE07,2002-02-16,-0.08,-1.6,-0.34,-6.76,-2.24,-0.92,38.32,545.16,28.04
,LE07,2002-05-07,0.41,8.26,-0.12,-2.36,6.32,-0.28,46.24,536.6,28.68
,LE07,2002-09-12,-0.47,-9.48,0.0,0.0,-6.12,0.08,33.44,549.04,29.04
,LE07,2002-10-14,-0.17,-3.38,-0.18,-3.52,-1.6,-0.52,38.56,544.52,28.44
,LE07,2002-10-30,-0.21,-4.22,-0.34,-6.76,-2.8,-0.96,37.8,545.72,28.0
,LE07,2003-01-02,0.52,10.32,-0.22,-4.42,7.48,-0.32,47.44,535.44,28.64
,LE07,2003-01-18,-0.01,-0.18,-0.25,-5.0,0.24,-0.64,40.52,542.68,28.32
,LE07,2003-03-23,-0.16,-3.1,-0.03,-0.58,-3.0,0.24,36.4,545.92,29.2
,LE07,2003-04-08,-0.43,-8.54,0.0,0.0,-6.2,0.04,33.4,549.12,29.0
,LT05,2003-08-06,0.61,12.12,0.24,4.7,9.4,1.04,48.0,533.52,30.0
,LT05,2003-12-28,-0.22,-4.5,-0.18,-3.52,-2.8,-0.32,37.16,545.72,28.64
,LT05,2004-04-02,0.49,9.86,0.09,1.76,7.28,0.76,46.16,535.64,29.72
,LT05,2004-09-25,0.72,14.46,0.28,5.58,10.6,1.28,48.96,532.32,30.24
,LT05,2005-01-15,-0.23,-4.6,-0.25,-5.0,-2.68,-0.6,37.56,545.6,28.36
,LT05,2005-03-04,-0.24,-4.7,-0.25,-5.0,-2.56,-1.32,38.4,545.48,27.64
,LT05,2005-04-05,0.67,13.34,0.02,0.3,9.72,0.32,49.04,533.2,29.28
,LT05,2005-04-21,0.76,15.12,0.38,7.64,11.12,1.68,49.08,531.8,30.64
,LT05,2005-08-27,0.34,6.76,0.24,4.7,192.56,1.28,230.92,350.36,30.24
,LT05,2005-09-28,0.15,3.0,0.26,5.3,2.92,1.36,41.2,540.0,30.32
,LT05,2006-02-19,0.33,6.58,-0.19,-3.82,153.4,-0.44,193.48,389.52,28.52
,LT05,2006-03-07,0.21,4.14,-0.16,-3.24,3.4,-0.36,43.4,539.52,28.6
,LT05,2006-11-02,0.29,5.72,0.18,3.52,3.72,1.0,42.36,539.2,29.96
,LT05,2007-01-05,-0.41,-8.26,-0.22,-4.42,-9.12,-0.52,31.04,552.04,28.44
,LT05,2007-01-21,-0.22,-4.5,-0.12,-2.36,-5.92,-0.2,33.92,548.84,28.76
,LT05,2008-02-25,-0.62,-12.48,0.06,1.18,-9.84,0.56,29.24,552.76,29.52
,LT05,2008-12-25,0.21,4.14,-0.37,-7.36,4.24,-1.2,45.08,538.68,27.76
,LT05,2010-01-29,0.44,8.82,-0.34,-6.76,7.24,-1.04,47.92,535.68,27.92
,LT05,2010-10-12,-0.45,-9.02,-0.19,-3.82,-7.0,-0.52,33.16,549.92,28.44
,LT05,2011-02-17,0.76,15.22,0.25,5.0,11.6,1.6,49.64,531.32,30.56
,LT05,2011-09-13,-0.56,-11.26,-0.13,-2.64,-9.4,-0.24,30.48,552.32,28.72
,LC08,2013-09-02,0.87,17.46,0.52,10.3,12.76,2.36,50.04,530.16,31.32
,LC08,2014-01-24,0.16,3.28,0.52,10.3,2.72,2.4,39.96,540.2,31.36
,LC08,2014-03-13,0.95,18.96,0.53,10.58,14.96,2.32,52.28,527.96,31.28
,LC08,2014-11-08,0.08,1.6,0.46,9.12,1.76,2.32,39.08,541.16,31.28
,LC08,2014-12-26,0.6,12.02,0.43,8.52,9.12,2.08,46.68,533.8,31.04
,LC08,2015-02-28,0.91,18.12,0.53,10.58,13.44,2.6,50.48,529.48,31.56
,LC08,2015-04-01,0.94,18.78,0.48,9.7,14.48,2.36,51.76,528.44,31.32
,LC08,2015-04-17,0.32,6.38,0.63,12.64,4.56,3.24,40.96,538.36,32.2
,LC08,2015-09-08,-0.27,-5.44,0.56,11.18,-3.96,2.68,33.0,546.88,31.64
,LC08,2015-10-10,0.17,3.38,0.48,9.7,3.16,2.48,40.32,539.76,31.44
,LC08,2015-11-27,0.24,4.7,0.35,7.06,3.96,1.8,41.8,538.96,30.76
,LC08,2015-12-13,0.11,2.26,0.48,9.7,2.32,2.4,39.56,540.6,31.36
,LC08,2016-02-15,0.33,6.66,0.38,7.64,6.4,2.08,43.96,536.52,31.04
,LC08,2016-03-02,-0.68,-13.62,0.46,9.12,-13.76,1.92,23.96,556.68,30.88
,LC08,2016-04-19,0.78,15.58,0.52,10.3,11.36,2.08,48.92,531.56,31.04
,LC08,2016-09-10,0.02,0.46,0.57,11.48,1.52,2.84,38.32,541.4,31.8
,LC08,2016-10-12,0.78,15.68,0.52,10.3,11.44,2.48,48.6,531.48,31.44
,LC08,2016-12-15,0.66,13.14,0.34,6.76,9.72,1.68,47.68,533.2,30.64
,LC08,2017-01-16,0.4,8.08,0.46,9.12,6.96,2.04,44.56,535.96,31.0
,LC08,2017-04-06,-0.53,-10.62,0.47,9.42,-8.4,2.08,29.16,551.32,31.04
,LC08,2017-04-22,0.41,8.26,0.46,9.12,6.96,2.04,44.56,535.96,31.0
,LC08,2017-05-08,0.76,15.3,0.53,10.58,11.08,2.32,48.4,531.84,31.28
,LC08,2017-08-28,-0.26,-5.16,0.43,8.52,-3.24,1.24,35.16,546.16,30.2
,LC08,2017-10-31,0.58,11.54,0.43,8.52,9.04,-0.32,49.0,533.88,28.64
,LC08,2017-11-16,0.79,15.86,0.41,8.24,11.44,-0.32,51.4,531.48,28.64
,LC08,2017-12-02,0.79,15.86,0.38,7.64,11.68,-0.2,51.52,531.24,28.76
,LC08,2018-01-19,0.65,12.96,0.4,7.94,9.88,1.2,48.32,533.04,30.16
,LC08,2018-03-08,-0.47,-9.38,0.57,11.48,-7.04,1.44,31.16,549.96,30.4
,LC08,2018-04-25,-0.33,-6.58,0.54,10.88,-3.28,1.72,34.64,546.2,30.68
,LC08,2018-10-02,0.12,2.34,0.52,10.3,2.28,2.36,39.56,540.64,31.32
,LC08,2018-10-18,-0.26,-5.16,0.54,10.88,-2.52,2.48,34.64,545.44,31.44
,LC08,2018-11-03,0.79,15.86,0.47,9.42,11.52,2.12,49.04,531.4,31.08
,LC08,2018-12-21,0.59,11.74,0.47,9.42,8.68,2.12,46.2,534.24,31.08
,S2,2019-01-04,0.95,19.06,0.57,11.48,128.68,2.72,165.6,414.24,31.68
,S2,2019-01-16,0.87,17.38,0.62,12.36,12.16,2.8,49.0,530.76,31.76
,S2,2019-01-19,0.94,18.78,0.76,15.3,13.88,3.4,50.12,529.04,32.36
,LC08,2019-01-22,0.35,6.94,0.47,9.42,4.88,2.08,42.44,538.04,31.04
,S2,2019-01-26,0.42,8.36,0.71,14.12,6.88,3.04,43.48,536.04,32.0
,S2,2019-02-03,0.5,9.96,0.37,7.36,7.72,1.16,46.2,535.2,30.12
,LC08,2019-02-07,0.08,1.7,0.48,9.7,2.04,2.16,39.52,540.88,31.12
,S2,2019-02-13,-0.15,-3.0,0.53,10.58,-1.12,2.32,36.2,544.04,31.28
,S2,2019-02-18,0.94,18.88,0.57,11.48,28.08,2.52,65.2,514.84,31.48
,S2,2019-02-20,0.93,18.6,0.59,11.76,13.24,2.36,50.52,529.68,31.32
,S2,2019-02-25,0.03,0.56,0.44,8.82,1.92,2.04,39.52,541.0,31.0
,S2,2019-03-05,0.8,16.06,0.54,10.88,10.96,2.28,48.32,531.96,31.24
,S2,2019-03-12,0.71,14.18,0.79,15.88,10.56,3.68,46.52,532.36,32.64
,S2,2019-04-14,-0.51,-10.14,0.46,9.12,-5.2,1.92,32.52,548.12,30.88
,LC08,2019-04-28,0.79,15.86,0.65,12.94,11.44,2.84,48.24,531.48,31.8
,S2,2019-05-14,0.22,4.32,0.35,7.06,3.4,1.28,41.76,539.52,30.24
,LC08,2019-05-30,0.84,16.72,0.63,12.64,12.08,3.04,48.68,530.84,32.0
,S2,2019-08-12,0.73,14.56,0.6,12.06,10.44,2.92,47.16,532.48,31.88
,S2,2019-08-22,0.65,12.96,0.5,10.0,9.76,2.4,47.0,533.16,31.36
,S2,2019-09-18,0.33,6.58,0.4,7.94,4.84,2.04,42.44,538.08,31.0
,S2,2019-10-03,-0.17,-3.48,0.34,6.76,-0.76,1.56,37.32,543.68,30.52
,LC08,2019-10-05,-0.03,-0.56,0.52,10.3,1.4,2.52,38.52,541.52,31.48
,S2,2019-10-06,-0.05,-1.04,0.5,10.0,0.52,2.16,38.0,542.4,31.12
,S2,2019-10-18,0.76,15.12,0.56,11.18,10.72,2.44,47.92,532.2,31.4
,S2,2019-10-21,-0.5,-9.96,-0.03,-0.58,-4.68,0.16,34.8,547.6,29.12
,S2,2019-10-23,0.64,12.76,0.34,6.76,9.72,1.28,48.08,533.2,30.24
,S2,2019-10-26,0.86,17.28,0.35,7.06,12.48,1.2,50.92,530.44,30.16
,S2,2019-11-27,0.9,18.02,0.62,12.36,12.12,2.76,49.0,530.8,31.72
,S2,2020-02-03,-0.36,-7.24,0.47,9.42,-2.72,1.88,35.04,545.64,30.84
,S2,2020-02-05,0.58,11.64,0.48,9.7,9.2,2.16,46.68,533.72,31.12
,S2,2020-02-08,0.18,3.66,0.43,8.52,3.2,1.92,40.92,539.72,30.88
,S2,2020-02-18,0.76,15.3,0.6,12.06,10.96,2.76,47.84,531.96,31.72
,S2,2020-02-23,0.79,15.86,0.63,12.64,11.16,3.08,47.72,531.76,32.04
,S2,2020-02-25,0.78,15.5,0.59,11.76,10.96,2.6,48.0,531.96,31.56
,LC08,2020-02-26,0.5,9.96,0.56,11.18,7.92,2.64,44.92,535.0,31.6
,S2,2020-03-04,0.28,5.64,0.54,10.88,4.08,2.56,41.16,538.84,31.52
,S2,2020-03-14,0.38,7.52,0.72,14.42,6.56,3.2,43.0,536.36,32.16
,S2,2020-03-24,0.64,12.86,0.76,15.3,8.12,3.84,43.92,534.8,32.8
,S2,2020-04-08,0.14,2.72,0.59,11.76,1.92,2.72,38.84,541.0,31.68
,S2,2020-04-10,0.68,13.7,0.59,11.76,10.2,2.68,47.16,532.72,31.64
,LC08,2020-04-14,-0.97,-19.44,0.62,12.36,-22.28,2.32,15.04,565.2,31.28
,S2,2020-04-18,0.2,4.04,0.43,8.52,3.4,1.88,41.16,539.52,30.84
,S2,2020-04-23,0.9,17.94,0.68,13.52,12.12,3.36,48.4,530.8,32.32
,S2,2020-04-28,0.62,12.3,0.78,15.58,9.4,3.72,45.32,533.52,32.68
,LC08,2020-06-01,0.57,11.36,0.68,13.52,8.72,3.48,44.88,534.2,32.44
,S2,2020-09-15,0.76,15.12,0.02,0.3,10.76,0.4,50.0,532.16,29.36
,LC08,2020-09-21,-0.49,-9.86,0.48,9.7,-6.56,1.96,31.12,549.48,30.92
,S2,2020-09-22,-0.26,-5.16,0.34,6.76,-1.72,1.56,36.36,544.64,30.52
,S2,2020-09-25,0.31,6.2,0.29,5.88,6.0,1.32,44.32,536.92,30.28
,S2,2020-09-27,0.88,17.56,0.34,6.76,12.24,1.92,49.96,530.68,30.88
,S2,2020-09-30,-0.42,-8.46,0.43,8.52,-4.16,2.16,33.32,547.08,31.12
,S2,2020-10-15,0.33,6.66,0.29,5.88,4.72,1.76,42.6,538.2,30.72
,S2,2020-10-20,0.2,3.94,0.6,12.06,2.92,3.04,39.52,540.0,32.0
,LC08,2020-10-23,0.35,6.94,0.52,10.3,6.48,2.44,43.68,536.44,31.4
,S2,2020-11-11,0.71,14.28,0.53,10.58,10.36,2.48,47.52,532.56,31.44
,S2,2020-11-14,0.95,19.06,0.46,9.12,13.84,2.16,51.32,529.08,31.12
,S2,2020-11-26,0.72,14.46,0.43,8.52,10.52,1.96,48.2,532.4,30.92
,LC08,2020-12-10,0.6,11.92,0.44,8.82,9.08,2.16,46.56,533.84,31.12
,S2,2020-12-14,0.66,13.14,0.44,8.82,9.24,2.12,46.76,533.68,31.08
,S2,2020-12-29,0.26,5.26,0.59,11.76,3.96,2.96,40.64,538.96,31.92
,S2,2020-12-31,0.76,15.22,0.57,11.48,10.88,2.76,47.76,532.04,31.72
,S2,2021-01-03,0.75,14.92,0.62,12.36,10.48,3.04,47.08,532.44,32.0
,S2,2021-01-25,0.82,16.34,0.54,10.88,89.92,2.52,127.04,453.0,31.48
,S2,2021-01-28,0.54,10.8,0.56,11.18,8.24,2.52,45.36,534.68,31.48
,S2,2021-01-30,0.09,1.88,0.48,9.7,2.44,2.16,39.92,540.48,31.12
,S2,2021-02-02,-0.88,-17.66,0.47,9.42,-13.96,1.72,23.96,556.88,30.68
,S2,2021-02-07,0.7,13.9,0.71,14.12,10.24,3.36,46.52,532.68,32.32
,S2,2021-02-12,0.46,9.3,0.48,9.7,7.4,2.0,45.04,535.52,30.96
,S2,2021-02-17,0.17,3.48,0.56,11.18,2.88,2.4,40.12,540.04,31.36
,S2,2021-02-19,0.18,3.56,0.72,14.42,3.32,3.28,39.68,539.6,32.24
,S2,2021-03-04,0.34,6.76,0.71,14.12,4.72,3.44,40.92,538.2,32.4
