,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-10-22,0.0,0.0,10.22,12.76
1,2000-01-26,-2.91,0.0,7.31,12.76
2,2000-02-11,-11.88,0.0,-1.66,12.76
3,2000-03-30,-0.3,0.0,9.92,12.76
4,2000-04-15,0.34,0.0,10.56,12.76
5,2000-05-01,2.53,0.0,12.75,12.76
6,2000-09-06,-0.48,0.0,9.74,12.76
7,2000-10-08,2.01,0.0,12.23,12.76
8,2001-02-13,5.77,0.0,15.99,12.76
9,2001-08-24,-10.63,0.0,-0.41,12.76
10,2002-09-12,-2.46,0.0,7.76,12.76
11,2004-04-02,-4.14,0.0,6.08,12.76
12,2004-05-04,-4.27,-10.72,5.95,2.04
13,2004-09-25,-2.38,0.0,7.84,12.76
14,2005-01-15,-3.89,0.0,6.33,12.76
15,2005-03-04,-15.8,-32.16,-5.58,-19.4
16,2006-11-02,-5.85,3.02,4.37,15.78
17,2007-02-06,-14.47,-25.82,-4.25,-13.06
18,2013-09-02,-14.06,-22.34,-3.84,-9.58
19,2014-12-26,11.46,0.0,21.68,12.76
20,2015-12-13,5.46,-14.34,15.68,-1.58
21,2017-02-17,-19.77,-24.3,-9.55,-11.54
22,2017-04-22,-24.0,-17.82,-13.78,-5.06
23,2017-08-12,-16.37,-11.18,-6.15,1.58
24,2017-11-16,-21.57,2.86,-11.35,15.62
25,2017-12-02,-16.32,3.46,-6.1,16.22
26,2018-01-19,-14.49,-25.36,-4.27,-12.6
27,2018-04-25,-27.01,-21.74,-16.79,-8.98
28,2018-08-31,-20.66,-13.28,-10.44,-0.52
29,2018-10-18,-27.34,-17.52,-17.12,-4.76
30,2018-12-20,-24.65,-27.32,-14.43,-14.56
31,2018-12-21,-13.41,-25.06,-3.19,-12.3
32,2018-12-27,-11.9,-26.42,-1.68,-13.66
33,2018-12-30,-18.31,-27.18,-8.09,-14.42
34,2019-01-16,-14.78,-26.58,-4.56,-13.82
35,2019-01-26,-11.54,-26.72,-1.32,-13.96
36,2019-02-03,-28.96,-23.1,-18.74,-10.34
37,2019-02-08,-15.35,-26.42,-5.13,-13.66
38,2019-02-10,-19.04,-26.72,-8.82,-13.96
39,2019-02-28,-17.72,-24.16,-7.5,-11.4
40,2019-03-02,-19.81,-25.06,-9.59,-12.3
41,2019-03-05,-10.39,-24.76,-0.17,-12.0
42,2019-04-12,-19.08,-23.56,-8.86,-10.8
43,2019-04-26,-9.98,-15.1,0.24,-2.34
44,2019-05-09,-12.95,-10.72,-2.73,2.04
45,2019-07-08,-20.51,-13.74,-10.29,-0.98
46,2019-08-29,-17.45,-8.76,-7.23,4.0
47,2019-09-01,-20.97,-9.36,-10.75,3.4
48,2019-09-11,-26.27,-8.0,-16.05,4.76
49,2019-09-18,-15.99,-8.16,-5.77,4.6
50,2019-10-03,-8.98,-8.6,1.24,4.16
51,2019-10-05,-18.55,-6.04,-8.33,6.72
52,2019-10-06,-18.4,-7.26,-8.18,5.5
53,2019-10-21,-17.79,-4.98,-7.57,7.78
54,2019-10-23,-17.6,-4.68,-7.38,8.08
55,2019-10-26,-18.77,-9.22,-8.55,3.54
56,2019-11-02,-12.33,-10.12,-2.11,2.64
57,2019-11-12,-18.3,-14.94,-8.08,-2.18
58,2019-12-08,-23.73,-21.28,-13.51,-8.52
59,2019-12-30,-13.29,-4.54,-3.07,8.22
60,2020-01-14,-10.63,-13.28,-0.41,-0.52
61,2020-01-16,-11.85,-14.2,-1.63,-1.44
62,2020-04-10,-19.34,-22.94,-9.12,-10.18
63,2020-04-13,-19.08,-24.3,-8.86,-11.54
64,2020-04-14,-134.56,-28.24,-124.34,-15.48
65,2020-04-18,-26.51,-25.06,-16.29,-12.3
66,2020-04-20,-21.09,-25.06,-10.87,-12.3
67,2020-04-28,-17.22,-24.16,-7.0,-11.4
68,2020-08-16,-25.62,-13.14,-15.4,-0.38
69,2020-08-28,-16.5,-15.26,-6.28,-2.5
70,2020-09-02,-22.65,-10.58,-12.43,2.18
71,2020-09-07,-14.8,-9.66,-4.58,3.1
72,2020-09-15,-19.64,-11.78,-9.42,0.98
73,2020-09-20,-19.65,-11.48,-9.43,1.28
74,2020-09-27,-15.59,-9.96,-5.37,2.8
75,2020-11-04,-15.56,-19.78,-5.34,-7.02
76,2020-12-06,-17.67,-1.52,-7.45,11.24
77,2020-12-14,-19.11,-1.22,-8.89,11.54
78,2020-12-19,-14.56,-2.42,-4.34,10.34
79,2021-01-03,-11.63,4.82,-1.41,17.58
80,2021-01-18,-14.47,-25.66,-4.25,-12.9
81,2021-01-25,-8.62,-25.22,1.6,-12.46
82,2021-02-02,-65.23,-25.36,-55.01,-12.6
83,2021-02-07,-25.22,-26.26,-15.0,-13.5
84,2021-02-09,-22.15,-25.36,-11.93,-12.6
85,2021-02-12,-24.11,-25.22,-13.89,-12.46
86,2021-02-17,-16.37,-25.52,-6.15,-12.76
87,2021-02-19,-18.08,-25.66,-7.86,-12.9
88,2021-03-04,-17.18,-26.26,-6.96,-13.5
89,2021-03-06,-18.03,-25.66,-7.81,-12.9
90,2021-03-16,-13.66,-26.26,-3.44,-13.5
91,2021-04-03,-16.76,-29.9,-6.54,-17.14
92,2021-04-05,-16.2,-23.4,-5.98,-10.64
93,2021-04-15,-18.56,-18.72,-8.34,-5.96
94,2021-04-17,-17.68,-16.76,-7.46,-4.0
95,2021-04-18,-20.7,-17.66,-10.48,-4.9
96,2021-04-23,-22.77,-17.52,-12.55,-4.76
97,2021-04-28,-20.16,-16.46,-9.94,-3.7
98,2021-05-03,-19.36,-14.8,-9.14,-2.04
99,2021-05-19,-20.14,-12.68,-9.92,0.08
100,2021-08-18,-15.14,0.0,-4.92,12.76
101,2021-09-10,-17.79,-22.5,-7.57,-9.74
102,2021-09-17,-24.31,-18.88,-14.09,-6.12
103,2021-09-24,-20.75,-20.24,-10.53,-7.48
104,2021-09-30,-18.28,-19.32,-8.06,-6.56
105,2021-10-07,-23.33,-18.12,-13.11,-5.36
106,2021-10-15,-22.86,-20.38,-12.64,-7.62
107,2021-10-17,-21.75,-18.12,-11.53,-5.36
108,2021-10-20,-23.59,-15.56,-13.37,-2.8
109,2021-10-30,-20.46,-17.06,-10.24,-4.3
110,2021-11-14,-24.13,-12.68,-13.91,0.08
111,2021-11-16,-18.9,-12.38,-8.68,0.38
112,2021-11-24,-11.91,-12.08,-1.69,0.68
113,2021-12-19,-20.26,-13.74,-10.04,-0.98
114,2021-12-26,-16.12,-24.92,-5.9,-12.16
115,2021-12-29,-25.3,4.52,-15.08,17.28
116,2021-12-31,-3.18,5.28,7.04,18.04
117,2022-01-15,-21.12,-6.2,-10.9,6.56
118,2022-01-20,-13.75,-16.3,-3.53,-3.54
119,2022-01-28,-26.75,-23.4,-16.53,-10.64
120,2022-01-30,-7.55,-23.4,2.67,-10.64
121,2022-02-14,-24.04,-22.64,-13.82,-9.88
122,2022-02-17,-21.99,-23.26,-11.77,-10.5
123,2022-04-13,-28.94,-17.22,-18.72,-4.46
124,2022-04-28,-35.63,-11.92,-25.41,0.84
125,2022-08-01,-21.63,-11.32,-11.41,1.44
126,2022-08-02,-19.23,-12.84,-9.01,-0.08
127,2022-08-06,-21.71,-11.92,-11.49,0.84
128,2022-08-26,-29.37,-13.44,-19.15,-0.68
129,2022-08-31,-23.97,-13.28,-13.75,-0.52
130,2022-09-03,-18.08,-11.78,-7.86,0.98
131,2022-10-10,-24.67,-20.54,-14.45,-7.78
132,2022-10-15,-22.35,-21.28,-12.13,-8.52
133,2022-11-14,-22.66,-15.26,-12.44,-2.5
134,2022-12-24,-24.18,-10.88,-13.96,1.88
135,2023-01-03,-34.65,-9.96,-24.43,2.8
136,2023-01-15,-21.27,-12.98,-11.05,-0.22
137,2023-01-18,-32.92,-14.04,-22.7,-1.28
138,2023-01-25,-19.34,-12.38,-9.12,0.38
139,2023-01-28,-64.19,-10.88,-53.97,1.88
140,2023-02-07,-28.02,-24.46,-17.8,-11.7
141,2023-02-12,-63.17,-22.94,-52.95,-10.18
142,2023-03-06,-32.23,-25.36,-22.01,-12.6
143,2023-03-09,-77.76,-27.02,-67.54,-14.26
144,2023-03-11,-67.89,-26.58,-57.67,-13.82
145,2023-03-14,-69.5,-24.92,-59.28,-12.16
146,2023-03-26,-61.85,-24.76,-51.63,-12.0
147,2023-03-30,-82.56,-25.06,-72.34,-12.3
148,2023-04-03,-33.53,-23.56,-23.31,-10.8
149,2023-04-15,-26.99,-24.3,-16.77,-11.54
150,2023-04-23,-71.15,-24.92,-60.93,-12.16
151,2023-04-28,-26.4,-22.04,-16.18,-9.28
152,2023-05-01,-29.47,-20.38,-19.25,-7.62
153,2023-05-13,-63.64,-10.42,-53.42,2.34
154,2023-08-21,-24.88,-16.76,-14.66,-4.0
155,2023-09-05,-69.11,-21.28,-58.89,-8.52
156,2023-10-05,-22.44,-15.26,-12.22,-2.5
157,2023-10-08,-28.86,-11.32,-18.64,1.44
158,2023-10-10,-33.37,-9.96,-23.15,2.8
159,2023-10-17,-26.47,-12.24,-16.25,0.52
160,2023-10-22,-68.87,4.08,-58.65,16.84
161,2023-10-25,-33.5,3.92,-23.28,16.68
162,2023-10-27,-77.49,3.92,-67.27,16.68
163,2023-11-11,-32.84,3.92,-22.62,16.68
164,2023-11-19,-21.21,3.92,-10.99,16.68
165,2023-11-25,-33.77,3.62,-23.55,16.38
166,2023-11-29,-27.3,1.06,-17.08,13.82
167,2023-12-29,-26.16,-26.88,-15.94,-14.12
168,2024-01-10,-33.11,-28.38,-22.89,-15.62
169,2024-02-04,-29.77,-27.02,-19.55,-14.26
170,2024-02-14,-64.18,-27.18,-53.96,-14.42
171,2024-02-29,-68.42,-27.32,-58.2,-14.56
172,2024-03-13,-23.58,-27.92,-13.36,-15.16
173,2024-03-15,-74.43,-27.78,-64.21,-15.02
174,2024-03-20,-80.07,-27.62,-69.85,-14.86
175,2024-04-02,-27.4,-27.92,-17.18,-15.16
176,2024-04-07,-37.18,-27.48,-26.96,-14.72
177,2024-04-14,-93.13,-26.58,-82.91,-13.82
178,2024-04-17,-76.93,-26.12,-66.71,-13.36
179,2024-04-22,-35.27,-27.02,-25.05,-14.26
180,2024-04-27,-28.74,-25.36,-18.52,-12.6
181,2024-05-02,-76.89,-23.56,-66.67,-10.8
182,2024-05-03,-29.01,-23.86,-18.79,-11.1
183,2024-05-07,-37.28,-20.84,-27.06,-8.08
184,2024-07-26,-22.66,-0.3,-12.44,12.46
185,2024-08-10,-94.16,-1.66,-83.94,11.1
186,2024-08-20,-77.45,-2.88,-67.23,9.88
187,2024-08-23,-24.16,-3.02,-13.94,9.74
188,2024-08-27,-23.62,-17.52,-13.4,-4.76
189,2024-08-31,-33.32,-16.92,-23.1,-4.16
190,2024-09-04,-33.28,-16.3,-23.06,-3.54
191,2024-09-09,-73.95,-18.26,-63.73,-5.5
192,2024-09-19,-31.69,-19.02,-21.47,-6.26
193,2024-09-24,-70.82,-24.0,-60.6,-11.24
