Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-10-22,0.87,17.44,0.64,12.76,3.08,7.68,22.36,31.36,68.96
,LE07,2000-01-26,-0.02,-0.42,0.64,12.76,-3.0,8.56,15.4,37.44,69.84
,LE07,2000-02-11,-0.42,-8.36,0.64,12.76,-6.16,8.56,12.24,40.6,69.84
,LE07,2000-03-30,0.59,11.78,0.64,12.76,-0.48,8.52,17.96,34.92,69.8
,LE07,2000-04-15,0.86,17.16,0.64,12.76,3.72,8.52,22.16,30.72,69.8
,LE07,2000-05-01,0.96,19.14,0.64,12.76,6.0,8.36,24.6,28.44,69.64
,LE07,2000-09-06,0.29,5.82,0.64,12.76,-2.0,7.96,17.0,36.44,69.24
,LE07,2000-10-08,0.79,15.74,0.64,12.76,2.72,7.68,22.0,31.72,68.96
,LE07,2001-02-13,0.42,8.36,0.64,12.76,1.36,8.52,19.8,33.08,69.8
,LE07,2001-08-24,-0.43,-8.66,0.64,12.76,-4.08,-5.84,28.72,38.52,55.44
,LE07,2002-09-12,-0.05,-1.0,0.64,12.76,-1.12,-9.36,35.2,35.56,51.92
,LT05,2004-04-02,0.6,12.06,0.64,12.76,3.08,4.24,25.8,31.36,65.52
,LT05,2004-05-04,0.67,13.48,0.1,2.04,1.04,2.36,25.64,33.4,63.64
,LT05,2004-09-25,0.66,13.2,0.64,12.76,2.84,1.36,28.44,31.6,62.64
,LT05,2005-01-15,-0.11,-2.12,0.64,12.76,-1.24,8.48,17.24,35.68,69.76
,LT05,2005-03-04,-0.25,-4.96,-0.97,-19.4,-2.24,-11.24,35.96,36.68,50.04
,LT05,2006-11-02,0.57,11.48,0.79,15.78,2.32,10.56,18.72,32.12,71.84
,LT05,2007-02-06,-0.53,-10.64,-0.65,-13.06,-3.36,-6.12,29.72,37.8,55.16
,LC08,2013-09-02,0.04,0.7,-0.48,-9.58,-1.04,-2.68,28.6,35.48,58.6
,LC08,2014-12-26,0.59,11.78,0.64,12.76,2.52,8.72,20.76,31.92,70.0
,LC08,2015-12-13,0.64,12.9,-0.08,-1.58,2.96,-1.04,30.96,31.48,60.24
,LC08,2017-02-17,-0.73,-14.6,-0.58,-11.54,-4.4,-10.72,33.28,38.84,50.56
,LC08,2017-04-22,-0.56,-11.2,-0.25,-5.06,-3.4,-13.36,36.92,37.84,47.92
,LC08,2017-08-12,-0.56,-11.2,0.08,1.58,-3.84,-10.6,33.72,38.28,50.68
,LC08,2017-11-16,-0.25,-4.96,0.78,15.62,-2.36,6.2,18.4,36.8,67.48
,LC08,2017-12-02,0.09,1.84,0.81,16.22,-1.08,7.48,18.4,35.52,68.76
,LC08,2018-01-19,-0.4,-8.08,-0.63,-12.6,-2.92,-5.52,29.56,37.24,55.76
,LC08,2018-04-25,-0.72,-14.32,-0.45,-8.98,-4.32,-1.84,24.48,38.76,59.44
,LC08,2018-08-31,-0.76,-15.18,-0.03,-0.52,-4.72,-8.2,30.44,39.16,53.08
