,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-10-22,0.0,0.0,0.0
1,2000-01-26,-5.67,4.96,0.72
2,2000-02-11,-2.58,2.58,0.0
3,2000-03-30,4.66,-4.63,-0.03
4,2000-04-15,3.42,-3.42,0.0
5,2000-05-01,1.99,-1.86,-0.13
6,2000-09-06,-6.19,6.52,-0.33
7,2000-10-08,4.08,-3.85,-0.23
8,2001-02-13,-1.79,1.11,0.68
9,2001-08-24,7.27,4.43,-11.71
10,2002-09-12,5.28,-2.41,-2.87
11,2004-04-02,-7.66,-3.42,11.09
12,2004-05-04,-0.13,1.66,-1.53
13,2004-09-25,2.28,-1.47,-0.82
14,2005-01-15,-9.13,3.33,5.8
15,2005-03-04,15.26,0.82,-16.07
16,2006-11-02,-14.05,-3.72,17.77
17,2007-02-06,8.97,4.63,-13.6
18,2013-09-02,-0.91,-1.89,2.8
19,2014-12-26,-6.39,-2.9,9.29
20,2015-12-13,8.31,-0.36,-7.96
21,2017-02-17,1.89,6.0,-7.89
22,2017-04-22,2.97,-0.82,-2.15
23,2017-08-12,-2.61,0.36,2.25
24,2017-11-16,-12.49,-1.21,13.69
25,2017-12-02,0.0,-1.04,1.04
26,2018-01-19,9.12,1.43,-10.55
27,2018-04-25,-4.16,1.21,2.96
28,2018-08-31,4.86,0.33,-5.18
29,2018-10-18,-0.42,0.68,-0.26
30,2018-12-20,-0.26,-2.05,2.31
31,2018-12-21,2.31,-2.93,0.62
32,2018-12-27,-3.49,3.59,-0.1
33,2018-12-30,0.55,0.33,-0.88
34,2019-01-16,0.52,-1.6,1.08
35,2019-01-26,1.14,0.88,-2.02
36,2019-02-03,-2.58,0.46,2.12
37,2019-02-08,7.08,-0.42,-6.65
38,2019-02-10,-0.23,0.55,-0.33
39,2019-02-28,-2.41,-1.11,3.52
40,2019-03-02,-0.88,-0.26,1.14
41,2019-03-05,1.04,-2.54,1.5
42,2019-04-12,-2.45,4.14,-1.7
43,2019-04-26,-7.5,-1.43,8.93
44,2019-05-09,-1.53,0.26,1.27
45,2019-07-08,-0.23,1.83,-1.6
46,2019-08-29,5.12,-2.84,-2.28
47,2019-09-01,-1.01,1.08,-0.07
48,2019-09-11,4.47,0.42,-4.89
49,2019-09-18,-4.66,-0.26,4.92
50,2019-10-03,-0.78,-0.16,0.95
51,2019-10-05,-2.09,0.82,1.27
52,2019-10-06,1.99,-0.33,-1.66
53,2019-10-21,-4.92,0.29,4.63
54,2019-10-23,0.68,-0.82,0.13
55,2019-10-26,3.03,-0.85,-2.18
56,2019-11-02,-0.62,1.11,-0.49
57,2019-11-12,5.84,-0.52,-5.31
58,2019-12-08,-1.6,0.33,1.27
59,2019-12-30,-0.98,0.29,0.68
60,2020-01-14,2.09,-0.2,-1.89
61,2020-01-16,2.02,-0.07,-1.96
62,2020-04-10,0.29,-0.2,-0.1
63,2020-04-13,0.16,0.52,-0.68
64,2020-04-14,4.3,6.85,-11.15
65,2020-04-18,0.23,-6.78,6.55
66,2020-04-20,0.91,-0.88,-0.03
67,2020-04-28,-1.43,0.79,0.63
68,2020-08-16,-4.12,0.02,4.1
69,2020-08-28,3.0,-0.52,-2.48
70,2020-09-02,-3.36,-0.03,3.39
71,2020-09-07,0.85,0.39,-1.24
72,2020-09-15,2.77,-0.88,-1.89
73,2020-09-20,-1.3,0.95,0.36
74,2020-09-27,-0.16,-0.82,0.98
75,2020-11-04,3.33,0.68,-4.01
76,2020-12-06,-11.18,0.65,10.53
77,2020-12-14,1.27,-1.4,0.13
78,2020-12-19,4.83,1.27,-6.1
79,2021-01-03,-10.4,-0.59,10.99
80,2021-01-18,7.43,0.0,-7.43
81,2021-01-25,3.36,-3.46,0.1
82,2021-02-02,-3.52,5.97,-2.45
83,2021-02-07,2.84,-2.38,-0.46
84,2021-02-09,0.88,-0.75,-0.13
85,2021-02-12,-2.12,1.27,0.85
86,2021-02-17,0.88,-0.16,-0.72
87,2021-02-19,0.1,-0.23,0.13
88,2021-03-04,-0.03,0.29,-0.26
89,2021-03-06,-0.72,-0.59,1.3
90,2021-03-16,1.96,-0.23,-1.73
91,2021-04-03,3.85,0.78,-4.63
92,2021-04-05,-6.42,-0.62,7.04
93,2021-04-15,-3.72,0.13,3.59
94,2021-04-17,-1.73,0.29,1.43
95,2021-04-18,0.46,-0.13,-0.33
96,2021-04-23,0.42,-0.26,-0.16
97,2021-04-28,0.46,-0.55,0.1
98,2021-05-03,-1.53,0.97,0.56
99,2021-05-19,-0.82,0.56,0.26
100,2021-08-18,-0.46,-1.34,1.79
101,2021-09-10,11.25,0.55,-11.8
102,2021-09-17,-6.33,0.23,6.1
103,2021-09-24,4.43,0.26,-4.7
104,2021-09-30,-3.26,-0.49,3.75
105,2021-10-07,-0.39,0.0,0.39
106,2021-10-15,5.9,0.23,-6.13
107,2021-10-17,-4.76,-0.78,5.54
108,2021-10-20,-1.43,0.42,1.01
109,2021-10-30,-1.83,0.33,1.5
110,2021-11-14,-2.09,-0.03,2.12
111,2021-11-16,0.59,-1.01,0.42
112,2021-11-24,-1.08,0.72,0.36
113,2021-12-19,3.26,-0.1,-3.16
114,2021-12-26,2.54,0.13,-2.67
115,2021-12-29,-13.21,0.2,13.01
116,2021-12-31,5.02,-4.96,-0.07
117,2022-01-15,-1.7,4.27,-2.58
118,2022-01-20,5.35,0.26,-5.61
119,2022-01-28,1.24,0.42,-1.66
120,2022-01-30,4.56,-4.14,-0.42
121,2022-02-14,-4.04,3.81,0.23
122,2022-02-17,0.52,0.2,-0.72
123,2022-04-13,-1.57,0.1,1.47
124,2022-04-28,-1.27,1.4,-0.13
125,2022-08-01,4.43,-1.24,-3.2
126,2022-08-02,0.68,0.16,-0.85
127,2022-08-06,-0.13,0.33,-0.2
128,2022-08-26,1.7,-0.23,-1.47
129,2022-08-31,-0.2,0.13,0.07
130,2022-09-03,-3.81,0.26,3.55
131,2022-10-10,7.17,-0.88,-6.29
132,2022-10-15,-0.59,1.3,-0.72
133,2022-11-14,4.63,0.1,-4.73
134,2022-12-24,-7.17,-1.14,8.31
135,2023-01-03,0.72,1.08,-1.79
136,2023-01-15,-0.03,-1.11,1.14
137,2023-01-18,-1.37,0.75,0.62
138,2023-01-25,-1.63,1.34,0.29
139,2023-01-28,0.33,-0.52,0.2
140,2023-02-07,4.66,-0.39,-4.27
141,2023-02-12,-0.85,0.26,0.59
142,2023-03-06,2.15,0.39,-2.54
143,2023-03-09,0.82,1.14,-1.96
144,2023-03-11,-2.12,-0.82,2.93
145,2023-03-14,0.23,0.07,-0.29
146,2023-03-26,0.65,-0.72,0.07
147,2023-03-30,-2.12,1.66,0.46
148,2023-04-03,2.54,-2.28,-0.26
149,2023-04-15,-2.9,0.16,2.74
150,2023-04-23,-5.61,1.14,4.47
151,2023-04-28,-1.7,-0.91,2.61
152,2023-05-01,0.59,-0.33,-0.26
153,2023-05-13,2.12,0.52,-2.64
154,2023-08-21,11.12,1.34,-12.46
155,2023-09-05,1.17,-0.26,-0.91
156,2023-10-05,-5.54,-0.13,5.67
157,2023-10-08,-4.37,0.07,4.3
158,2023-10-10,-2.93,-0.16,3.1
159,2023-10-17,1.86,-1.04,-0.82
