,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2000-09-15,0.0,0.0,-2.19,-14.5
1,2001-04-27,5.86,14.58,3.67,0.08
2,2002-05-09,0.73,0.14,-1.46,-14.36
3,2002-09-05,-0.03,-2.68,-2.22,-17.18
4,2003-01-27,-6.55,0.0,-8.74,-14.5
5,2003-03-16,4.57,0.0,2.38,-14.5
6,2004-02-16,-1.48,-0.64,-3.67,-15.14
7,2004-02-23,5.72,2.5,3.53,-12.0
8,2004-09-18,0.01,0.62,-2.18,-13.88
9,2005-08-20,9.03,0.3,6.84,-14.2
10,2006-02-28,13.41,3.6,11.22,-10.9
11,2006-12-06,15.55,1.24,13.36,-13.26
12,2013-10-29,2.56,16.94,0.37,2.44
13,2013-11-30,-1.67,11.44,-3.86,-3.06
14,2014-09-07,38.84,13.8,36.65,-0.7
15,2014-12-03,1.26,10.34,-0.93,-4.16
16,2015-02-21,26.52,22.26,24.33,7.76
17,2015-03-09,21.97,34.02,19.78,19.52
18,2015-05-05,12.2,14.42,10.01,-0.08
19,2015-08-25,3.68,13.8,1.49,-0.7
20,2016-03-27,8.97,28.06,6.78,13.56
21,2016-08-27,8.35,14.1,6.16,-0.4
22,2017-09-06,2.91,16.78,0.72,2.28
23,2017-10-01,-2.04,17.24,-4.23,2.74
24,2018-05-20,-96.1,22.9,-98.29,8.4
25,2018-10-27,5.22,18.82,3.03,4.32
26,2018-12-17,12.53,8.78,10.34,-5.72
27,2018-12-27,32.23,18.66,30.04,4.16
28,2019-01-01,7.79,13.96,5.6,-0.54
29,2019-01-16,13.73,12.22,11.54,-2.28
30,2019-01-26,26.32,20.06,24.13,5.56
31,2019-01-31,4.29,9.56,2.1,-4.94
32,2019-02-16,13.47,14.1,11.28,-0.4
33,2019-02-25,16.65,3.92,14.46,-10.58
34,2019-03-17,17.23,19.12,15.04,4.62
35,2019-04-26,25.57,18.02,23.38,3.52
36,2019-05-07,6.2,14.1,4.01,-0.4
37,2019-07-26,119.03,20.54,116.84,6.04
38,2019-08-11,-5.26,17.88,-7.45,3.38
39,2019-08-19,14.8,19.6,12.61,5.1
40,2019-08-27,1.11,14.42,-1.08,-0.08
41,2019-09-18,3.91,18.02,1.72,3.52
42,2019-10-28,8.33,14.9,6.14,0.4
43,2019-11-02,13.55,17.56,11.36,3.06
44,2019-12-12,9.18,3.6,6.99,-10.9
45,2020-01-21,-1.78,1.24,-3.97,-13.26
46,2020-01-26,13.63,0.46,11.44,-14.04
47,2020-02-05,0.6,0.46,-1.59,-14.04
48,2020-02-10,18.09,2.02,15.9,-12.48
49,2020-02-25,21.03,0.14,18.84,-14.36
50,2020-03-21,5.06,-0.96,2.87,-15.46
51,2020-04-05,52.35,20.54,50.16,6.04
52,2020-04-10,9.24,21.8,7.05,7.3
53,2020-04-23,6.32,11.44,4.13,-3.06
54,2020-04-30,21.87,9.88,19.68,-4.62
55,2020-06-10,7.0,7.84,4.81,-6.66
56,2020-07-28,14.06,3.92,11.87,-10.58
57,2020-08-29,7.6,5.8,5.41,-8.7
58,2020-09-07,20.96,16.0,18.77,1.5
59,2020-09-27,13.0,11.12,10.81,-3.38
60,2020-11-11,7.43,17.56,5.24,3.06
61,2020-12-01,19.07,9.08,16.88,-5.42
62,2020-12-16,28.81,6.26,26.62,-8.24
63,2020-12-31,22.64,9.4,20.45,-5.1
64,2021-01-15,25.73,1.88,23.54,-12.62
65,2021-01-25,14.66,0.78,12.47,-13.72
66,2021-02-19,24.18,0.62,21.99,-13.88
67,2021-02-21,11.12,16.62,8.93,2.12
68,2021-03-26,60.43,16.78,58.24,2.28
69,2021-04-15,19.63,14.26,17.44,-0.24
70,2021-05-05,25.26,21.8,23.07,7.3
71,2021-05-20,23.19,18.34,21.0,3.84
72,2021-08-13,9.88,22.26,7.69,7.76
73,2021-08-18,12.49,17.88,10.3,3.38
74,2021-08-23,10.73,13.64,8.54,-0.86
75,2021-09-01,10.72,8.94,8.53,-5.56
76,2021-09-10,-0.91,18.98,-3.1,4.48
77,2021-10-07,18.86,14.58,16.67,0.08
78,2021-10-17,4.4,8.0,2.21,-6.5
79,2021-11-01,7.88,12.54,5.69,-1.96
80,2021-11-16,4.83,10.5,2.64,-4.0
81,2021-12-21,25.37,7.84,23.18,-6.66
82,2021-12-31,58.89,6.9,56.7,-7.6
83,2022-01-07,9.2,16.62,7.01,2.12
84,2022-01-15,16.94,4.38,14.75,-10.12
85,2022-01-20,28.5,2.66,26.31,-11.84
86,2022-02-08,-10.26,15.52,-12.45,1.02
87,2022-02-09,19.8,4.38,17.61,-10.12
88,2022-02-24,13.86,9.24,11.67,-5.26
89,2022-03-04,28.67,11.92,26.48,-2.58
90,2022-03-06,24.8,10.98,22.61,-3.52
91,2022-04-15,2.2,12.86,0.01,-1.64
92,2022-05-07,6.73,18.98,4.54,4.48
93,2022-05-31,-4.09,18.5,-6.28,4.0
94,2022-06-08,6.42,17.56,4.23,3.06
95,2022-08-03,3.87,19.12,1.68,4.62
96,2022-09-12,-6.67,12.06,-8.86,-2.44
97,2022-10-07,-5.32,8.62,-7.51,-5.88
98,2022-10-22,2.82,10.02,0.63,-4.48
99,2022-11-06,2.83,15.36,0.64,0.86
100,2023-01-15,17.6,10.02,15.41,-4.48
101,2023-02-19,65.43,11.76,63.24,-2.74
102,2023-03-01,2.21,13.8,0.02,-0.7
103,2023-03-06,12.97,12.38,10.78,-2.12
104,2023-06-27,-9.66,11.92,-11.85,-2.58
105,2023-08-13,6.43,13.8,4.24,-0.7
106,2023-08-30,41.82,12.06,39.63,-2.44
107,2023-08-31,7.1,12.06,4.91,-2.44
108,2023-09-07,13.2,11.6,11.01,-2.9
109,2023-09-12,16.71,10.34,14.52,-4.16
110,2023-09-15,2.96,13.0,0.77,-1.5
111,2023-09-16,10.06,13.8,7.87,-0.7
112,2023-09-17,0.97,11.44,-1.22,-3.06
113,2023-10-12,5.89,13.96,3.7,-0.54
114,2023-10-22,6.22,14.9,4.03,0.4
115,2023-11-03,9.8,18.82,7.61,4.32
116,2023-11-11,30.49,14.42,28.3,-0.08
117,2023-11-26,25.92,15.04,23.73,0.54
118,2024-01-13,27.93,16.94,25.74,2.44
119,2024-02-04,14.21,0.14,12.02,-14.36
120,2024-02-14,26.58,4.22,24.39,-10.28
121,2024-02-29,27.06,2.66,24.87,-11.84
122,2024-03-01,23.07,20.22,20.88,5.72
123,2024-03-09,8.03,5.0,5.84,-9.5
124,2024-04-09,24.73,16.78,22.54,2.28
125,2024-04-18,7.76,16.0,5.57,1.5
126,2024-07-07,-4.56,13.48,-6.75,-1.02
127,2024-07-24,8.27,12.86,6.08,-1.64
128,2024-08-17,-3.88,8.94,-6.07,-5.56
129,2024-09-02,1.94,7.68,-0.25,-6.82
130,2024-09-17,-2.79,11.76,-4.98,-2.74
131,2024-10-11,17.53,16.3,15.34,1.8
132,2024-10-21,26.92,15.52,24.73,1.02
133,2024-10-26,7.4,16.3,5.21,1.8
134,2024-12-05,24.52,11.28,22.33,-3.22
135,2025-01-09,8.17,3.92,5.98,-10.58
136,2025-02-08,4.57,3.44,2.38,-11.06
137,2025-02-13,23.74,5.16,21.55,-9.34
138,2025-02-28,30.27,6.42,28.08,-8.08
139,2025-03-10,61.89,7.04,59.7,-7.46
140,2025-03-15,25.14,7.2,22.95,-7.3
141,2025-04-09,60.14,13.48,57.95,-1.02
142,2025-04-24,17.6,16.0,15.41,1.5
