Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2000-09-15,-0.08,-1.62,-0.72,-14.5,0.64,-7.4,23.16,878.04,54.32
,LE07,2001-04-27,-0.55,-10.9,0.0,0.08,-7.24,-1.68,9.56,885.92,60.04
,LE07,2002-05-09,0.73,14.54,-0.72,-14.36,19.96,-12.72,47.8,858.72,49.0
,LE07,2002-09-05,0.89,17.78,-0.86,-17.18,37.64,-18.48,71.24,841.04,43.24
,LE07,2003-01-27,0.26,5.26,-0.72,-14.5,6.88,-22.36,44.36,871.8,39.36
,LE07,2003-03-16,0.92,18.38,-0.72,-14.5,19.44,-11.76,46.32,859.24,49.96
,LT05,2004-02-16,0.79,15.76,-0.76,-15.14,15.04,-11.4,41.56,863.64,50.32
,LT05,2004-02-23,-0.84,-16.76,-0.6,-12.0,-10.88,-8.12,12.36,889.56,53.6
,LT05,2004-09-18,-0.91,-18.18,-0.69,-13.88,-11.0,-9.32,13.44,889.68,52.4
,LT05,2005-08-20,0.9,17.98,-0.71,-14.2,319.72,-9.08,343.92,558.96,52.64
,LT05,2006-02-28,0.4,8.08,-0.55,-10.9,6.44,-4.96,26.52,872.24,56.76
,LT05,2006-12-06,0.11,2.22,-0.66,-13.26,5.24,-7.28,27.64,873.44,54.44
,LC08,2013-10-29,0.4,8.08,0.12,2.44,8.0,2.96,20.16,870.68,64.68
,LC08,2013-11-30,0.71,14.14,-0.15,-3.06,19.12,1.4,32.84,859.56,63.12
,LC08,2014-09-07,3.0,60.08,-0.04,-0.7,41.84,1.0,55.96,836.84,62.72
,LC08,2014-12-03,0.94,18.78,-0.21,-4.16,24.64,0.48,39.28,854.04,62.2
,LC08,2015-02-21,0.13,2.62,0.39,7.76,2.08,3.72,13.48,876.6,65.44
,LC08,2015-03-09,0.23,4.64,0.98,19.52,4.52,12.16,7.48,874.16,73.88
