,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2000-09-15,0.0,0.0,0.0
1,2001-04-27,-1.42,0.82,0.6
2,2002-05-09,4.0,-2.85,-1.16
3,2002-09-05,2.45,-1.85,-0.6
4,2003-01-27,-2.81,3.22,-0.41
5,2003-03-16,0.21,-1.31,1.11
6,2004-02-16,-0.5,0.46,0.04
7,2004-02-23,-3.06,2.71,0.34
8,2004-09-18,0.11,0.01,-0.13
9,2005-08-20,34.59,-34.61,0.03
10,2006-02-28,-33.22,32.79,0.43
11,2006-12-06,0.12,0.13,-0.24
12,2013-10-29,-0.78,-0.29,1.07
13,2013-11-30,1.33,-1.16,-0.16
14,2014-09-07,2.42,-2.38,-0.04
15,2014-12-03,-1.75,1.8,-0.05
16,2015-02-21,-2.7,2.36,0.34
17,2015-03-09,-0.63,-0.26,0.88
18,2015-05-05,1.65,-0.58,-1.08
19,2015-08-25,-0.22,0.33,-0.12
20,2016-03-27,-1.3,0.9,0.4
21,2016-08-27,1.33,-0.99,-0.33
22,2017-09-06,0.08,-0.15,0.07
23,2017-10-01,-0.31,0.23,0.08
24,2018-05-20,-1.84,2.22,-0.38
25,2018-10-27,0.44,-0.44,0.0
26,2018-12-17,2.05,-2.03,-0.02
27,2018-12-27,-0.8,0.46,0.35
28,2019-01-01,1.19,-1.01,-0.18
29,2019-01-16,-0.14,0.18,-0.05
30,2019-01-26,-1.19,0.88,0.31
31,2019-01-31,1.06,-0.83,-0.23
32,2019-02-16,0.93,-1.08,0.15
33,2019-02-25,-0.25,2.06,-1.8
34,2019-03-17,0.28,-2.04,1.76
35,2019-04-26,-1.52,1.51,0.01
36,2019-05-07,-0.58,0.82,-0.24
37,2019-07-26,16.51,-16.95,0.44
38,2019-08-11,-16.18,16.34,-0.16
39,2019-08-19,-0.01,0.13,-0.13
40,2019-08-27,1.21,-1.22,0.01
41,2019-09-18,-2.06,2.03,0.03
42,2019-10-28,2.83,-2.63,-0.2
43,2019-11-02,-2.88,2.82,0.06
44,2019-12-12,2.29,-1.53,-0.76
45,2020-01-21,1.33,-0.13,-1.21
46,2020-01-26,-0.09,0.57,-0.48
47,2020-02-05,0.65,-0.45,-0.2
48,2020-02-10,-0.2,0.12,0.08
49,2020-02-25,-0.07,0.16,-0.09
50,2020-03-21,3.59,-2.03,-1.57
51,2020-04-05,-2.74,-1.9,4.64
52,2020-04-10,-4.22,4.19,0.04
53,2020-04-23,0.98,-0.41,-0.57
54,2020-04-30,-0.11,0.15,-0.04
55,2020-06-10,-1.01,1.3,-0.29
56,2020-07-28,1.46,-1.05,-0.41
57,2020-08-29,1.14,-1.32,0.18
58,2020-09-07,-2.06,1.24,0.82
59,2020-09-27,1.27,-0.93,-0.35
60,2020-11-11,-0.54,0.01,0.53
61,2020-12-01,-0.07,0.56,-0.49
62,2020-12-16,0.45,-0.12,-0.33
63,2020-12-31,-0.3,0.05,0.24
64,2021-01-15,0.96,0.35,-1.31
65,2021-01-25,1.63,-1.08,-0.55
66,2021-02-19,-0.55,0.7,-0.15
67,2021-02-21,-2.44,-0.11,2.55
68,2021-03-26,3.66,-3.69,0.03
69,2021-04-15,-3.91,4.17,-0.25
70,2021-05-05,0.56,-0.97,0.41
71,2021-05-20,-0.68,0.81,-0.13
72,2021-08-13,-1.07,1.17,-0.1
73,2021-08-18,1.52,-1.49,-0.03
74,2021-08-23,1.21,-1.07,-0.13
75,2021-09-01,-1.05,1.44,-0.39
76,2021-09-10,-1.91,1.76,0.15
77,2021-10-07,2.02,-2.25,0.23
78,2021-10-17,0.74,-0.31,-0.43
79,2021-11-01,0.18,-0.58,0.4
80,2021-11-16,-0.63,0.84,-0.21
81,2021-12-21,-0.33,0.54,-0.21
82,2021-12-31,3.55,-3.48,-0.07
83,2022-01-07,-5.48,5.23,0.25
84,2022-01-15,3.77,-2.62,-1.15
85,2022-01-20,-0.6,0.78,-0.18
86,2022-02-08,12.06,-10.15,-1.91
87,2022-02-09,-11.66,9.95,1.71
88,2022-02-24,-2.21,0.47,1.74
89,2022-03-04,0.11,-0.18,0.08
90,2022-03-06,-0.38,0.39,-0.01
91,2022-04-15,2.24,-2.3,0.06
92,2022-05-07,-3.07,3.0,0.06
93,2022-05-31,0.6,-0.37,-0.23
94,2022-06-08,-0.05,0.14,-0.09
95,2022-08-03,-0.87,0.96,-0.1
96,2022-09-12,0.52,-0.39,-0.14
97,2022-10-07,2.08,-2.08,0.01
98,2022-10-22,-0.14,0.1,0.04
99,2022-11-06,0.39,-0.76,0.37
100,2023-01-15,-1.25,1.42,-0.18
101,2023-02-19,3.61,-3.84,0.23
102,2023-03-01,-3.96,3.89,0.07
103,2023-03-06,0.83,-0.8,-0.03
104,2023-06-27,-1.87,2.5,-0.63
105,2023-08-13,2.26,-2.7,0.44
106,2023-08-30,2.52,-2.49,-0.03
107,2023-08-31,-1.75,1.8,-0.05
108,2023-09-07,-2.14,2.42,-0.28
109,2023-09-12,2.24,-2.26,0.02
110,2023-09-15,-1.7,1.41,0.29
111,2023-09-16,-0.05,-0.06,0.12
112,2023-09-17,-0.41,0.84,-0.43
113,2023-10-12,0.98,-1.39,0.41
114,2023-10-22,-1.26,1.49,-0.24
115,2023-11-03,-0.54,0.4,0.14
116,2023-11-11,2.93,-3.06,0.14
117,2023-11-26,-0.35,0.16,0.18
118,2024-01-13,-1.63,1.65,-0.03
119,2024-02-04,1.81,-0.22,-1.59
120,2024-02-14,-0.69,0.7,-0.02
121,2024-02-29,0.67,-0.44,-0.23
122,2024-03-01,-1.96,-0.0,1.96
123,2024-03-09,3.19,-1.54,-1.65
124,2024-04-09,-1.56,0.0,1.55
125,2024-04-18,-1.11,1.16,-0.05
126,2024-07-07,-0.85,1.27,-0.42
127,2024-07-24,0.08,0.08,-0.15
128,2024-08-17,1.03,-1.25,0.21
129,2024-09-02,0.34,-0.06,-0.28
130,2024-09-17,0.49,-0.87,0.38
131,2024-10-11,-1.63,1.49,0.14
132,2024-10-21,-0.19,0.21,-0.01
133,2024-10-26,0.15,-0.24,0.09
134,2024-12-05,0.19,0.03,-0.23
135,2025-01-09,1.41,-0.68,-0.73
136,2025-02-08,-0.09,-0.14,0.23
137,2025-02-13,-0.17,0.03,0.14
138,2025-02-28,0.44,-0.57,0.12
139,2025-03-10,2.12,-2.16,0.04
140,2025-03-15,-2.51,2.5,0.01
