,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-09-29,0.0,0.0,0.0
1,2000-02-20,-0.76,0.0,0.75
2,2000-04-24,-0.0,-0.02,0.02
3,2000-07-29,3.12,-2.78,-0.33
4,2000-09-15,-2.84,2.78,0.06
5,2000-10-17,0.02,-0.23,0.21
6,2000-12-04,0.77,-0.82,0.04
7,2001-01-05,0.8,0.04,-0.84
8,2001-03-10,-1.11,1.02,0.09
9,2001-09-18,-0.33,-0.28,0.61
10,2002-01-24,1.56,-1.49,-0.08
11,2002-02-25,-0.91,0.89,0.02
12,2002-04-14,-0.9,0.62,0.28
13,2002-10-23,0.18,0.27,-0.45
14,2003-01-11,3.7,-1.46,-2.24
15,2003-03-16,-1.58,-0.49,2.07
16,2003-04-01,-1.43,1.05,0.37
17,2003-05-03,-0.78,0.61,0.17
18,2003-08-31,0.3,0.25,-0.55
19,2003-11-19,1.6,-1.97,0.37
20,2004-10-20,-1.61,1.75,-0.14
21,2005-02-25,-0.52,0.25,0.27
22,2005-03-13,0.01,0.0,-0.01
23,2005-11-08,0.62,-0.63,0.01
24,2005-11-24,0.4,-0.39,-0.02
25,2006-02-28,-0.59,0.67,-0.08
26,2006-10-10,-0.37,0.33,0.04
27,2006-12-13,1.35,0.05,-1.41
28,2007-01-30,-0.88,-0.06,0.94
29,2008-02-25,1.8,-0.0,-1.8
30,2011-10-24,-1.53,-0.83,2.36
31,2013-11-14,2.96,-3.05,0.09
32,2014-01-01,-0.89,0.77,0.12
33,2014-03-06,-0.59,0.33,0.27
34,2014-03-22,-0.02,0.05,-0.04
35,2014-03-29,1.22,-0.92,-0.3
36,2014-04-30,-0.76,0.4,0.37
37,2015-03-09,-0.85,0.72,0.13
38,2015-08-16,0.82,-0.7,-0.11
39,2015-09-01,-1.32,1.3,0.03
40,2016-02-24,0.67,-0.53,-0.14
41,2016-03-11,-0.05,-0.1,0.16
42,2016-05-14,2.58,-1.64,-0.94
43,2016-08-18,-0.4,0.45,-0.05
44,2017-02-10,1.77,0.39,-2.15
45,2017-03-14,-2.39,0.2,2.18
46,2017-03-30,-0.18,-0.06,0.23
47,2017-04-15,-0.29,0.23,0.06
48,2017-09-22,0.4,-0.27,-0.13
49,2017-11-09,-0.92,1.13,-0.2
50,2018-01-28,1.93,-1.57,-0.36
51,2018-03-17,-0.84,0.38,0.47
52,2018-04-25,2.39,-2.09,-0.3
53,2018-11-28,-3.05,2.86,0.19
54,2019-02-15,3.73,-1.19,-2.54
55,2019-03-04,-0.78,-0.03,0.81
56,2019-03-11,-1.08,0.54,0.54
57,2019-03-20,-0.58,-0.5,1.08
58,2019-04-12,0.13,-0.08,-0.05
59,2019-07-26,0.43,-0.46,0.03
60,2019-08-27,1.38,-1.31,-0.07
61,2019-11-02,-2.94,2.87,0.08
62,2020-01-09,1.04,-0.61,-0.43
63,2020-02-19,3.37,-1.0,-2.37
64,2020-02-26,-1.74,1.0,0.74
65,2020-05-09,-1.87,-0.06,1.93
66,2020-10-16,0.29,0.06,-0.35
67,2020-12-03,-0.44,0.38,0.06
68,2021-01-11,1.48,-0.39,-1.09
69,2021-02-04,1.23,-0.01,-1.22
70,2021-03-25,-1.31,-1.02,2.33
71,2021-04-01,-2.09,1.89,0.2
72,2021-07-31,1.42,-0.92,-0.5
73,2021-09-01,0.64,-0.47,-0.16
74,2021-09-17,-0.14,0.11,0.03
75,2021-10-19,-0.44,0.31,0.13
76,2021-11-18,0.36,-0.19,-0.17
77,2021-12-30,0.56,-0.11,-0.44
78,2022-01-07,-1.72,1.29,0.43
79,2022-02-16,0.96,-0.82,-0.14
80,2022-02-24,0.18,-0.18,-0.01
81,2022-04-13,0.25,-0.56,0.31
82,2022-04-29,0.05,0.08,-0.13
83,2022-06-24,0.06,-0.32,0.26
84,2022-08-03,-0.84,0.82,0.02
85,2022-08-27,0.28,-0.15,-0.13
86,2022-10-06,1.13,-1.03,-0.1
87,2022-10-22,-0.68,0.67,0.01
88,2023-02-19,-0.6,0.51,0.09
89,2023-03-07,-0.24,0.15,0.09
90,2023-03-15,0.47,-0.47,0.0
91,2023-03-22,-0.38,0.35,0.03
92,2023-03-30,0.78,-0.69,-0.09
93,2023-04-08,-1.01,0.87,0.14
94,2023-08-14,0.95,-0.99,0.04
95,2023-08-22,-0.47,0.44,0.02
96,2023-08-30,0.41,-0.38,-0.03
97,2023-09-07,-0.17,0.19,-0.02
98,2023-09-15,-0.06,0.13,-0.07
99,2023-10-17,-0.41,0.34,0.07
100,2023-11-10,0.79,-0.49,-0.3
101,2023-11-26,-0.79,0.87,-0.08
102,2023-12-20,0.95,-0.58,-0.37
103,2024-01-13,-1.25,0.71,0.54
104,2024-02-14,0.04,0.02,-0.05
105,2024-03-09,1.04,-0.96,-0.09
106,2024-04-02,0.47,-0.6,0.14
107,2024-05-03,0.15,-0.18,0.02
108,2024-05-04,0.1,-0.21,0.11
109,2024-09-01,-0.61,0.84,-0.23
110,2024-09-17,0.32,-0.36,0.04
111,2024-10-03,-1.38,1.26,0.12
112,2024-11-28,1.1,-0.81,-0.29
113,2024-12-06,-0.83,0.65,0.18
114,2025-01-07,0.75,-0.37,-0.38
115,2025-03-04,-0.81,0.35,0.46
116,2025-03-27,1.4,-1.15,-0.24
117,2025-03-28,-0.25,0.16,0.1
118,2025-04-05,-0.6,0.39,0.21
119,2025-05-15,-0.12,0.06,0.06
