,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-09-29,0.0,0.0,-185.83,-6.82
1,2000-02-20,-0.59,7.26,-186.42,0.44
2,2000-04-24,-8.09,7.3,-193.92,0.48
3,2000-07-29,166.39,-0.22,-19.44,-7.04
4,2000-09-15,-6.76,1.28,-192.59,-5.54
5,2000-10-17,21.36,5.32,-164.47,-1.5
6,2000-12-04,163.39,5.1,-22.44,-1.72
7,2001-01-05,159.27,-1.24,-26.56,-8.06
8,2001-03-10,-0.29,4.02,-186.12,-2.8
9,2001-09-18,17.89,3.44,-167.94,-3.38
10,2002-01-24,163.24,1.34,-22.59,-5.48
11,2002-02-25,166.09,3.16,-19.74,-3.66
12,2002-04-14,18.56,9.18,-167.27,2.36
13,2002-10-23,-3.53,1.12,-189.36,-5.7
14,2003-01-11,163.71,-7.32,-22.12,-14.14
15,2003-03-16,171.13,-1.68,-14.7,-8.5
16,2003-04-01,170.57,3.7,-15.26,-3.12
17,2003-05-03,18.44,7.52,-167.39,0.7
18,2003-08-31,-1.32,-0.06,-187.15,-6.88
19,2003-11-19,162.81,3.64,-23.02,-3.18
20,2004-10-20,164.27,2.14,-21.56,-4.68
21,2005-02-25,-2.94,6.6,-188.77,-0.22
22,2005-03-13,-1.32,9.34,-187.15,2.52
23,2005-11-08,166.95,6.28,-18.88,-0.54
24,2005-11-24,163.95,6.38,-21.88,-0.44
25,2006-02-28,24.72,5.48,-161.11,-1.34
26,2006-10-10,-0.59,5.26,-186.42,-1.56
27,2006-12-13,-19.26,-4.68,-205.09,-11.5
28,2007-01-30,-16.47,-1.02,-202.3,-7.84
29,2008-02-25,-4.56,-5.66,-190.39,-12.48
30,2011-10-24,159.06,6.12,-26.77,-0.7
31,2013-11-14,187.53,6.5,1.7,-0.32
32,2014-01-01,189.59,7.14,3.76,0.32
33,2014-03-06,183.51,11.88,-2.32,5.06
34,2014-03-22,180.95,11.06,-4.88,4.24
35,2014-03-29,190.3,6.82,4.47,0.0
36,2014-04-30,190.04,11.6,4.21,4.78
37,2015-03-09,186.01,14.34,0.18,7.52
38,2015-08-16,190.68,11.82,4.85,5.0
39,2015-09-01,184.39,13.6,-1.44,6.78
40,2016-02-24,187.01,10.64,1.18,3.82
41,2016-03-11,192.8,12.78,6.97,5.96
42,2016-05-14,195.83,9.56,10.0,2.74
43,2016-08-18,192.24,8.32,6.41,1.5
44,2017-02-10,192.86,0.16,7.03,-6.66
45,2017-03-14,195.7,8.54,9.87,1.72
46,2017-03-30,198.86,11.88,13.03,5.06
47,2017-04-15,189.42,13.32,3.59,6.5
48,2017-09-22,194.63,11.12,8.8,4.3
49,2017-11-09,177.62,9.66,-8.21,2.84
50,2018-01-28,183.98,3.16,-1.85,-3.66
51,2018-03-17,193.72,10.04,7.89,3.22
52,2018-04-25,194.63,6.02,8.8,-0.8
53,2018-11-28,182.09,9.24,-3.74,2.42
54,2019-02-15,185.63,1.98,-0.2,-4.84
55,2019-03-04,194.83,1.12,9.0,-5.7
56,2019-03-11,192.18,5.0,6.35,-1.82
57,2019-03-20,198.6,7.04,12.77,0.22
58,2019-04-12,196.42,6.18,10.59,-0.64
59,2019-07-26,195.36,8.22,9.53,1.4
60,2019-08-27,192.89,5.86,7.06,-0.96
61,2019-11-02,181.07,5.32,-4.76,-1.5
62,2020-01-09,186.75,1.72,0.92,-5.1
63,2020-02-19,194.75,-2.42,8.92,-9.24
64,2020-02-26,197.77,-0.06,11.94,-6.88
65,2020-05-09,197.51,8.0,11.68,1.18
66,2020-10-16,189.63,4.3,3.8,-2.52
67,2020-12-03,190.25,4.5,4.42,-2.32
68,2021-01-11,184.27,-1.84,-1.56,-8.66
69,2021-02-04,186.62,-0.5,0.79,-7.32
70,2021-03-25,194.83,4.5,9.0,-2.32
71,2021-04-01,186.51,8.44,0.68,1.62
72,2021-07-31,187.1,7.04,1.27,0.22
73,2021-09-01,188.71,4.34,2.88,-2.48
74,2021-09-17,182.27,4.24,-3.56,-2.58
75,2021-10-19,189.65,6.44,3.82,-0.38
76,2021-11-18,194.8,4.02,8.97,-2.8
77,2021-12-30,184.04,-1.4,-1.79,-8.22
78,2022-01-07,182.54,5.2,-3.29,-1.62
79,2022-02-16,192.45,1.72,6.62,-5.1
80,2022-02-24,184.36,1.38,-1.47,-5.44
81,2022-04-13,188.98,6.02,3.15,-0.8
82,2022-04-29,191.66,4.4,5.83,-2.42
83,2022-06-24,189.78,8.86,3.95,2.04
84,2022-08-03,195.62,8.76,9.79,1.94
85,2022-08-27,191.15,6.38,5.32,-0.44
86,2022-10-06,191.98,4.78,6.15,-2.04
87,2022-10-22,189.68,4.94,3.85,-1.88
88,2023-02-19,192.15,6.38,6.32,-0.44
89,2023-03-07,193.06,8.0,7.23,1.18
90,2023-03-15,188.77,7.94,2.94,1.12
91,2023-03-22,199.62,8.16,13.79,1.34
92,2023-03-30,192.3,7.2,6.47,0.38
93,2023-04-08,193.24,9.24,7.41,2.42
94,2023-08-14,192.68,9.66,6.85,2.84
95,2023-08-22,200.56,9.46,14.73,2.64
96,2023-08-30,193.07,8.8,7.24,1.98
97,2023-09-07,196.81,8.86,10.98,2.04
98,2023-09-15,196.57,7.68,10.74,0.86
99,2023-10-17,200.18,9.34,14.35,2.52
100,2023-11-10,192.54,4.78,6.71,-2.04
101,2023-11-26,182.56,3.12,-3.27,-3.7
102,2023-12-20,186.33,2.42,0.5,-4.4
103,2024-01-13,195.36,6.34,9.53,-0.48
104,2024-02-14,188.24,5.64,2.41,-1.18
105,2024-03-09,199.27,4.18,13.44,-2.64
106,2024-04-02,198.57,6.38,12.74,-0.44
107,2024-05-03,194.86,6.34,9.03,-0.48
108,2024-05-04,192.69,7.94,6.86,1.12
109,2024-09-01,191.21,4.34,5.38,-2.48
110,2024-09-17,196.53,4.5,10.7,-2.32
111,2024-10-03,190.95,6.56,5.12,-0.26
112,2024-11-28,194.15,2.58,8.32,-4.24
113,2024-12-06,193.62,6.18,7.79,-0.64
114,2025-01-07,187.92,-0.5,2.09,-7.32
115,2025-03-04,195.53,6.18,9.7,-0.64
116,2025-03-28,203.57,4.78,17.74,-2.04
