Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LC08,2017-02-15,,,0.85,17.04,15.36,-62.4,86.8,400.16,1703.64
,S2,2018-12-28,,,-0.49,-9.74,0.0,-212.52,221.56,415.52,1553.52
,S2,2019-02-06,,,-0.49,-9.74,20.0,-158.72,187.76,395.52,1607.32
,LC08,2019-02-12,,,-0.51,-10.26,-0.2,-75.72,84.56,415.64,1690.32
,S2,2019-03-03,,,-0.43,-8.52,14.32,-156.2,179.56,401.2,1609.84
,S2,2019-03-28,,,0.2,4.0,-0.2,-124.68,133.52,415.72,1641.36
,S2,2019-04-12,,,-0.3,-5.92,0.32,-280.72,290.08,415.2,1485.32
,S2,2020-01-27,,,-0.3,-5.92,19.72,-124.52,153.28,395.8,1641.52
,S2,2020-12-27,,,0.39,7.82,15.56,-160.84,185.44,399.96,1605.2
,S2,2021-02-20,,,0.33,6.6,92.0,-74.76,175.8,323.52,1691.28
,S2,2021-03-02,,,0.41,8.18,19.6,-81.28,109.92,395.92,1684.76
,S2,2021-03-12,,,0.33,6.6,19.92,-85.12,114.08,395.6,1680.92
,S2,2021-03-17,,,0.28,5.56,19.56,-81.24,109.84,395.96,1684.8
,S2,2021-08-29,,,0.5,10.08,1.36,-205.68,216.08,414.16,1560.36
,S2,2021-12-07,,,0.91,18.26,19.8,-102.08,130.92,395.72,1663.96
,S2,2021-12-12,,,0.89,17.74,-0.84,-98.48,106.68,416.36,1667.56
,LC09,2022-01-27,,,0.87,17.4,-0.76,-166.12,174.4,416.28,1599.92
,S2,2022-04-16,,,0.68,13.56,19.96,-335.6,364.6,395.56,1430.44
,S2,2022-12-27,,,0.87,17.4,19.6,-114.52,143.16,395.92,1651.52
,S2,2023-01-01,,,0.87,17.4,-0.84,-111.32,119.52,416.36,1654.72
,S2,2023-03-07,,,0.33,6.6,19.4,-334.2,362.64,396.12,1431.84
,S2,2023-08-29,,,0.12,2.44,15.32,-266.2,290.56,400.2,1499.84
,S2,2023-09-18,,,-0.14,-2.78,19.88,-364.68,393.6,395.64,1401.36
,S2,2023-12-27,,,0.88,17.56,19.88,-119.04,147.96,395.64,1647.0
,S2,2024-03-01,,,0.8,16.0,19.12,-140.0,168.16,396.4,1626.04
,LC08,2024-04-14,,,0.71,14.26,1.52,-109.64,120.2,414.0,1656.4
,S2,2024-10-17,,,-0.22,-4.34,19.92,-358.36,387.32,395.6,1407.68
