Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-07-02,-0.48,-9.62,-4.0,-80.0,686.08,-22.12,783.0,984.12,51.88
,LE07,1999-10-22,-0.41,-8.28,-3.92,-78.32,-21.0,-13.36,67.16,1691.2,60.64
,LE07,2000-05-01,-0.14,-2.88,-3.88,-77.64,-3.04,-13.0,84.76,1673.24,61.0
,LE07,2000-09-06,0.03,0.62,-3.88,-77.64,671.48,-12.28,758.56,998.72,61.72
,LE07,2000-10-08,-0.69,-13.84,-3.88,-77.64,-28.44,-11.88,58.24,1698.64,62.12
,LT05,2004-04-02,-0.18,-3.5,-3.92,-78.32,362.08,-12.76,449.64,1308.12,61.24
,LC08,2016-07-24,-0.37,-7.44,-0.49,-9.72,-18.68,-4.56,60.68,1688.88,69.44
,LC08,2017-04-22,0.76,15.12,-0.59,-11.84,16.32,-5.24,96.36,1653.72,68.76
,LC08,2017-08-12,0.37,7.44,-0.09,-1.88,7.24,-0.08,82.12,1662.96,73.92
,LC08,2018-12-21,0.75,14.94,-0.91,-18.2,20.08,-8.88,103.76,1650.12,65.12
,S2,2019-02-03,0.88,17.56,-0.96,-19.18,432.04,-11.6,518.44,1238.16,62.4
,LC08,2019-05-14,0.59,11.72,-0.94,-18.7,14.04,-7.84,96.68,1656.12,66.16
,LC08,2019-10-05,0.41,8.12,-0.37,-7.42,6.92,-0.76,82.48,1663.28,73.24
,S2,2020-03-04,0.38,7.62,-3.76,-75.28,10.64,-13.52,98.96,1659.56,60.48
,S2,2020-03-24,0.85,16.94,-3.75,-74.94,37.44,-12.76,125.0,1632.76,61.24
,S2,2021-02-07,0.59,11.84,-0.88,-17.56,28.72,-12.12,115.64,1641.48,61.88
,LC08,2021-02-12,0.81,16.22,-0.94,-18.86,199.72,-11.88,286.4,1470.48,62.12
,S2,2021-04-03,0.46,9.12,-0.94,-18.7,7.36,-13.04,95.2,1662.84,60.96
,LC08,2021-05-19,0.36,7.22,-0.42,-8.4,6.08,-4.0,84.88,1664.12,70.0
,LC08,2021-12-29,0.64,12.88,-0.89,-17.88,17.92,-9.72,102.44,1652.12,64.28
,LC09,2022-04-28,0.55,10.94,-0.45,-9.06,11.48,-2.88,89.16,1658.72,71.12
,LC09,2022-08-02,0.58,11.66,-0.39,-7.76,11.68,-3.0,89.48,1658.52,71.0
,LC09,2022-10-05,0.02,0.38,-0.48,-9.56,-6.6,-3.76,71.96,1676.8,70.24
,LC09,2022-11-22,0.62,12.5,-0.54,-10.86,17.16,-8.32,100.28,1653.04,65.68
,S2,2023-02-27,0.66,13.12,-0.41,-8.24,15.72,-4.24,94.76,1654.48,69.76
,LC08,2023-03-06,0.63,12.56,-0.57,-11.34,14.2,-4.52,93.52,1656.0,69.48
,LC09,2023-03-30,0.34,6.84,-0.54,-10.86,2.56,-4.56,81.92,1667.64,69.44
,LC09,2023-07-04,0.66,13.12,-0.49,-9.72,14.0,-2.0,90.8,1656.12,72.0
,LC08,2023-08-29,0.76,15.16,-0.54,-10.7,18.16,-3.92,96.88,1652.04,70.08
,S2,2023-09-20,0.49,9.88,-0.36,-7.26,709.16,-4.16,788.12,961.04,69.84
,LC08,2024-01-20,0.63,12.56,-0.91,-18.2,16.08,-12.96,103.84,1654.12,61.04
,S2,2024-01-23,0.85,16.94,-0.54,-10.7,27.8,-8.88,111.48,1642.4,65.12
,LC08,2024-02-21,0.62,12.44,-0.59,-11.84,14.84,-5.6,95.24,1655.36,68.4
,S2,2024-03-13,0.78,15.56,-0.44,-8.74,15.36,-7.16,97.32,1654.84,66.84
,S2,2024-04-02,0.66,13.22,-0.4,-7.92,17.84,-6.96,99.6,1652.36,67.04
,S2,2024-04-17,0.83,16.66,-0.82,-16.4,21.56,-9.04,105.4,1648.64,64.96
,S2,2024-04-22,0.9,18.0,0.0,0.08,27.8,-1.6,104.2,1642.4,72.4
,LC09,2024-05-03,-0.03,-0.56,-0.87,-17.38,-5.12,-9.08,78.76,1675.32,64.92
,LC08,2024-08-31,0.66,13.16,-0.81,-16.24,15.96,-7.68,98.44,1654.0,66.32
,S2,2025-02-11,1.58,31.64,0.01,0.24,498.72,-9.08,582.6,1171.48,64.92
,S2,2025-02-16,0.68,13.62,-0.55,-11.02,608.76,-15.44,699.0,1061.44,58.56
,S2,2025-02-26,0.97,19.38,-0.15,-3.02,84.16,-11.76,170.72,1586.04,62.24
,LC08,2025-05-30,0.25,4.94,0.05,1.06,0.48,1.52,73.76,1669.72,75.52
