,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-11-12,0.0,0.0,-14.39,3.78
1,1999-11-28,-2.1,0.54,-16.49,4.32
2,1999-12-14,1.42,0.72,-12.97,4.5
3,2000-11-14,4.51,1.42,-9.88,5.2
4,2000-12-16,5.04,0.36,-9.35,4.14
5,2001-01-01,4.73,0.72,-9.66,4.5
6,2002-01-20,8.89,1.06,-5.5,4.84
7,2002-03-09,17.57,0.88,3.18,4.66
8,2002-10-03,18.78,0.88,4.39,4.66
9,2003-03-12,16.69,1.06,2.3,4.84
10,2003-04-13,21.76,2.12,7.37,5.9
11,2004-05-18,14.72,2.82,0.33,6.6
12,2004-10-09,16.48,1.06,2.09,4.84
13,2005-04-10,6.04,3.7,-8.35,7.48
14,2005-08-09,20.31,3.88,5.92,7.66
15,2005-09-10,7.9,1.94,-6.49,5.72
16,2006-01-23,9.22,1.78,-5.17,5.56
17,2007-02-11,12.86,0.54,-1.53,4.32
18,2007-09-23,27.36,1.24,12.97,5.02
19,2008-11-12,16.59,1.6,2.2,5.38
20,2011-01-21,10.66,0.88,-3.73,4.66
21,2013-08-22,25.81,2.12,11.42,5.9
22,2013-09-23,18.46,1.6,4.07,5.38
23,2013-11-10,20.7,2.12,6.31,5.9
24,2014-09-26,30.0,2.12,15.61,5.9
25,2015-12-18,26.7,2.12,12.31,5.9
26,2016-01-03,27.58,2.12,13.19,5.9
27,2016-02-20,22.96,1.94,8.57,5.72
28,2017-09-18,29.28,2.12,14.89,5.9
29,2018-09-05,25.57,1.6,11.18,5.38
30,2018-09-21,23.17,1.94,8.78,5.72
31,2018-12-23,25.05,1.24,10.66,5.02
32,2018-12-26,21.53,0.18,7.14,3.96
33,2019-01-07,13.84,-19.56,-0.55,-15.78
34,2019-02-01,32.95,1.94,18.56,5.72
35,2019-02-06,30.21,3.7,15.82,7.48
36,2019-02-09,21.64,1.06,7.25,4.84
37,2019-02-14,31.31,2.3,16.92,6.08
38,2019-02-21,22.19,1.42,7.8,5.2
39,2019-02-24,23.73,1.94,9.34,5.72
40,2019-03-01,52.64,4.94,38.25,8.72
41,2019-03-08,24.93,-8.62,10.54,-4.84
42,2019-03-21,24.27,-0.16,9.88,3.62
43,2019-04-02,30.76,0.36,16.37,4.14
44,2019-04-05,18.57,1.24,4.18,5.02
45,2019-04-12,25.16,0.54,10.77,4.32
46,2019-04-17,44.83,7.4,30.44,11.18
