,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-12-30,0.0,0.0,8.88,9.26
1,2013-08-13,-2.93,-8.96,5.95,0.3
2,2013-08-22,3.08,-8.58,11.96,0.68
3,2014-10-12,-0.8,-1.56,8.08,7.7
4,2015-01-23,0.15,-9.36,9.03,-0.1
5,2016-01-10,0.31,1.76,9.19,11.02
6,2016-02-27,0.21,-11.3,9.09,-2.04
7,2016-08-30,-80.73,1.96,-71.85,11.22
8,2017-08-08,5.68,1.96,14.56,11.22
9,2017-09-18,-6.95,-7.22,1.93,2.04
10,2017-10-11,5.41,-8.58,14.29,0.68
11,2018-03-29,2.24,-8.96,11.12,0.3
12,2018-09-05,-0.5,-9.36,8.38,-0.1
13,2018-09-12,0.93,-8.96,9.81,0.3
14,2018-09-21,-12.99,0.78,-4.11,10.04
15,2018-12-23,-8.39,-2.52,0.49,6.74
16,2019-02-06,-1.03,-12.68,7.85,-3.42
17,2019-02-14,-1.54,-14.82,7.34,-5.56
18,2019-03-11,3.86,-1.56,12.74,7.7
19,2019-04-17,12.45,-7.8,21.33,1.46
20,2019-08-30,-16.52,-9.94,-7.64,-0.68
21,2019-11-02,2.18,-1.16,11.06,8.1
22,2019-11-21,-6.43,-1.56,2.45,7.7
23,2019-12-01,-6.27,-11.5,2.61,-2.24
24,2020-01-22,-4.09,-0.38,4.79,8.88
25,2020-02-14,3.52,-13.84,12.4,-4.58
26,2020-03-30,4.53,-13.66,13.41,-4.4
27,2020-04-10,0.98,-8.58,9.86,0.68
28,2020-04-19,2.9,-9.16,11.78,0.1
29,2020-09-01,-10.98,0.0,-2.1,9.26
30,2020-10-08,2.82,-12.68,11.7,-3.42
31,2020-11-12,-9.43,-12.68,-0.55,-3.42
32,2020-12-27,6.82,1.76,15.7,11.02
33,2021-01-29,-18.01,-11.7,-9.13,-2.44
34,2021-02-15,0.97,-2.52,9.85,6.74
35,2021-10-08,-9.03,-12.68,-0.15,-3.42
36,2021-10-21,-2.74,-11.12,6.14,-1.86
37,2021-11-27,8.28,0.78,17.16,10.04
38,2022-01-14,-2.83,-10.92,6.05,-1.66
39,2022-02-20,0.54,-12.28,9.42,-3.02
40,2022-02-23,5.95,-14.24,14.83,-4.98
41,2022-04-17,1.05,-9.94,9.93,-0.68
42,2022-04-24,-2.02,-8.38,6.86,0.88
43,2022-05-03,2.7,-8.78,11.58,0.48
44,2022-09-07,-3.37,-7.8,5.51,1.46
45,2022-10-01,0.14,-8.96,9.02,0.3
46,2022-10-17,-0.85,1.56,8.03,10.82
47,2022-11-10,-22.77,-14.04,-13.89,-4.78
48,2023-01-14,6.21,-11.9,15.09,-2.64
49,2023-02-10,3.35,-14.24,12.23,-4.98
50,2023-02-13,7.09,-11.9,15.97,-2.64
51,2023-02-23,1.25,-11.12,10.13,-1.86
52,2023-03-05,-0.95,-12.28,7.93,-3.02
53,2023-03-07,-3.82,-2.34,5.06,6.92
54,2023-04-09,-2.57,-14.24,6.31,-4.98
55,2023-04-20,6.87,0.0,15.75,9.26
56,2023-04-27,4.38,0.78,13.26,10.04
57,2023-05-14,12.19,-16.78,21.07,-7.52
58,2023-09-18,-1.24,-8.38,7.64,0.88
59,2023-09-19,0.15,-9.56,9.03,-0.3
60,2023-11-10,4.71,-12.68,13.59,-3.42
61,2023-11-30,-8.57,-13.06,0.31,-3.8
62,2024-02-13,-1.13,-12.86,7.75,-3.6
63,2024-02-28,1.02,-12.68,9.9,-3.42
64,2024-03-19,-0.95,-12.28,7.93,-3.02
65,2024-04-14,2.07,-9.36,10.95,-0.1
66,2024-06-01,-86.19,-15.4,-77.31,-6.14
67,2024-08-04,-6.69,2.54,2.19,11.8
68,2024-08-12,-9.53,-14.82,-0.65,-5.56
69,2024-08-26,-3.29,-1.16,5.59,8.1
70,2024-09-13,6.49,0.0,15.37,9.26
71,2024-09-20,-14.99,-1.36,-6.11,7.9
72,2024-11-04,-92.49,-2.14,-83.61,7.12
73,2024-11-29,-16.19,-1.36,-7.31,7.9
74,2024-12-06,2.6,-1.16,11.48,8.1
75,2024-12-16,-6.71,1.56,2.17,10.82
76,2025-01-05,-2.21,2.74,6.67,12.0
77,2025-01-15,5.41,2.16,14.29,11.42
78,2025-02-14,0.89,-3.7,9.77,5.56
79,2025-02-27,-6.78,-3.7,2.1,5.56
