,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-12-30,0.0,0.0,0.0
1,2013-08-13,1.4,-0.69,-0.71
2,2013-08-22,-0.12,0.1,0.02
3,2014-10-12,-0.27,-0.4,0.67
4,2015-01-23,3.56,-2.82,-0.74
5,2016-01-10,-4.31,3.41,0.9
6,2016-02-27,2.97,-1.36,-1.6
7,2016-08-30,-4.82,4.8,0.02
8,2017-08-08,2.08,-3.66,1.58
9,2017-09-18,-0.88,1.76,-0.88
10,2017-10-11,3.94,-4.01,0.07
11,2018-03-29,-2.99,3.05,-0.06
12,2018-09-05,0.06,-0.01,-0.05
13,2018-09-12,0.82,-0.91,0.09
14,2018-09-21,-2.23,2.23,0.0
15,2018-12-23,1.15,-1.15,-0.01
16,2019-02-06,1.57,-0.78,-0.79
17,2019-02-14,-0.46,0.53,-0.07
18,2019-03-11,7.12,-8.05,0.93
19,2019-04-17,-7.44,7.45,-0.01
20,2019-08-30,-1.87,2.78,-0.92
21,2019-11-02,1.75,-3.32,1.57
22,2019-11-21,-0.79,1.57,-0.78
23,2019-12-01,1.4,-0.75,-0.65
24,2020-01-22,-0.09,-0.66,0.75
25,2020-02-14,6.16,-5.31,-0.84
26,2020-03-30,-2.1,2.09,0.01
27,2020-04-10,-4.08,3.25,0.82
28,2020-04-19,-0.85,0.99,-0.14
29,2020-09-01,-1.28,1.14,0.15
30,2020-10-08,8.35,-7.54,-0.81
31,2020-11-12,-6.44,6.52,-0.08
32,2020-12-27,0.18,-1.9,1.71
33,2021-01-29,-1.43,3.11,-1.69
34,2021-02-15,3.76,-4.61,0.85
35,2021-10-08,-0.63,1.41,-0.78
36,2021-10-21,-2.46,1.74,0.71
37,2021-11-27,0.97,-1.83,0.86
38,2022-01-14,-1.35,2.21,-0.86
39,2022-02-20,2.88,-2.18,-0.7
40,2022-02-23,1.69,-1.58,-0.1
41,2022-04-17,-4.0,3.23,0.77
42,2022-04-24,-0.16,0.08,0.07
43,2022-05-03,0.83,-0.81,-0.03
44,2022-09-07,-1.48,1.52,-0.04
45,2022-10-01,1.52,-1.58,0.06
46,2022-10-17,-1.53,0.75,0.78
47,2022-11-10,0.05,1.66,-1.7
48,2023-01-14,5.84,-6.04,0.2
49,2023-02-10,-1.04,1.16,-0.12
50,2023-02-13,5.8,-5.92,0.12
51,2023-02-23,-6.57,5.89,0.68
52,2023-03-05,-2.96,3.66,-0.7
53,2023-03-07,-1.22,-0.19,1.41
54,2023-04-09,3.8,-2.28,-1.52
55,2023-04-20,-3.35,1.78,1.58
56,2023-04-27,1.58,-1.65,0.06
57,2023-05-14,16.8,-14.29,-2.51
58,2023-09-18,-17.63,15.88,1.74
59,2023-09-19,0.39,-0.35,-0.05
60,2023-11-10,6.91,-6.18,-0.72
61,2023-11-30,-6.99,7.04,-0.05
62,2024-02-13,3.12,-3.13,0.01
63,2024-02-28,0.49,-0.52,0.03
64,2024-03-19,-3.81,3.79,0.02
65,2024-04-14,0.54,-1.26,0.71
66,2024-06-01,-1.86,4.44,-2.58
67,2024-08-04,-0.85,-2.36,3.22
68,2024-08-12,2.16,-0.54,-1.62
69,2024-08-26,1.08,-2.81,1.73
70,2024-09-13,-1.71,1.69,0.03
71,2024-09-20,-1.24,2.06,-0.82
72,2024-11-04,-0.88,1.58,-0.7
73,2024-11-29,0.06,-0.6,0.54
74,2024-12-06,9.58,-9.88,0.3
75,2024-12-16,-8.39,7.66,0.73
76,2025-01-05,5.35,-5.45,0.1
77,2025-01-15,-0.69,0.72,-0.04
78,2025-02-14,3.18,-2.27,-0.91
79,2025-02-27,-7.5,7.59,-0.08
80,2025-03-04,7.8,-7.18,-0.61
81,2025-04-25,12.56,-13.32,0.76
82,2025-06-02,-18.79,19.62,-0.83
