,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-09-29,0.0,0.0,0.0
1,1999-10-15,0.9,-2.91,2.01
2,2000-02-04,0.39,3.06,-3.46
3,2000-02-20,-3.18,0.39,2.79
4,2000-11-02,5.42,-7.25,1.83
5,2000-12-04,4.74,-3.92,-0.83
6,2000-12-20,-6.61,7.9,-1.29
7,2001-01-05,4.68,-5.34,0.66
8,2001-03-10,-8.89,8.54,0.35
9,2001-03-26,2.04,-0.23,-1.81
10,2001-09-18,-0.43,-0.05,0.49
11,2001-11-05,-1.49,0.86,0.62
12,2002-01-24,2.48,-4.49,2.01
13,2002-02-25,-0.88,3.05,-2.17
14,2002-10-23,0.45,0.44,-0.89
15,2002-11-24,-1.05,-0.04,1.09
16,2003-01-11,20.08,-18.33,-1.75
17,2003-03-16,-18.62,17.67,0.95
18,2003-04-01,3.92,0.33,-4.24
19,2003-12-05,-2.48,-2.18,4.66
20,2004-09-02,3.37,2.15,-5.52
21,2004-10-20,7.14,-12.47,5.33
22,2005-02-25,-10.55,12.22,-1.67
23,2005-03-29,-2.97,0.82,2.15
24,2005-11-08,11.12,-12.12,1.0
25,2005-11-24,-1.42,1.25,0.17
26,2006-02-28,-8.59,10.44,-1.85
27,2006-10-10,0.09,0.02,-0.11
28,2007-02-15,0.71,-1.19,0.48
29,2014-03-22,-2.68,-1.79,4.47
30,2014-09-30,2.6,-0.82,-1.78
31,2015-07-15,1.22,3.11,-4.33
32,2016-02-24,-5.93,0.02,5.91
33,2016-03-11,-0.23,-0.01,0.23
34,2017-03-30,-0.15,-0.14,0.29
35,2017-11-09,6.51,-4.44,-2.07
36,2018-01-28,-4.29,3.12,1.18
37,2018-03-17,-2.05,1.28,0.77
38,2018-12-17,14.3,-11.89,-2.41
39,2019-01-16,-6.97,5.09,1.88
40,2019-01-21,-4.51,7.41,-2.9
41,2019-02-05,-1.81,0.04,1.77
42,2019-02-15,3.64,-2.42,-1.23
43,2019-02-25,1.01,-3.09,2.08
44,2019-03-02,0.46,0.05,-0.51
45,2019-03-04,-5.21,4.84,0.37
46,2019-04-01,1.58,-1.48,-0.1
47,2019-04-06,-2.98,2.32,0.66
48,2019-04-16,3.53,-2.6,-0.94
49,2019-05-01,-1.29,0.68,0.61
50,2019-08-04,4.29,2.16,-6.45
51,2019-08-14,2.71,-2.36,-0.35
52,2019-08-27,2.61,-1.94,-0.67
53,2019-10-08,10.91,-15.19,4.28
54,2019-11-02,-16.77,15.07,1.7
55,2019-11-07,10.38,-8.93,-1.46
56,2019-11-22,-6.11,5.59,0.52
57,2020-01-11,-7.13,7.56,-0.42
58,2020-02-10,1.89,-0.05,-1.85
59,2020-02-25,-0.06,-0.21,0.27
60,2020-03-11,-4.94,0.31,4.64
61,2020-04-05,7.38,-3.27,-4.11
62,2020-04-10,-3.98,3.11,0.86
63,2020-04-25,2.97,-0.3,-2.67
64,2020-09-07,2.46,-4.67,2.21
65,2020-10-02,-3.97,3.18,0.79
66,2020-10-16,-2.6,1.59,1.02
67,2020-10-17,-0.6,0.41,0.18
68,2020-11-21,5.3,-4.92,-0.38
69,2020-12-01,-5.33,4.45,0.88
70,2020-12-03,-0.41,0.32,0.1
71,2020-12-16,0.86,0.28,-1.14
72,2020-12-31,2.89,-0.3,-2.59
73,2021-01-05,5.3,-6.09,0.78
74,2021-01-10,-3.22,4.11,-0.89
75,2021-01-15,-4.81,2.35,2.46
76,2021-01-25,12.1,-5.03,-7.07
77,2021-01-30,-4.61,4.18,0.43
78,2021-02-19,14.85,-15.31,0.46
79,2021-03-11,-21.78,14.62,7.16
80,2021-03-25,0.64,-0.16,-0.47
81,2021-03-31,-5.08,1.72,3.35
82,2021-04-20,3.44,-2.57,-0.87
83,2021-04-30,0.07,2.15,-2.22
84,2021-05-05,14.61,-12.38,-2.22
85,2021-08-18,-0.06,2.89,-2.83
86,2021-09-01,1.94,-2.24,0.31
87,2021-09-02,1.64,-2.26,0.63
88,2021-09-17,-9.23,8.22,1.01
89,2021-10-19,-5.53,4.03,1.5
90,2021-12-30,-2.04,-0.58,2.63
91,2021-12-31,0.17,0.69,-0.86
92,2022-01-20,-4.07,2.43,1.64
93,2022-02-24,12.31,-10.69,-1.62
94,2022-03-16,-8.62,9.56,-0.94
95,2022-03-28,0.11,-0.06,-0.05
96,2022-03-31,7.21,-6.42,-0.78
97,2022-04-13,-5.06,6.46,-1.4
98,2022-04-29,-2.69,0.05,2.64
99,2022-08-27,0.05,-0.01,-0.04
100,2022-10-06,5.31,-7.04,1.73
101,2022-10-17,4.06,-3.92,-0.15
102,2022-10-22,-1.16,2.26,-1.1
103,2022-12-01,0.25,-0.69,0.44
104,2022-12-26,-12.98,10.39,2.58
105,2023-01-15,12.69,-12.69,-0.01
106,2023-02-09,-12.28,12.24,0.04
107,2023-03-01,7.21,-7.13,-0.08
108,2023-03-06,-7.46,7.1,0.36
109,2023-03-07,0.26,-0.0,-0.26
110,2023-03-11,-0.37,-0.09,0.45
111,2023-03-23,0.75,0.04,-0.79
112,2023-04-08,0.18,0.04,-0.21
113,2023-04-10,-0.1,0.17,-0.07
114,2023-06-19,2.61,-3.21,0.6
115,2023-08-03,-2.95,2.66,0.29
116,2023-08-08,16.38,-15.07,-1.31
117,2023-08-28,-0.85,6.6,-5.75
118,2023-08-30,-7.92,8.32,-0.4
119,2023-09-07,16.3,-17.03,0.73
120,2023-09-15,-15.56,17.3,-1.73
121,2023-10-07,10.82,-14.53,3.72
122,2023-11-10,-14.26,11.92,2.34
123,2023-11-26,-2.77,2.79,-0.01
124,2023-12-20,17.89,-16.88,-1.02
125,2023-12-26,-18.89,16.94,1.95
126,2023-12-31,0.96,-2.18,1.22
127,2024-01-25,-1.98,2.38,-0.4
128,2024-01-30,0.11,-0.51,0.4
129,2024-02-04,17.66,-17.24,-0.42
130,2024-02-14,-15.95,15.56,0.39
131,2024-02-29,-1.97,1.97,0.0
132,2024-03-05,14.41,-14.05,-0.36
133,2024-03-09,-13.7,13.76,-0.06
134,2024-03-20,5.13,-4.69,-0.43
135,2024-03-30,-5.24,4.79,0.45
136,2024-04-14,4.85,-4.84,-0.01
137,2024-08-02,7.1,3.14,-10.23
138,2024-08-12,12.84,-14.35,1.52
139,2024-09-01,-16.2,14.51,1.69
140,2024-09-11,15.93,-16.98,1.05
141,2024-09-25,-1.55,2.11,-0.56
142,2024-10-11,-5.83,3.06,2.77
143,2024-10-16,-12.79,12.57,0.22
144,2024-10-26,9.16,-10.37,1.22
145,2024-12-05,-12.23,11.97,0.26
146,2024-12-10,17.1,-16.42,-0.68
147,2024-12-22,-11.54,9.53,2.01
148,2025-01-19,-5.06,4.28,0.78
149,2025-01-29,-1.36,1.93,-0.57
150,2025-02-23,11.48,-12.07,0.59
151,2025-03-04,-10.21,10.19,0.03
152,2025-03-05,1.16,-1.49,0.33
153,2025-03-10,-0.19,0.56,-0.37
154,2025-03-15,-3.13,2.76,0.37
155,2025-03-28,1.18,-0.36,-0.83
156,2025-04-05,12.29,-12.31,0.02
157,2025-04-09,-5.44,5.07,0.37
