Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-11-21,-10.31,-206.2,0.09,1.88,-5.04,2.68,23.24,516.12,9.12
,LE07,1999-12-30,-0.57,-11.42,0.03,0.62,-0.12,2.36,28.48,511.2,8.8
,LT05,2006-02-08,0.14,2.86,-0.84,-16.88,0.4,-2.84,34.2,510.68,3.6
,LT05,2007-09-23,-0.79,-15.72,-0.84,-16.88,-5.4,-2.76,28.32,516.48,3.68
,LT05,2010-11-02,-0.79,-15.72,-0.88,-17.5,0.0,-3.48,34.44,511.08,2.96
,LC08,2013-09-23,6.29,125.78,-0.88,-17.5,7.8,-3.44,42.2,503.28,3.0
,LC08,2015-07-11,-415.35,-8306.92,0.16,3.12,-4.12,22.48,4.36,515.2,28.92
,LC08,2019-01-11,6.42,128.3,-0.88,-17.5,11.2,-3.56,45.72,499.88,2.88
,S2,2019-01-17,1.21,24.24,-0.84,-16.88,149.76,-3.36,184.08,361.32,3.08
,S2,2019-02-06,1.52,30.3,-0.84,-16.88,15.84,-3.36,50.16,495.24,3.08
,S2,2019-04-05,0.93,18.58,-0.88,-17.5,14.12,-3.4,48.48,496.96,3.04
,S2,2019-07-01,-1.57,-31.32,-0.88,-17.5,128.88,-3.44,163.28,382.2,3.0
,S2,2019-10-14,0.86,17.14,-0.88,-17.5,46.48,-3.4,80.84,464.6,3.04
,S2,2019-10-17,1.02,20.34,-0.91,-18.12,16.28,-3.52,50.76,494.8,2.92
,LC08,2020-01-14,6.54,130.82,-0.88,-17.5,13.52,-3.64,48.12,497.56,2.8
,S2,2020-02-14,6.48,129.56,-0.88,-17.5,35.92,-3.4,70.28,475.16,3.04
,S2,2020-10-08,6.42,128.3,-0.88,-17.5,26.0,-3.44,60.4,485.08,3.0
,LC08,2020-10-12,-0.14,-2.86,-0.88,-17.5,0.4,-3.64,35.0,510.68,2.8
,S2,2020-12-27,0.86,17.14,-0.84,-16.88,63.12,-3.36,97.44,447.96,3.08
,S2,2021-01-11,0.36,7.14,-0.84,-16.88,85.72,-3.36,120.04,425.36,3.08
,LC08,2021-10-08,0.93,18.58,-0.84,-16.88,10.24,-3.44,44.64,500.84,3.0
,S2,2021-10-21,0.93,18.58,-0.88,-17.5,28.32,-3.44,62.72,482.76,3.0
,S2,2021-11-05,0.07,1.42,-0.88,-17.5,20.68,-3.44,55.08,490.4,3.0
,S2,2021-11-27,1.46,29.3,-0.84,-16.88,13.16,-3.4,47.52,497.92,3.04
,S2,2022-01-14,0.07,1.42,-0.88,-17.5,52.8,-3.52,87.28,458.28,2.92
,S2,2022-01-31,-0.29,-5.72,-0.88,-17.5,47.64,-3.44,82.04,463.44,3.0
,S2,2022-02-23,1.57,31.32,-0.88,-17.5,14.88,-3.48,49.32,496.2,2.96
,S2,2022-02-25,0.93,18.58,-0.88,-17.5,13.32,-3.44,47.72,497.76,3.0
,LC08,2022-10-02,0.79,15.72,-0.84,-16.88,2.32,-3.56,36.84,508.76,2.88
,S2,2022-10-21,0.0,0.0,-0.91,-18.12,2.84,-3.6,37.4,508.24,2.84
,LC09,2022-12-06,0.64,12.86,-0.84,-16.88,4.8,-3.52,39.28,506.28,2.92
,LC08,2022-12-21,0.5,10.0,-0.88,-17.5,1.12,-3.64,35.72,509.96,2.8
,LC09,2022-12-29,1.36,27.28,-0.88,-17.5,3.48,-3.64,38.08,507.6,2.8
,S2,2022-12-30,1.26,25.26,-0.88,-17.5,3.6,-3.52,38.08,507.48,2.92
,LC09,2023-01-07,0.93,18.58,-0.84,-16.88,6.2,-3.48,40.64,504.88,2.96
,S2,2023-01-14,6.42,128.3,-0.88,-17.5,17.68,-3.44,52.08,493.4,3.0
,S2,2023-03-05,0.14,2.86,-0.88,-17.5,14.72,-3.44,49.12,496.36,3.0
,S2,2023-05-09,-62.38,-1247.5,-0.84,-16.88,182.56,-3.36,216.88,328.52,3.08
,LC09,2023-10-22,1.21,24.24,-0.84,-16.88,6.16,-3.52,40.64,504.76,2.92
,S2,2023-12-27,0.79,15.72,-0.84,-16.88,39.28,-3.36,73.6,471.8,3.08
,LC09,2024-02-27,1.36,27.28,-0.84,-16.88,6.44,-3.48,40.88,504.64,2.96
,S2,2024-02-28,1.41,28.28,-0.88,-17.5,34.48,-3.4,68.84,476.6,3.04
,S2,2024-11-29,-0.14,-2.86,-0.88,-17.5,1.56,-3.48,36.0,509.52,2.96
,S2,2024-12-16,0.86,17.14,-0.84,-16.88,35.08,-3.36,69.4,476.0,3.08
,S2,2024-12-26,0.64,12.86,-0.84,-16.88,98.08,-3.36,132.4,413.0,3.08
,S2,2025-01-20,6.35,127.04,-0.84,-16.88,189.88,-3.4,224.24,321.2,3.04
,S2,2025-02-14,0.88,17.62,-0.88,-17.5,80.8,-3.6,115.36,430.28,2.84
,S2,2025-03-19,1.72,34.34,-0.88,-17.5,37.4,-3.48,71.84,473.68,2.96
