,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-12-30,0.0,0.0,0.0
1,2006-02-08,1.04,-0.09,-0.95
2,2007-09-23,-1.07,1.06,0.01
3,2010-11-02,1.12,-0.98,-0.13
4,2013-09-23,1.41,-1.42,0.01
5,2019-01-11,0.64,-0.62,-0.02
6,2019-01-17,25.23,-25.26,0.04
7,2019-02-06,-24.42,24.42,0.0
8,2019-04-05,-0.31,0.31,-0.01
9,2019-07-01,20.93,-20.92,-0.01
10,2019-10-14,-15.03,15.02,0.01
11,2019-10-17,-5.48,5.51,-0.02
12,2020-01-14,-0.48,0.5,-0.02
13,2020-02-14,4.04,-4.08,0.04
14,2020-10-08,-1.8,1.81,-0.01
15,2020-10-12,-4.63,4.67,-0.04
16,2020-12-27,11.38,-11.44,0.05
17,2021-01-11,4.12,-4.12,0.0
18,2021-10-08,-13.75,13.76,-0.01
19,2021-10-21,3.3,-3.3,0.0
20,2021-11-05,-1.39,1.39,0.0
21,2021-11-27,-1.38,1.37,0.01
22,2022-01-14,7.25,-7.23,-0.02
23,2022-01-31,-0.96,0.94,0.01
24,2022-02-23,-5.97,5.97,-0.01
25,2022-02-25,-0.29,0.28,0.01
26,2022-10-02,-1.98,2.01,-0.02
27,2022-10-21,0.1,-0.09,-0.01
28,2022-12-06,0.34,-0.36,0.01
29,2022-12-21,-0.65,0.67,-0.02
30,2022-12-29,0.43,-0.43,-0.0
31,2022-12-30,0.0,-0.02,0.02
32,2023-01-07,0.47,-0.47,0.01
33,2023-01-14,2.09,-2.09,0.01
34,2023-03-05,-0.54,0.54,0.0
35,2023-10-22,-1.54,1.56,-0.01
36,2023-12-27,6.01,-6.04,0.03
37,2024-02-27,-5.97,5.99,-0.02
38,2024-02-28,5.1,-5.11,0.01
39,2024-11-29,-5.99,6.0,-0.01
