Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-09-22,0.29,5.8,-0.28,-5.58,1.72,-3.12,8.6,70.8,8.88
,LE07,1999-09-29,-13.78,-275.5,-0.28,-5.58,-3.4,-4.04,4.4,75.92,7.96
,LE07,1999-10-15,-13.78,-275.5,-0.28,-5.58,-3.4,-2.76,3.12,75.92,9.24
,LE07,2000-01-03,-13.78,-275.5,-0.67,-13.44,-3.36,-3.44,3.84,75.88,8.56
,LE07,2000-03-16,-13.78,-275.5,0.02,0.32,-3.36,-0.84,1.24,75.88,11.16
,LE07,2000-10-17,-13.78,-275.5,-0.12,-2.3,-3.4,-4.44,4.8,75.92,7.56
,LE07,2001-03-10,-13.78,-275.5,0.05,0.98,-3.4,-1.52,1.88,75.92,10.48
,LE07,2001-04-20,-13.78,-275.5,-0.31,-6.22,-3.36,-4.2,4.6,75.88,7.8
,LE07,2001-09-11,0.32,6.46,-0.31,-6.22,1.2,-3.44,8.4,71.32,8.56
,LE07,2001-09-27,0.19,3.88,-0.31,-6.22,1.08,-4.4,9.24,71.44,7.6
,LE07,2001-10-13,0.39,7.74,-0.31,-6.22,1.6,-3.36,8.72,70.92,8.64
,LE07,2001-10-20,-13.78,-275.5,-0.25,-4.92,-3.44,-3.64,3.96,75.96,8.36
,LE07,2002-02-02,-13.78,-275.5,0.02,0.32,-3.44,-1.36,1.68,75.96,10.64
,LE07,2002-02-18,-13.78,-275.5,-0.44,-8.86,-3.4,-2.2,2.56,75.92,9.8
,LE07,2002-02-25,0.32,6.46,-0.44,-8.86,1.16,-1.8,6.72,71.36,10.2
,LE07,2002-03-13,-13.78,-275.5,-0.41,-8.2,-3.36,-2.04,2.44,75.88,9.96
,LE07,2002-10-16,-13.78,-275.5,-0.02,-0.32,-3.36,-1.72,2.12,75.88,10.28
,LE07,2002-11-01,-13.78,-275.5,-0.18,-3.6,0.52,-2.68,6.96,72.0,9.32
,LE07,2003-02-21,-13.78,-275.5,-0.67,-13.44,-3.4,-3.28,3.64,75.92,8.72
,LE07,2003-03-16,0.06,1.3,-0.44,-8.86,0.56,-3.12,7.44,71.96,8.88
,LT05,2003-10-18,0.39,7.74,-0.31,-6.22,1.24,-4.8,9.8,71.28,7.2
