,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-08-26,0.0,0.0,0.0
1,1999-09-27,6.05,-6.45,0.4
2,2001-02-13,6.64,-6.16,-0.48
3,2001-03-17,-3.01,2.72,0.29
4,2001-08-08,5.55,-5.63,0.08
5,2001-09-09,-2.27,3.33,-1.06
6,2001-09-25,-1.22,0.5,0.71
7,2001-10-11,0.26,-0.24,-0.03
8,2002-01-06,4.15,-3.91,-0.24
9,2002-02-16,-12.69,12.48,0.21
10,2002-05-30,8.01,-6.58,-1.43
11,2002-10-14,1.11,-2.27,1.16
12,2003-03-30,-2.96,2.33,0.63
13,2003-09-30,2.8,-1.56,-1.24
14,2003-11-17,2.46,-2.33,-0.13
15,2004-07-14,0.58,4.81,-5.39
16,2004-09-16,-14.62,9.12,5.5
17,2005-09-12,8.28,-8.38,0.11
18,2006-05-17,-0.79,1.37,-0.58
19,2007-02-13,-0.61,-0.32,0.93
20,2007-09-25,-0.24,0.61,-0.37
21,2008-02-16,7.24,-7.01,-0.24
22,2011-03-28,-2.8,3.75,-0.95
23,2011-04-13,1.16,-0.77,-0.4
24,2011-09-04,6.11,-6.43,0.32
25,2013-05-13,-16.84,15.44,1.4
26,2013-08-17,1.3,-1.22,-0.08
27,2013-09-02,-0.24,0.11,0.13
28,2013-09-09,-5.61,5.84,-0.24
29,2014-03-04,1.08,-0.11,-0.98
30,2014-04-30,-1.27,0.13,1.14
31,2014-08-20,5.87,-5.87,0.0
32,2014-09-28,-5.82,5.82,0.0
33,2015-02-28,10.15,-9.57,-0.58
34,2015-05-03,-9.44,9.62,-0.19
35,2015-08-23,10.55,-11.05,0.5
36,2016-03-09,-11.53,11.08,0.45
37,2016-08-16,0.66,0.05,-0.71
38,2016-09-10,10.44,-10.23,-0.21
39,2016-10-12,-6.24,5.58,0.66
40,2016-10-28,-4.73,4.44,0.29
41,2016-12-15,0.93,0.05,-0.98
42,2017-08-28,7.03,-7.32,0.29
43,2018-01-10,6.9,-6.21,-0.69
44,2018-03-08,-4.57,3.62,0.95
45,2018-03-24,2.93,-3.23,0.29
46,2018-05-02,-10.31,10.66,-0.34
47,2018-08-06,7.01,-7.4,0.4
48,2018-08-15,-4.49,5.1,-0.61
49,2018-09-07,-0.32,0.11,0.21
50,2019-02-13,13.06,-10.21,-2.86
51,2019-02-14,-5.02,3.33,1.69
52,2019-03-25,-0.32,-0.69,1.0
53,2019-04-14,5.76,-5.95,0.19
54,2019-04-19,-13.72,13.78,-0.05
55,2019-05-04,1.08,-1.08,0.0
56,2019-05-09,5.02,-5.1,0.08
57,2019-05-24,1.14,-0.95,-0.19
58,2019-08-09,-0.24,0.16,0.08
59,2019-10-21,0.08,0.4,-0.48
60,2020-01-24,-3.23,5.71,-2.49
61,2020-03-14,4.36,-6.37,2.01
62,2020-04-03,1.98,-2.06,0.08
63,2020-08-27,-1.77,0.9,0.87
64,2020-10-07,-4.97,5.63,-0.66
65,2020-11-14,-2.22,2.33,-0.11
66,2021-02-17,7.93,-7.03,-0.9
67,2021-03-19,-0.9,0.05,0.85
68,2021-03-24,-0.03,0.11,-0.08
69,2021-04-01,-5.31,4.55,0.77
70,2021-07-17,6.93,-6.9,-0.03
71,2021-09-24,-9.6,9.6,0.0
72,2021-10-15,10.47,-10.26,-0.21
73,2022-02-22,0.11,0.32,-0.42
74,2022-03-02,-9.92,9.31,0.61
75,2022-03-27,3.41,-2.96,-0.45
76,2022-04-08,7.62,-7.54,-0.08
77,2022-04-13,-7.93,7.64,0.29
78,2022-05-05,2.09,-2.54,0.45
79,2022-05-06,-0.56,1.03,-0.48
80,2022-06-30,-4.87,4.65,0.21
81,2022-07-08,4.84,-5.29,0.45
82,2022-07-09,-1.0,1.37,-0.37
83,2022-08-02,-0.4,0.56,-0.16
84,2022-08-21,5.55,-5.84,0.29
85,2022-08-31,-5.92,6.11,-0.19
86,2022-12-19,4.23,-4.73,0.5
87,2023-02-27,3.6,-2.88,-0.71
88,2023-03-13,-6.13,5.87,0.26
89,2023-03-19,-2.88,2.64,0.24
90,2023-03-21,-7.69,7.22,0.48
91,2023-03-30,14.52,-14.33,-0.19
92,2023-04-07,-10.1,9.78,0.32
93,2023-04-13,15.55,-15.04,-0.5
94,2023-05-18,-14.33,14.09,0.24
95,2023-08-04,0.5,-0.05,-0.45
96,2023-08-05,1.4,-1.35,-0.05
97,2023-08-21,-0.77,0.69,0.08
98,2023-08-28,0.79,-0.87,0.08
99,2023-08-29,-1.48,1.4,0.08
100,2023-09-05,8.46,-8.25,-0.21
101,2023-10-07,-7.69,7.01,0.69
102,2023-11-24,-1.03,0.98,0.05
103,2024-01-03,9.52,-8.65,-0.87
104,2024-02-21,-8.17,8.28,-0.11
105,2024-02-28,-0.93,0.32,0.61
106,2024-03-18,8.12,-7.3,-0.82
107,2024-04-02,1.16,-1.08,-0.08
108,2024-04-16,-2.7,1.85,0.85
109,2024-05-18,-6.4,6.19,0.21
110,2024-06-03,0.79,-0.5,-0.29
111,2024-07-22,-6.72,6.9,-0.19
112,2024-08-06,5.29,-5.63,0.34
113,2024-08-22,0.74,-0.56,-0.19
114,2024-10-09,-0.16,-0.16,0.32
115,2024-10-26,4.57,-4.63,0.05
116,2024-12-18,-5.61,5.42,0.19
117,2025-03-08,24.3,-7.27,-17.03
118,2025-03-19,-22.03,5.95,16.08
119,2025-04-11,-2.3,1.69,0.61
120,2025-04-12,-0.42,1.03,-0.61
121,2025-04-22,11.18,-11.53,0.34
