,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2001-09-11,0.0,0.0,0.0
1,2001-09-27,-18.91,18.92,-0.01
2,2001-10-13,36.8,-36.79,-0.01
3,2001-10-29,-37.01,37.01,0.01
4,2003-09-25,37.84,-37.87,0.02
5,2005-08-29,8.23,-8.21,-0.01
6,2013-07-18,-45.5,45.49,0.01
7,2013-10-06,-1.67,1.71,-0.04
8,2014-02-11,1.21,-1.23,0.02
9,2014-09-07,0.65,-0.64,-0.01
10,2014-09-23,-0.84,0.82,0.02
11,2014-10-25,-0.62,0.61,0.01
12,2015-04-03,0.46,-0.43,-0.03
13,2015-10-12,0.07,-0.07,0.0
14,2016-03-04,0.52,-0.52,-0.01
15,2016-08-27,0.2,-0.22,0.02
16,2016-09-12,0.04,-0.04,0.0
17,2016-12-17,-1.21,1.23,-0.02
18,2017-10-01,0.77,-0.78,0.01
19,2018-12-17,42.78,-42.76,-0.02
20,2019-01-01,-26.12,26.12,0.0
21,2019-01-26,26.6,-26.61,0.01
22,2019-01-31,-11.39,11.4,-0.01
23,2019-02-15,-31.85,31.84,0.0
24,2019-03-02,0.79,-0.78,-0.0
25,2019-03-04,-0.95,0.95,0.0
26,2019-04-11,0.24,-0.26,0.02
27,2019-05-16,0.53,-0.52,-0.01
28,2019-08-04,-2.06,2.07,-0.01
29,2019-08-29,2.8,-2.8,0.0
30,2019-08-31,-2.01,2.0,0.01
31,2019-09-13,0.39,-0.38,-0.01
32,2019-09-15,-0.52,0.51,0.01
33,2019-09-28,1.6,-1.61,0.01
34,2019-10-08,-0.53,0.55,-0.02
35,2019-10-20,-1.43,1.43,0.0
36,2019-10-25,2.56,-2.58,0.02
37,2019-11-12,38.77,-38.75,-0.02
38,2019-11-22,6.37,-6.36,-0.0
39,2020-01-11,-45.57,45.58,-0.0
40,2020-03-26,-1.45,1.43,0.02
41,2020-04-15,-0.03,0.04,-0.01
42,2020-08-30,1.46,-1.46,0.0
43,2020-09-04,-1.73,1.74,-0.01
44,2020-09-22,-0.33,0.33,-0.0
45,2020-09-27,1.46,-1.46,0.0
46,2020-10-04,-0.39,0.39,0.0
47,2020-11-11,0.53,-0.54,0.0
48,2020-11-13,1.17,-1.17,0.0
49,2021-01-20,-1.78,1.79,-0.0
50,2021-01-22,0.11,-0.1,-0.01
51,2021-01-27,0.07,-0.08,0.0
52,2021-02-19,0.27,-0.27,0.0
53,2021-02-21,-0.16,0.16,-0.0
54,2021-04-03,-0.76,0.73,0.03
55,2021-04-15,-0.21,0.23,-0.01
56,2021-04-25,2.23,-2.22,-0.01
57,2021-05-05,-0.82,0.82,0.0
58,2021-08-18,-0.2,0.2,-0.01
59,2021-08-25,-1.47,1.46,0.02
60,2021-09-10,-0.36,0.38,-0.02
61,2021-09-12,16.17,-16.18,0.0
62,2021-09-19,-14.5,14.5,0.01
63,2021-09-24,-1.11,1.1,0.01
64,2021-12-18,0.98,-0.96,-0.01
65,2021-12-31,28.64,-28.66,0.02
66,2022-01-07,-30.21,30.23,-0.03
67,2022-03-05,0.23,-0.24,0.01
68,2022-04-15,1.06,-1.04,-0.01
69,2022-06-17,-0.45,0.43,0.03
70,2022-08-20,0.86,-0.85,-0.01
71,2022-09-12,-1.14,1.15,-0.01
72,2022-10-22,1.6,-1.6,-0.0
73,2023-02-19,29.72,-29.71,-0.01
74,2023-03-01,-30.64,30.63,0.01
75,2023-03-24,-0.84,0.84,0.0
76,2023-05-11,0.7,-0.71,0.02
77,2023-09-12,0.91,-0.89,-0.02
78,2023-09-16,-0.28,0.25,0.03
79,2023-09-19,-0.16,0.16,-0.01
80,2023-09-27,0.3,-0.28,-0.02
81,2023-10-09,-0.02,-0.01,0.02
82,2023-10-12,41.2,-41.18,-0.02
83,2023-11-03,-42.12,42.1,0.02
84,2023-11-11,17.79,-17.77,-0.01
85,2023-11-26,-17.26,17.27,-0.01
86,2023-11-27,-0.33,0.32,0.01
87,2023-12-13,0.24,-0.24,-0.01
88,2024-01-22,0.27,-0.26,-0.0
89,2024-02-04,0.08,-0.09,0.0
90,2024-02-15,-0.19,0.17,0.02
91,2024-02-23,0.23,-0.21,-0.01
92,2024-03-17,-0.19,0.2,-0.01
93,2024-08-17,-0.15,0.12,0.03
94,2024-09-16,0.57,-0.52,-0.05
95,2024-09-18,-0.34,0.29,0.05
96,2024-09-23,-0.64,0.67,-0.03
97,2024-10-12,0.64,-0.66,0.02
98,2024-10-28,0.32,-0.31,-0.01
99,2024-10-31,46.23,-46.22,-0.01
