Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2000-03-30,0.85,16.96,0.43,8.58,327.16,0.44,331.24,430.36,2.4
,LE07,2000-05-01,0.96,19.24,0.33,6.66,5.4,0.28,9.64,752.12,2.24
,LE07,2000-05-17,0.92,18.44,0.43,8.58,248.0,0.36,252.16,509.52,2.32
,LE07,2000-09-06,-0.92,-18.48,0.62,12.38,-2.28,0.44,1.8,759.8,2.4
,LE07,2001-05-20,0.37,7.42,0.05,0.96,2.24,0.28,6.48,755.28,2.24
,LE07,2002-05-07,-0.26,-5.14,0.14,2.86,0.24,0.04,4.72,757.28,2.0
,LE07,2003-04-08,-0.89,-17.72,0.62,12.38,-2.08,0.28,2.16,759.6,2.24
,LT05,2004-04-02,0.83,16.58,0.24,4.76,5.48,0.32,9.68,752.04,2.28
,LT05,2004-08-08,-0.83,-16.58,0.24,4.76,-1.88,0.08,2.56,759.4,2.04
,LT05,2005-04-21,0.6,12.0,0.33,6.66,4.24,0.48,8.28,753.28,2.44
,LC08,2014-01-24,-0.83,-16.58,0.62,12.38,-1.76,0.44,2.32,759.28,2.4
,LC08,2014-04-30,0.18,3.62,0.62,12.38,2.72,0.84,6.4,754.8,2.8
,LC08,2014-09-05,0.79,15.8,0.43,8.58,4.2,0.44,8.28,753.32,2.4
,LC08,2015-04-01,0.64,12.76,0.62,12.38,4.64,0.8,8.36,752.88,2.76
,LC08,2015-05-19,0.83,16.58,0.62,12.38,4.96,1.04,8.44,752.56,3.0
,LC08,2015-09-08,-0.26,-5.14,0.43,8.58,0.24,0.2,4.56,757.28,2.16
,LC08,2016-03-18,-0.26,-5.14,0.62,12.38,0.4,0.28,4.64,757.12,2.24
,LC08,2016-04-19,0.81,16.2,0.62,12.38,4.72,0.88,8.36,752.76,2.84
,LC08,2016-10-12,-0.26,-5.14,0.62,12.38,0.44,0.48,4.48,757.08,2.44
