,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2000-11-07,0.0,0.0,-47.69,-8.1
1,2001-02-27,33.38,-3.32,-14.31,-11.42
2,2004-12-12,-5.67,0.96,-53.36,-7.14
3,2006-10-31,42.7,102.48,-4.99,94.38
4,2007-10-02,35.46,1.44,-12.23,-6.66
5,2013-05-27,109.18,4.3,61.49,-3.8
6,2013-09-16,120.53,-3.32,72.84,-11.42
7,2013-10-18,58.61,-2.38,10.92,-10.48
8,2013-12-21,97.99,-0.48,50.3,-8.58
9,2014-09-03,100.08,-3.32,52.39,-11.42
10,2014-11-06,122.17,-3.32,74.48,-11.42
11,2014-12-24,99.48,1.9,51.79,-6.2
12,2015-02-26,105.3,-0.94,57.61,-9.04
13,2015-03-14,105.0,2.86,57.31,-5.24
14,2015-05-01,122.02,0.48,74.33,-7.62
15,2016-03-16,106.05,-0.48,58.36,-8.58
16,2017-02-15,94.11,0.48,46.42,-7.62
17,2017-04-20,103.06,0.0,55.37,-8.1
18,2017-06-07,122.62,2.86,74.93,-5.24
19,2017-09-11,95.15,-1.42,47.46,-9.52
20,2018-03-06,93.36,-0.94,45.67,-9.04
21,2018-12-23,116.05,-5.24,68.36,-13.34
22,2019-02-01,120.23,1.9,72.54,-6.2
23,2019-02-05,110.38,0.48,62.69,-7.62
24,2019-03-28,103.21,-1.42,55.52,-9.52
25,2019-04-02,58.91,-6.18,11.22,-14.28
26,2019-04-07,107.54,4.3,59.85,-3.8
27,2019-04-22,108.29,-6.18,60.6,-14.28
28,2019-07-31,128.29,1.9,80.6,-6.2
29,2019-09-17,108.59,-2.38,60.9,-10.48
30,2019-09-19,102.47,-8.56,54.78,-16.66
31,2019-11-03,97.99,-8.56,50.3,-16.66
32,2020-01-17,96.94,-1.42,49.25,-9.52
33,2020-03-27,103.36,1.9,55.67,-6.2
34,2020-04-01,100.97,-6.18,53.28,-14.28
35,2020-10-13,48.97,-7.14,1.28,-15.24
36,2020-10-21,93.21,-0.94,45.52,-9.04
37,2020-10-23,99.93,-6.18,52.24,-14.28
38,2020-11-17,-13.29,0.48,-60.98,-7.62
39,2020-12-27,3.18,-6.18,-44.51,-14.28
40,2021-03-12,120.82,-2.38,73.13,-10.48
41,2021-03-30,103.66,4.3,55.97,-3.8
42,2021-04-26,13.18,-6.66,-34.51,-14.76
43,2021-08-29,98.59,-9.04,50.9,-17.14
44,2021-09-13,95.15,-8.56,47.46,-16.66
45,2021-09-23,48.19,-9.04,0.5,-17.14
46,2021-11-02,57.46,-1.42,9.77,-9.52
47,2021-11-17,5.42,-0.48,-42.27,-8.58
48,2022-01-12,113.96,4.3,66.27,-3.8
49,2022-01-21,99.93,-2.38,52.24,-10.48
50,2022-01-26,102.91,-2.86,55.22,-10.96
51,2022-01-28,119.33,3.34,71.64,-4.76
52,2022-02-05,-23.09,-3.8,-70.78,-11.9
53,2022-03-01,64.98,1.9,17.29,-6.2
54,2022-03-09,99.48,2.86,51.79,-5.24
55,2022-03-12,55.41,-3.8,7.72,-11.9
56,2022-04-01,53.25,-1.42,5.56,-9.52
57,2022-04-26,114.26,4.3,66.57,-3.8
58,2022-09-09,127.69,-1.42,80.0,-9.52
59,2022-09-23,60.53,-10.48,12.84,-18.58
60,2022-11-04,54.61,0.48,6.92,-7.62
61,2022-12-06,121.27,4.3,73.58,-3.8
62,2022-12-22,59.38,-5.24,11.69,-13.34
63,2022-12-27,92.32,-1.42,44.63,-9.52
64,2022-12-30,102.32,1.9,54.63,-6.2
65,2023-01-07,110.97,1.9,63.28,-6.2
66,2023-01-21,59.21,-1.9,11.52,-10.0
67,2023-01-23,103.06,1.9,55.37,-6.2
68,2023-01-26,91.72,-3.8,44.03,-11.9
69,2023-02-08,42.9,0.0,-4.79,-8.1
70,2023-02-10,97.24,-3.8,49.55,-11.9
71,2023-02-15,109.78,-3.8,62.09,-11.9
72,2023-02-16,118.73,1.44,71.04,-6.66
73,2023-02-20,48.97,-4.28,1.28,-12.38
74,2023-02-24,92.17,0.0,44.48,-8.1
75,2023-02-25,93.96,-3.8,46.27,-11.9
76,2023-03-04,62.0,1.9,14.31,-6.2
77,2023-03-22,50.56,-3.8,2.87,-11.9
78,2023-04-05,67.36,2.86,19.67,-5.24
79,2023-04-06,51.65,-4.76,3.96,-12.86
80,2023-09-03,105.6,-7.14,57.91,-15.24
81,2023-09-08,103.66,-11.42,55.97,-19.52
82,2023-10-06,102.32,0.48,54.63,-7.62
83,2023-10-18,101.72,-6.18,54.03,-14.28
84,2023-11-23,120.53,4.3,72.84,-3.8
85,2023-12-09,119.33,4.3,71.64,-3.8
86,2023-12-27,115.15,-0.94,67.46,-9.04
87,2024-01-31,96.79,4.3,49.1,-3.8
88,2024-02-10,49.69,-0.94,2.0,-9.04
89,2024-02-19,115.75,4.3,68.06,-3.8
90,2024-02-20,118.44,-0.94,70.75,-9.04
91,2024-03-21,60.97,-6.18,13.28,-14.28
92,2024-04-07,126.35,4.3,78.66,-3.8
93,2024-07-20,124.85,4.3,77.16,-3.8
94,2024-12-26,57.07,-0.94,9.38,-9.04
95,2025-01-05,92.32,-2.86,44.63,-10.96
96,2025-01-15,51.69,-1.9,4.0,-10.0
97,2025-01-20,96.94,-2.38,49.25,-10.48
98,2025-02-14,107.24,-3.8,59.55,-11.9
