Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2000-11-07,-2.91,-58.14,-0.4,-8.1,298.2,-192.08,493.24,603.96,609.0
,LE07,2001-02-27,-0.11,-2.22,-0.57,-11.42,1.36,-174.36,178.68,900.8,626.72
,LT05,2004-12-12,-2.91,-58.14,-0.36,-7.14,3.12,-560.52,566.6,899.04,240.56
,LT05,2006-10-31,-0.48,-9.62,4.72,94.38,1.92,-195.76,200.64,900.24,605.32
,LT05,2007-10-02,-0.04,-0.74,-0.33,-6.66,308.56,-214.84,526.36,593.6,586.24
,LC08,2013-05-27,3.0,60.0,-0.19,-3.8,6.04,-268.08,277.08,896.04,533.0
,LC08,2013-09-16,3.0,60.0,-0.57,-11.42,6.6,-179.28,188.84,895.32,621.8
,LC08,2013-10-18,-0.15,-2.96,-0.52,-10.48,2.88,-178.84,184.68,899.28,622.24
,LC08,2013-12-21,3.0,60.0,-0.43,-8.58,5.04,-170.44,178.44,897.12,630.64
,LC08,2014-09-03,3.0,60.0,-0.57,-11.42,20.56,-164.96,188.48,881.28,636.12
,LC08,2014-11-06,3.0,60.0,-0.57,-11.42,10.6,-209.88,223.44,891.4,591.2
,LC08,2014-12-24,3.0,60.0,-0.31,-6.2,17.8,-187.76,208.52,884.08,613.32
,LC08,2015-02-26,3.0,60.0,-0.45,-9.04,14.84,-152.28,170.08,887.24,648.8
,LC08,2015-03-14,3.0,60.0,-0.26,-5.24,14.92,-154.4,172.28,887.08,646.68
,LC08,2015-05-01,3.0,60.0,-0.38,-7.62,11.28,-315.04,329.28,890.88,486.04
,LC08,2016-03-16,3.0,60.0,-0.43,-8.58,9.16,-168.4,180.52,893.0,632.68
,LC08,2017-02-15,3.0,60.0,-0.38,-7.62,12.08,-167.92,182.96,889.76,633.16
,LC08,2017-04-20,3.0,60.0,-0.4,-8.1,19.84,-429.6,452.4,882.32,371.48
,LC08,2017-06-07,3.0,60.0,-0.26,-5.24,5.16,-445.6,453.72,897.0,355.48
,LC08,2017-09-11,3.0,60.0,-0.48,-9.52,4.36,-259.12,266.44,897.8,541.96
,LC08,2018-03-06,3.0,60.0,-0.45,-9.04,7.4,-168.96,179.32,894.0,632.12
,S2,2018-12-23,3.0,60.0,-0.67,-13.34,136.96,-223.44,363.36,765.2,577.64
,S2,2019-02-01,3.0,60.0,-0.31,-6.2,154.6,-211.96,369.52,747.56,589.12
,LC08,2019-02-05,3.0,60.0,-0.38,-7.62,22.52,-174.0,199.48,879.28,627.08
,S2,2019-03-28,3.0,60.0,-0.48,-9.52,309.32,-219.44,531.72,592.84,581.64
,S2,2019-04-02,-0.15,-2.96,-0.71,-14.28,78.68,-215.8,297.44,823.48,585.28
,S2,2019-04-07,3.0,60.0,-0.19,-3.8,37.48,-220.76,261.2,864.68,580.32
,S2,2019-04-22,3.0,60.0,-0.71,-14.28,27.6,-216.24,246.8,874.56,584.84
,LC08,2019-07-31,3.0,60.0,-0.31,-6.2,5.2,-184.56,192.72,896.6,616.52
,LC08,2019-09-17,3.0,60.0,-0.52,-10.48,9.24,-194.6,206.8,892.92,606.48
,S2,2019-09-19,3.0,60.0,-0.83,-16.66,38.96,-253.16,295.08,863.2,547.92
,S2,2019-11-03,3.0,60.0,-0.83,-16.66,72.8,-251.72,327.48,829.36,549.36
,S2,2020-01-17,3.0,60.0,-0.48,-9.52,193.24,-225.92,422.12,708.92,575.16
,LC08,2020-03-27,3.0,60.0,-0.31,-6.2,12.6,-174.28,189.84,889.52,626.8
,S2,2020-04-01,3.0,60.0,-0.71,-14.28,29.76,-198.8,231.52,872.4,602.28
,S2,2020-10-13,-0.63,-12.6,-0.76,-15.24,8.8,-236.92,248.68,893.36,564.16
,LC08,2020-10-21,3.0,60.0,-0.45,-9.04,6.44,-181.8,191.2,895.68,619.28
,S2,2020-10-23,3.0,60.0,-0.71,-14.28,224.12,-242.48,469.56,678.04,558.6
,S2,2020-11-17,-2.91,-58.14,-0.38,-7.62,9.48,-224.6,237.04,892.68,576.48
,S2,2020-12-27,-2.86,-57.2,-0.71,-14.28,10.52,-205.44,218.92,891.64,595.64
