,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2000-02-09,0.0,0.0,-0.26,-14.34
1,2000-04-29,7.06,4.4,6.8,-9.94
2,2000-10-22,7.77,19.9,7.51,5.56
3,2001-04-16,0.58,4.56,0.32,-9.78
4,2002-03-18,59.97,16.46,59.71,2.12
5,2002-04-03,19.64,15.46,19.38,1.12
6,2002-11-13,4.17,26.98,3.91,12.64
7,2003-01-16,22.59,15.02,22.33,0.68
8,2003-12-26,-5.69,12.48,-5.95,-1.86
9,2005-01-13,0.04,10.96,-0.22,-3.38
10,2005-03-02,-1.02,9.36,-1.28,-4.98
11,2006-04-06,-1.52,12.32,-1.78,-2.02
12,2007-01-03,56.94,12.96,56.68,-1.38
13,2007-01-19,24.85,12.92,24.59,-1.42
14,2010-02-12,22.27,3.66,22.01,-10.68
15,2010-11-27,-10.7,18.2,-10.96,3.86
16,2013-05-11,20.66,20.74,20.4,6.4
17,2013-08-31,1.8,22.6,1.54,8.26
18,2013-11-03,28.75,25.6,28.49,11.26
19,2013-12-05,7.47,21.9,7.21,7.56
20,2014-02-07,15.09,16.04,14.83,1.7
21,2014-02-23,-1.26,14.86,-1.52,0.52
22,2014-05-30,22.86,22.02,22.6,7.68
23,2014-09-19,-9.91,24.44,-10.17,10.1
24,2015-08-05,-15.68,21.7,-15.94,7.36
25,2015-10-24,3.43,19.78,3.17,5.44
26,2015-12-11,19.31,20.32,19.05,5.98
27,2016-01-12,5.22,14.82,4.96,0.48
28,2016-01-28,-6.52,13.5,-6.78,-0.84
29,2016-04-17,11.4,16.98,11.14,2.64
30,2017-04-20,-15.5,19.2,-15.76,4.86
31,2017-08-10,-30.47,24.18,-30.73,9.84
32,2018-07-28,14.58,22.28,14.32,7.94
33,2018-12-19,16.42,23.12,16.16,8.78
34,2019-01-02,23.13,15.82,22.87,1.48
35,2019-04-07,14.54,11.0,14.28,-3.34
36,2019-05-28,-0.31,24.44,-0.57,10.1
37,2019-11-03,-4.35,16.56,-4.61,2.22
38,2019-11-20,-10.45,21.0,-10.71,6.66
39,2019-11-23,21.11,13.5,20.85,-0.84
40,2019-12-22,16.28,15.5,16.02,1.16
41,2019-12-28,9.43,12.02,9.17,-2.32
42,2020-01-02,-5.34,8.68,-5.6,-5.66
43,2020-01-17,-6.77,4.98,-7.03,-9.36
44,2020-01-22,33.31,6.62,33.05,-7.72
45,2020-02-08,26.28,15.34,26.02,1.0
46,2020-02-24,16.0,11.7,15.74,-2.64
47,2020-03-27,-1.28,11.16,-1.54,-3.18
48,2020-05-21,22.12,6.98,21.86,-7.36
49,2020-09-03,21.25,13.02,20.99,-1.32
50,2020-10-03,26.74,12.54,26.48,-1.8
51,2020-11-27,20.23,10.06,19.97,-4.28
52,2020-12-17,6.48,7.78,6.22,-6.56
53,2020-12-27,23.97,7.3,23.71,-7.04
54,2021-05-01,20.95,14.72,20.69,0.38
55,2022-01-16,21.85,6.08,21.59,-8.26
56,2022-01-20,3.85,11.96,3.59,-2.38
57,2022-01-26,8.3,6.82,8.04,-7.52
58,2022-02-25,27.82,6.78,27.56,-7.56
59,2022-09-09,17.38,14.5,17.12,0.16
60,2022-11-04,19.27,13.34,19.01,-1.0
61,2023-02-16,21.1,10.1,20.84,-4.24
62,2023-03-04,12.2,12.44,11.94,-1.9
63,2023-03-07,24.96,7.3,24.7,-7.04
64,2023-06-10,3.08,7.3,2.82,-7.04
65,2023-07-26,-29.71,12.64,-29.97,-1.7
66,2023-09-12,-2.25,12.92,-2.51,-1.42
67,2023-09-20,8.49,13.08,8.23,-1.26
68,2023-10-03,-11.13,6.04,-11.39,-8.3
69,2023-10-13,14.9,6.62,14.64,-7.72
70,2023-10-14,18.88,14.4,18.62,0.06
71,2023-12-17,-13.03,11.16,-13.29,-3.18
72,2024-02-03,-18.65,9.1,-18.91,-5.24
73,2024-02-19,23.04,9.42,22.78,-4.92
74,2024-02-27,7.66,12.86,7.4,-1.48
75,2024-03-30,-2.01,10.16,-2.27,-4.18
76,2024-04-15,5.49,10.74,5.23,-3.6
77,2024-04-23,13.77,11.32,13.51,-3.02
78,2024-07-04,16.93,5.5,16.67,-8.84
79,2024-08-21,28.98,13.08,28.72,-1.26
80,2024-08-29,-2.23,14.76,-2.49,0.42
81,2024-10-07,12.5,11.48,12.24,-2.86
82,2024-11-01,17.07,13.22,16.81,-1.12
83,2024-12-03,13.38,11.54,13.12,-2.8
84,2024-12-16,21.82,11.58,21.56,-2.76
85,2024-12-21,-1.12,6.14,-1.38,-8.2
86,2024-12-27,25.8,10.68,25.54,-3.66
87,2025-01-10,24.51,7.78,24.25,-6.56
88,2025-01-12,30.07,9.68,29.81,-4.66
89,2025-02-04,-2.28,5.3,-2.54,-9.04
90,2025-02-05,13.32,9.78,13.06,-4.56
91,2025-02-19,11.66,5.24,11.4,-9.1
92,2025-03-01,28.19,10.0,27.93,-4.34
93,2025-03-06,17.24,2.8,16.98,-11.54
94,2025-05-04,0.02,10.16,-0.24,-4.18
95,2025-07-29,19.64,8.3,19.38,-6.04
96,2025-08-16,-8.27,13.96,-8.53,-0.38
97,2025-08-24,24.6,12.86,24.34,-1.48
