Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2000-02-09,0.02,0.36,-0.72,-14.34,0.72,-156.36,247.88,522.6,197.0
,LE07,2000-04-29,0.93,18.68,-0.5,-9.94,23.72,-113.16,227.68,499.6,240.2
,LE07,2000-10-22,0.94,18.76,0.28,5.56,25.4,8.6,107.6,497.92,361.96
,LE07,2001-04-16,0.81,16.26,-0.49,-9.78,17.04,-68.6,176.44,506.28,284.76
,LE07,2002-03-18,2.17,43.46,0.11,2.12,196.56,4.36,283.0,326.76,357.72
,LE07,2002-04-03,1.55,30.94,0.06,1.12,35.08,3.24,122.64,488.24,356.6
,LE07,2002-11-13,0.88,17.66,0.63,12.64,21.12,27.04,84.88,502.2,380.4
,LE07,2003-01-16,-0.4,-7.98,0.03,0.68,-7.36,-10.52,93.96,530.68,342.84
,LT05,2003-12-26,-0.28,-5.64,-0.09,-1.86,-4.4,-1.44,87.84,527.72,351.92
,LT05,2005-01-13,-0.01,-0.22,-0.17,-3.38,-0.08,-4.36,95.08,523.4,349.0
,LT05,2005-03-02,0.97,19.34,-0.25,-4.98,27.96,-6.36,125.12,495.36,347.0
,LT05,2006-04-06,0.63,12.6,-0.1,-2.02,11.04,-1.72,103.56,512.28,351.64
,LT05,2007-01-03,0.91,18.24,-0.07,-1.38,20.76,-82.6,194.16,502.56,270.76
,LT05,2007-01-19,-0.76,-15.1,-0.07,-1.42,-15.32,-0.44,75.92,538.64,352.92
,LT05,2010-02-12,-0.63,-12.68,-0.53,-10.68,-11.0,-20.72,100.52,534.32,332.64
,LT05,2010-11-27,0.73,14.66,0.19,3.86,14.28,6.0,99.08,509.04,359.36
,LC08,2013-05-11,-0.78,-15.54,0.32,6.4,-15.44,8.32,67.04,538.76,361.68
,LC08,2013-08-31,0.9,18.1,0.41,8.26,18.96,9.92,99.84,504.36,363.28
