Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LT05,2003-10-07,-0.73,-14.62,-5.0,-100.0,-0.92,-2.4,14.04,978.6,21.0
,LT05,2004-11-19,-0.4,-8.08,5.0,100.0,453.52,5.44,460.64,524.16,28.84
,LC08,2013-05-11,0.64,12.82,-5.0,-100.0,13.36,-1.0,26.92,964.32,22.4
,LC08,2013-06-28,5.36,107.2,-5.0,-100.0,88.36,-1.32,102.24,889.32,22.08
,LC08,2013-09-16,0.98,19.52,-5.0,-100.0,157.72,-1.8,172.08,819.96,21.6
,LC08,2014-04-21,-0.49,-9.72,-5.0,-100.0,-3.48,-1.84,10.92,981.16,21.56
,LC08,2014-05-30,0.84,16.9,-5.0,-100.0,18.92,-0.76,32.24,958.76,22.64
,LC08,2014-07-01,0.13,2.54,-5.0,-100.0,4.4,-1.32,18.28,973.28,22.08
,LC08,2014-07-17,-0.51,-10.2,-5.0,-100.0,0.12,-1.28,13.96,977.56,22.12
,LC08,2014-08-02,-0.4,-7.92,-5.0,-100.0,-2.92,-1.4,11.04,980.6,22.0
,LC08,2014-08-18,-0.68,-13.64,-5.0,-100.0,-4.76,-2.0,9.8,982.44,21.4
,LC08,2014-09-03,-0.52,-10.36,-5.0,-100.0,13.36,-1.16,27.08,964.32,22.24
,LC08,2014-09-19,-0.58,-11.52,-5.0,-100.0,-4.04,-1.48,10.0,981.72,21.92
,LC08,2015-04-15,5.98,119.66,-5.0,-100.0,166.68,-1.6,180.84,811.0,21.8
,LC08,2015-05-01,-0.39,-7.76,-5.0,-100.0,1.16,-1.36,15.08,976.52,22.04
,LC08,2015-06-27,0.83,16.58,-5.0,-100.0,31.32,-1.24,45.12,946.36,22.16
,LC08,2015-07-04,0.28,5.64,-5.0,-100.0,10.44,-1.0,24.0,967.24,22.4
,LC08,2015-08-21,-0.94,-18.86,-5.0,-100.0,-5.56,-1.12,8.12,983.24,22.28
,LC08,2016-03-09,0.55,11.02,-5.0,-100.0,17.68,-0.84,31.08,960.0,22.56
,LC08,2016-03-16,-0.9,-18.04,-5.0,-100.0,-6.8,-1.08,6.84,984.48,22.32
,LC08,2016-05-12,-4.26,-85.22,-5.0,-100.0,-8.64,-1.84,5.76,986.32,21.56
,LC08,2016-07-15,0.87,17.38,-5.0,-100.0,72.12,-1.48,86.16,905.56,21.92
,LC08,2016-09-08,0.94,18.86,-5.0,-100.0,110.92,-1.28,124.76,866.76,22.12
,LC08,2017-04-20,-0.68,-13.64,-5.0,-100.0,-4.64,-1.28,9.2,982.32,22.12
,LC08,2017-05-06,-0.52,-10.36,-5.0,-100.0,-0.56,-1.84,13.84,978.24,21.56
,LC08,2017-07-09,0.3,5.96,-5.0,-100.0,16.16,-3.88,32.6,961.52,19.52
,LC08,2017-09-27,-0.71,-14.12,-5.0,-100.0,-1.6,-1.28,12.24,979.28,22.12
,LC08,2018-03-06,0.27,5.46,-5.0,-100.0,5.68,-0.92,19.16,972.0,22.48
,LC08,2018-04-16,0.36,7.1,-5.0,-100.0,8.08,-1.2,21.84,969.6,22.2
,LC08,2018-05-09,-0.52,-10.36,-5.0,-100.0,-3.88,-1.32,10.0,981.56,22.08
,LC08,2018-06-03,-0.41,-8.24,-5.0,-100.0,350.08,-2.4,365.04,627.6,21.0
,LC08,2018-07-21,-0.81,-16.24,-5.0,-100.0,-5.4,-1.56,8.72,983.08,21.84
