Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-09-22,-0.06,-1.16,-3.22,-64.4,0.16,-34.8,68.56,980.96,36.8
,LE07,1999-09-29,-0.84,-16.86,-3.21,-64.28,-20.8,-34.12,46.92,1001.92,37.48
,LE07,1999-10-24,-0.67,-13.4,-0.89,-17.74,-13.28,-24.84,45.16,994.4,46.76
,LE07,2000-01-03,-0.82,-16.46,-0.94,-18.88,-18.56,-16.08,31.12,999.68,55.52
,LE07,2000-02-04,-0.72,-14.44,-0.92,-18.36,-15.76,-15.88,33.72,996.88,55.72
,LE07,2000-03-16,-0.24,-4.78,-0.88,-17.62,-2.76,-15.32,46.16,983.88,56.28
,LE07,2000-12-20,-0.67,-13.32,-0.86,-17.12,217.2,-15.44,266.24,763.92,56.16
,LE07,2001-09-18,-0.77,-15.34,-0.88,-17.5,-19.96,-31.96,45.6,1001.08,39.64
,LE07,2001-09-27,-0.68,-13.56,-0.88,-17.5,-15.0,-29.0,47.6,996.12,42.6
,LE07,2001-10-20,-0.96,-19.12,-0.84,-16.74,-25.36,-22.4,30.64,1006.48,49.2
,LE07,2002-02-02,-0.84,-16.78,-0.92,-18.5,-22.56,-16.08,27.12,1003.68,55.52
,LE07,2002-02-25,-0.61,-12.2,-0.93,-18.62,-11.52,-16.28,38.36,992.64,55.32
,LE07,2002-03-22,-0.65,-13.0,-0.92,-18.36,-15.36,-16.08,34.32,996.48,55.52
,LE07,2003-02-21,-0.8,-15.9,-0.97,-19.38,-20.48,-17.56,30.68,1001.6,54.04
,LT05,2003-11-19,-0.31,-6.16,-0.92,-18.36,-1.24,-23.04,55.4,982.36,48.56
,LT05,2003-11-28,-0.96,-19.28,-0.83,-16.62,-25.76,-20.64,28.48,1006.88,50.96
,LT05,2004-10-13,-0.73,-14.68,-0.94,-18.88,-15.12,-27.72,46.2,996.24,43.88
,LT05,2004-10-20,-0.65,-12.92,-0.94,-18.74,-9.0,-28.36,52.96,990.12,43.24
,LT05,2004-12-07,-0.42,-8.5,-0.84,-16.74,-4.08,-25.68,55.2,985.2,45.92
,LT05,2005-02-18,-0.31,-6.16,-0.94,-18.88,451.6,-16.52,501.72,529.52,55.08
,LT05,2005-11-08,-0.66,-13.24,-0.88,-17.62,-12.16,-22.76,44.2,993.28,48.84
,LT05,2006-02-12,-0.8,-15.98,-0.94,-18.74,-17.52,-16.28,32.36,998.64,55.32
