,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-09-22,0.0,0.0,-8.85,-64.4
1,1999-09-29,4.04,0.12,-4.81,-64.28
2,1999-10-24,-0.83,46.66,-9.68,-17.74
3,2000-01-03,-10.05,45.52,-18.9,-18.88
4,2000-02-04,-0.97,46.04,-9.82,-18.36
5,2000-03-16,-3.11,46.78,-11.96,-17.62
6,2000-12-20,-12.42,47.28,-21.27,-17.12
7,2001-09-18,-1.11,46.9,-9.96,-17.5
8,2001-09-27,-11.89,46.9,-20.74,-17.5
9,2001-10-20,0.11,47.66,-8.74,-16.74
10,2002-02-02,-2.16,45.9,-11.01,-18.5
11,2002-02-25,-4.63,45.78,-13.48,-18.62
12,2002-03-22,-5.56,46.04,-14.41,-18.36
13,2003-02-21,-0.77,45.02,-9.62,-19.38
14,2003-11-19,-5.26,46.04,-14.11,-18.36
15,2003-11-28,-4.92,47.78,-13.77,-16.62
16,2004-10-13,-2.5,45.52,-11.35,-18.88
17,2004-10-20,-5.86,45.66,-14.71,-18.74
18,2004-12-07,-6.44,47.66,-15.29,-16.74
19,2005-02-18,-2.57,45.52,-11.42,-18.88
20,2005-11-08,-4.39,46.78,-13.24,-17.62
21,2006-02-12,-1.62,45.66,-10.47,-18.74
22,2006-09-17,-2.79,45.52,-11.64,-18.88
23,2006-10-10,4.58,45.78,-4.27,-18.62
24,2006-11-27,47.44,58.06,38.59,-6.34
25,2006-12-06,30.87,65.84,22.02,1.44
26,2006-12-29,18.42,65.46,9.57,1.06
27,2007-01-30,-4.6,45.52,-13.45,-18.88
28,2007-02-08,-1.67,46.04,-10.52,-18.36
29,2011-10-24,0.08,2.42,-8.77,-61.98
30,2013-08-26,15.85,51.04,7.0,-13.36
31,2013-10-06,14.34,51.18,5.49,-13.22
32,2014-01-10,9.88,53.92,1.03,-10.48
33,2014-03-31,19.23,59.2,10.38,-5.2
34,2014-09-14,12.63,53.92,3.78,-10.48
35,2014-09-23,11.42,52.04,2.57,-12.36
36,2014-11-26,12.56,52.68,3.71,-11.72
37,2014-12-03,1.9,51.8,-6.95,-12.6
38,2015-02-05,1.94,53.92,-6.91,-10.48
39,2015-02-14,12.17,52.42,3.32,-11.98
40,2015-10-19,14.12,46.66,5.27,-17.74
41,2015-11-13,21.2,46.78,12.35,-17.62
42,2016-03-04,7.67,50.16,-1.18,-14.24
43,2017-01-25,10.8,47.66,1.95,-16.74
44,2017-04-08,14.14,59.08,5.29,-5.32
45,2017-04-24,5.86,61.58,-2.99,-2.82
46,2017-10-17,20.07,53.06,11.22,-11.34
47,2018-09-02,4.6,53.06,-4.25,-11.34
48,2018-09-09,15.42,53.18,6.57,-11.22
49,2018-10-04,8.81,53.56,-0.04,-10.84
50,2018-11-05,17.3,53.56,8.45,-10.84
51,2018-12-07,17.98,53.42,9.13,-10.98
52,2018-12-14,12.98,52.8,4.13,-11.6
