Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2003-01-16,-0.82,-16.3,0.62,12.44,-15.96,9.8,96.2,1078.36,31.04
,LT05,2007-02-04,-0.87,-17.42,0.15,3.02,-19.84,3.96,98.16,1082.24,25.2
,LC08,2013-08-31,0.38,7.52,0.37,7.34,11.16,2.8,130.32,1051.24,24.04
,LC08,2013-11-03,-0.85,-16.96,0.61,12.12,-19.6,7.96,94.4,1082.0,29.2
,LC08,2014-02-07,0.81,16.22,0.35,7.02,33.64,1.52,154.08,1028.76,22.76
,LC08,2014-09-03,-0.0,-0.04,-7.0,-140.0,180.64,-19.88,322.48,881.76,1.36
,LC08,2014-11-06,-0.8,-15.94,0.42,8.42,-18.0,4.08,99.88,1080.4,25.32
,LC08,2015-02-26,0.77,15.38,0.17,3.32,28.72,-0.52,151.2,1033.68,20.72
,LC08,2015-08-05,-0.62,-12.42,0.4,7.96,-10.32,2.56,109.08,1072.72,23.8
,LC08,2017-04-20,-0.12,-2.44,0.15,3.02,2.36,-0.8,125.12,1060.04,20.44
,LC08,2017-05-06,-0.22,-4.3,-0.0,-0.08,1.44,-1.8,125.2,1060.96,19.44
,LC08,2018-02-02,-32.28,-645.6,0.34,6.88,-37.72,1.2,83.04,1100.12,22.44
,LC08,2018-06-10,-0.12,-2.44,0.25,5.02,1.84,0.8,123.0,1060.56,22.04
,S2,2018-12-28,0.63,12.6,-0.23,-4.56,21.4,-4.8,148.16,1041.0,16.44
,S2,2019-02-11,0.51,10.2,0.07,1.32,269.32,-2.44,393.72,793.08,18.8
,S2,2019-02-26,0.94,18.9,0.04,0.84,32.92,-3.52,158.4,1029.48,17.72
,S2,2019-04-17,-0.21,-4.12,0.06,1.16,-1.56,-3.24,123.64,1063.96,18.0
,S2,2020-01-17,0.92,18.42,-0.07,-1.32,42.6,-3.48,168.04,1019.8,17.76
,S2,2020-01-22,-0.1,-1.9,0.05,1.0,4.8,-2.68,129.44,1057.6,18.56
,S2,2020-01-27,-0.84,-16.86,0.09,1.78,-11.64,-2.4,112.72,1074.04,18.84
,LC08,2020-07-17,-0.05,-0.96,-0.27,-5.32,8.56,-7.56,138.08,1053.84,13.68
,S2,2020-10-03,-0.88,-17.5,0.05,1.0,-13.44,-2.08,110.6,1075.84,19.16
,S2,2021-01-31,-0.9,-17.96,0.03,0.54,-14.88,-2.84,109.92,1077.28,18.4
,S2,2021-07-15,0.7,14.08,-0.09,-1.78,22.52,-3.48,147.96,1039.88,17.76
,S2,2022-02-25,1.0,20.06,-0.15,-3.02,42.36,-4.6,168.92,1020.04,16.64
,S2,2022-05-01,-0.59,-11.88,-0.13,-2.54,-7.04,-3.64,118.56,1069.44,17.6
,LC09,2022-09-17,0.91,18.24,-0.01,-0.24,24.56,-1.12,147.64,1037.84,20.12
,S2,2023-03-07,-0.88,-17.5,-0.08,-1.62,-15.52,-3.52,109.96,1077.92,17.72
,LC09,2023-03-28,0.48,9.66,-0.04,-0.7,11.16,-2.32,135.44,1051.24,18.92
,S2,2023-06-10,0.93,18.62,-0.14,-2.7,43.24,-3.6,168.8,1019.16,17.64
,S2,2023-11-12,-0.95,-19.08,-0.08,-1.62,-18.28,-2.92,106.6,1080.68,18.32
,LC09,2024-05-17,-0.24,-4.76,-0.14,-2.7,0.12,-3.2,125.28,1062.28,18.04
,LC08,2024-08-29,-0.08,-1.52,-0.06,-1.16,0.64,-0.92,123.52,1061.76,20.32
,S2,2024-10-07,-0.38,-7.52,-0.02,-0.38,-2.6,-1.72,121.08,1065.0,19.52
,S2,2024-10-22,-0.04,-0.88,-0.09,-1.78,12.84,-2.4,137.2,1049.56,18.84
,S2,2024-12-16,-0.93,-18.62,0.0,0.08,-20.08,-2.08,103.96,1082.48,19.16
