,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-09-22,0.0,0.0,0.0
1,1999-09-29,-5.2,4.78,0.42
2,1999-10-24,2.44,-2.19,-0.25
3,2000-01-12,-0.13,0.5,-0.37
4,2000-02-04,0.54,-0.72,0.18
5,2000-03-16,2.66,-1.54,-1.12
6,2000-09-15,-4.48,3.16,1.32
7,2000-11-02,0.97,-0.74,-0.23
8,2000-12-04,1.5,-1.0,-0.5
9,2000-12-20,0.83,-1.3,0.47
10,2001-01-05,0.38,-0.14,-0.23
11,2001-04-20,0.35,-0.19,-0.16
12,2001-09-11,-1.46,0.81,0.65
13,2001-09-18,-1.95,1.87,0.08
14,2001-09-27,2.76,-2.64,-0.12
15,2002-01-24,-0.01,0.12,-0.11
16,2002-02-09,-0.34,0.43,-0.08
17,2002-02-25,0.03,0.01,-0.04
18,2002-03-22,2.38,-0.36,-2.02
19,2002-04-07,0.27,-0.25,-0.02
20,2002-04-14,-1.15,1.31,-0.16
21,2002-10-23,-3.47,2.15,1.32
22,2002-11-17,1.59,-1.89,0.3
23,2002-12-26,-0.29,0.24,0.05
24,2003-01-11,1.59,-1.06,-0.53
25,2003-02-21,-2.0,1.63,0.37
26,2003-03-16,2.27,-1.56,-0.71
27,2003-04-10,1.77,-1.06,-0.71
28,2003-04-26,-1.5,0.53,0.96
29,2003-08-24,0.77,-0.47,-0.3
30,2003-11-19,-1.53,0.74,0.78
31,2003-11-28,-3.66,3.07,0.59
32,2003-12-30,3.23,-3.19,-0.04
33,2004-01-15,-0.0,0.47,-0.47
34,2004-01-22,-1.45,1.39,0.06
35,2004-03-19,0.94,-1.52,0.59
36,2004-10-20,-0.72,0.79,-0.08
37,2005-01-24,2.04,-0.89,-1.15
38,2005-02-18,-0.05,-0.0,0.06
39,2005-08-29,0.86,-0.86,0.0
40,2006-02-05,-1.14,1.08,0.06
41,2006-02-28,-0.29,0.36,-0.07
42,2006-03-09,1.67,-1.68,0.01
43,2006-04-26,-1.11,0.22,0.89
44,2006-09-01,-1.21,0.74,0.47
45,2006-09-17,2.0,-1.57,-0.42
46,2006-10-10,-3.68,3.46,0.22
47,2006-12-06,0.62,-0.09,-0.53
48,2007-01-30,2.13,-2.06,-0.07
49,2007-02-08,-0.54,1.08,-0.53
50,2011-03-07,-1.62,0.51,1.11
51,2011-10-24,1.85,-2.91,1.06
52,2013-04-29,-0.45,1.3,-0.85
53,2013-08-26,-1.34,0.52,0.82
54,2013-11-14,2.55,-2.23,-0.32
55,2014-01-10,0.48,-0.45,-0.03
56,2014-03-06,-2.65,2.59,0.07
57,2014-03-31,0.08,-0.45,0.37
58,2014-09-14,-1.28,0.92,0.35
59,2014-11-26,0.25,-0.13,-0.11
60,2014-12-28,1.38,-0.91,-0.46
61,2015-02-05,-0.0,0.19,-0.19
62,2015-02-14,2.24,-2.18,-0.06
63,2015-03-09,-2.75,2.38,0.37
64,2015-04-03,0.79,-0.89,0.1
65,2015-04-19,-1.36,0.8,0.55
66,2015-09-26,9.37,-8.97,-0.4
67,2015-11-13,-8.67,9.0,-0.33
68,2016-01-23,0.11,0.28,-0.39
69,2016-04-21,0.43,-1.25,0.82
70,2016-08-11,0.09,0.17,-0.26
71,2016-08-27,0.66,-0.94,0.28
72,2016-11-22,0.08,-0.15,0.07
73,2016-12-24,-0.64,1.04,-0.4
74,2017-01-25,-0.04,-0.22,0.26
75,2017-02-03,-0.67,0.55,0.13
76,2017-04-15,-1.32,0.72,0.6
77,2017-10-17,2.96,-2.65,-0.31
