Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2000-09-15,-0.38,-7.68,-0.31,-6.26,3.96,-3.4,30.88,973.44,70.56
,LE07,2001-06-14,-0.32,-6.38,-0.19,-3.88,-0.84,-2.6,25.28,978.24,71.36
,LE07,2002-05-09,-0.25,-5.08,-0.21,-4.18,-0.12,-2.44,25.84,977.52,71.52
,LE07,2002-08-20,0.16,3.18,-0.37,-7.46,18.2,-3.96,45.68,959.2,70.0
,LE07,2002-10-23,-0.51,-10.14,-0.4,-8.06,-6.68,-4.36,21.2,984.08,69.6
,LE07,2003-01-27,-0.11,-2.18,-0.19,-3.88,1.16,-2.72,27.4,976.24,71.24
,LT05,2003-11-19,0.34,6.82,-0.25,-5.08,5.08,-2.52,31.12,972.32,71.44
,LT05,2003-12-14,-0.79,-15.8,-0.21,-4.18,-9.88,-2.6,16.24,987.28,71.36
,LT05,2004-02-23,-0.82,-16.38,-0.1,-2.08,-11.92,-2.72,14.32,989.32,71.24
,LT05,2004-09-18,-0.84,-16.82,-0.13,-2.68,-12.24,-3.52,14.8,989.64,70.44
,LT05,2005-01-17,-0.63,-12.6,-0.27,-5.38,-5.4,-3.32,21.44,982.8,70.64
,LT05,2005-08-20,0.03,0.58,-0.27,-5.38,6.0,-3.48,33.0,971.4,70.48
,LT05,2006-09-17,-0.08,-1.6,-0.36,-7.16,1.16,-3.68,28.36,976.24,70.28
,LT05,2006-10-10,-0.86,-17.1,-0.18,-3.58,-10.88,-2.84,15.48,988.28,71.12
,LT05,2006-12-06,0.04,0.86,0.0,0.0,2.28,-1.72,27.52,975.12,72.24
,LT05,2006-12-13,-0.72,-14.5,-0.48,-9.56,-6.68,-5.84,22.68,984.08,68.12
,LT05,2007-01-30,0.42,8.4,-0.06,-1.2,12.64,-2.48,38.64,964.76,71.48
,LC08,2013-09-27,-0.41,-8.12,0.09,1.8,-4.6,-1.4,20.32,982.0,72.56
,LC08,2013-11-30,0.88,17.54,-0.02,-0.3,23.8,-1.52,48.84,953.6,72.44
,LC08,2014-09-07,0.9,17.98,-0.03,-0.6,34.08,-1.48,59.08,943.32,72.48
,LC08,2014-11-17,0.2,3.92,0.0,0.0,3.32,-1.48,28.32,974.08,72.48
,LC08,2014-12-03,0.88,17.68,0.03,0.6,29.92,-1.4,54.84,947.48,72.56
,LC08,2015-02-21,-0.04,-0.86,0.25,5.08,12.24,-0.84,36.6,965.16,73.12
,LC08,2015-04-19,0.44,8.7,0.02,0.3,11.08,-1.64,36.24,966.32,72.32
,LC08,2015-08-25,0.24,4.78,-0.1,-2.08,3.8,-2.52,29.84,973.6,71.44
,LC08,2016-02-24,0.33,6.52,-0.09,-1.8,4.32,-2.04,29.88,973.08,71.92
,LC08,2016-04-28,-0.04,-0.72,-0.02,-0.3,0.48,-2.32,26.32,976.92,71.64
,LC08,2016-05-23,-0.47,-9.42,0.16,3.28,-2.56,-1.36,22.32,979.96,72.6
,LC08,2017-09-06,0.36,7.1,0.08,1.5,10.4,-1.88,35.8,967.0,72.08
,LC08,2017-10-01,0.14,2.9,0.0,0.0,5.8,-1.92,31.24,971.6,72.04
,LC08,2018-08-24,0.25,5.08,0.06,1.2,12.52,-2.2,38.24,964.88,71.76
,S2,2018-12-17,0.48,9.56,0.19,3.88,8.24,-0.96,32.72,969.16,73.0
,S2,2018-12-27,-0.4,-7.98,0.28,5.68,-1.48,-0.48,22.52,978.88,73.48
,LC08,2018-12-30,0.14,2.9,0.03,0.6,2.56,-1.6,27.68,974.84,72.36
,S2,2019-01-01,0.95,18.98,0.27,5.38,24.16,-0.36,48.04,953.24,73.6
