,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2000-09-15,0.0,0.0,0.0
1,2001-06-14,-0.52,0.45,0.07
2,2002-05-09,0.05,-0.07,0.01
3,2002-08-20,1.85,-1.7,-0.14
4,2002-10-23,-2.28,2.31,-0.04
5,2003-01-27,0.58,-0.73,0.15
6,2003-11-19,0.35,-0.36,0.02
7,2003-12-14,-1.38,1.39,-0.01
8,2004-02-23,-0.18,0.19,-0.01
9,2004-09-18,0.04,0.03,-0.07
10,2005-01-17,0.62,-0.64,0.02
11,2005-08-20,1.08,-1.06,-0.01
12,2006-09-17,-0.43,0.45,-0.02
13,2006-10-10,-1.2,1.12,0.08
14,2006-12-06,1.12,-1.22,0.1
15,2006-12-13,-0.45,0.83,-0.38
16,2007-01-30,1.48,-1.8,0.31
17,2013-09-27,-1.7,1.6,0.1
18,2013-11-30,2.65,-2.64,-0.01
19,2014-09-07,0.95,-0.96,0.0
20,2014-11-17,-2.86,2.86,0.0
21,2014-12-03,2.47,-2.47,0.01
22,2015-02-21,-1.7,1.64,0.05
23,2015-04-19,-0.03,0.11,-0.07
24,2015-08-25,-0.6,0.68,-0.08
25,2016-02-24,0.0,-0.05,0.04
26,2016-04-28,-0.33,0.36,-0.03
27,2016-05-23,-0.37,0.28,0.09
28,2017-09-06,1.25,-1.21,-0.05
29,2017-10-01,-0.42,0.43,-0.0
30,2018-08-24,0.65,-0.63,-0.03
31,2018-12-17,-0.51,0.4,0.12
32,2018-12-27,-0.95,0.9,0.04
33,2018-12-30,0.48,-0.38,-0.1
34,2019-01-01,1.89,-2.01,0.12
35,2019-01-16,-0.52,0.53,-0.0
36,2019-01-26,-1.83,1.85,-0.02
37,2019-01-31,2.25,-2.04,-0.21
38,2019-02-16,0.48,-0.56,0.09
39,2019-02-25,-2.8,2.71,0.09
40,2019-03-04,2.06,-2.02,-0.04
41,2019-03-17,0.4,-0.48,0.08
42,2019-04-26,-2.13,2.1,0.03
43,2019-05-07,0.03,0.06,-0.09
44,2019-05-31,43.48,-43.54,0.07
45,2019-06-08,-44.8,44.99,-0.19
46,2019-07-26,0.64,-0.73,0.09
47,2019-08-11,1.77,-1.74,-0.03
48,2019-08-27,0.86,-0.82,-0.04
49,2019-09-18,-1.98,1.97,0.01
50,2019-09-28,2.47,-2.41,-0.06
51,2019-10-07,-2.06,2.02,0.04
52,2019-10-28,2.43,-2.47,0.04
53,2019-11-02,-3.64,3.62,0.02
54,2019-12-12,1.92,-1.97,0.05
55,2020-01-02,-1.34,1.32,0.03
56,2020-01-21,1.53,-1.54,0.0
57,2020-01-26,-0.81,0.89,-0.08
58,2020-02-05,1.19,-1.12,-0.07
59,2020-02-25,-0.76,0.8,-0.05
60,2020-04-05,2.67,-2.83,0.16
61,2020-04-10,-3.68,3.65,0.03
62,2020-04-23,1.24,-1.2,-0.04
63,2020-05-09,-1.08,1.08,-0.0
64,2020-08-08,-0.34,0.31,0.03
65,2020-09-07,0.35,-0.3,-0.04
66,2020-09-27,1.5,-1.47,-0.03
67,2020-11-11,0.84,-0.92,0.07
68,2020-12-01,-1.63,1.67,-0.04
69,2020-12-31,-0.42,0.35,0.08
70,2021-01-25,1.32,-1.13,-0.19
71,2021-02-19,-1.2,1.16,0.04
72,2021-02-21,0.84,-0.92,0.08
73,2021-03-26,2.54,-2.59,0.06
74,2021-04-10,-2.17,2.17,0.0
75,2021-04-15,-1.45,1.44,0.01
76,2021-05-05,1.75,-1.8,0.05
77,2021-08-13,-2.29,2.3,-0.01
78,2021-08-18,1.1,-1.04,-0.06
79,2021-08-23,1.08,-0.96,-0.12
80,2021-09-01,-1.47,1.44,0.03
81,2021-11-01,2.08,-2.09,0.01
82,2021-11-16,-1.26,1.27,-0.0
83,2021-12-21,-0.75,0.57,0.17
84,2021-12-22,-0.89,1.06,-0.17
85,2021-12-31,3.94,-4.08,0.15
86,2022-01-07,-4.06,4.17,-0.11
87,2022-01-20,0.89,-0.96,0.07
88,2022-02-16,1.03,-0.96,-0.07
89,2022-03-04,6.23,-6.26,0.03
90,2022-03-06,-7.83,7.83,0.0
91,2022-04-10,0.23,-0.22,-0.01
92,2022-05-07,-0.09,0.12,-0.03
93,2022-05-31,-0.33,0.33,-0.01
94,2022-08-03,0.07,-0.13,0.06
95,2022-09-12,0.14,-0.1,-0.04
96,2022-10-07,2.1,-2.05,-0.05
97,2022-10-22,-0.14,0.16,-0.01
98,2022-11-06,0.35,-0.48,0.13
99,2022-11-23,-1.32,1.47,-0.15
100,2023-01-15,-0.88,0.72,0.16
101,2023-01-25,-0.44,0.43,0.0
102,2023-02-19,3.99,-3.83,-0.16
103,2023-03-01,-3.55,3.5,0.05
104,2023-03-06,1.27,-1.24,-0.03
105,2023-03-07,-0.96,0.9,0.06
106,2023-03-23,-0.65,0.63,0.02
107,2023-08-13,1.94,-1.79,-0.15
108,2023-08-23,-2.32,2.22,0.1
109,2023-08-30,3.68,-3.7,0.02
110,2023-08-31,-1.02,1.08,-0.06
111,2023-09-07,-1.86,1.88,-0.02
112,2023-09-08,1.8,-1.85,0.05
113,2023-09-12,0.12,-0.0,-0.12
114,2023-09-15,-1.06,0.97,0.09
115,2023-09-17,-0.37,0.44,-0.07
116,2023-10-12,1.21,-1.22,0.01
117,2023-10-22,-1.89,1.88,0.01
118,2023-11-11,2.32,-2.35,0.03
119,2023-11-26,0.06,-0.05,-0.01
120,2023-12-06,-2.23,2.21,0.03
121,2024-01-10,2.15,-2.15,0.0
122,2024-01-13,-1.91,1.82,0.08
123,2024-02-04,0.38,-0.23,-0.16
124,2024-02-14,-0.74,0.69,0.05
125,2024-02-29,0.23,-0.22,-0.02
126,2024-03-01,-0.1,-0.03,0.14
127,2024-03-09,2.06,-2.07,0.01
128,2024-03-20,-0.68,0.73,-0.05
129,2024-04-09,0.52,-0.53,0.01
130,2024-04-18,-1.32,1.31,0.01
131,2024-04-26,-0.33,0.33,0.0
132,2024-08-17,0.35,-0.33,-0.01
133,2024-09-09,-0.82,0.87,-0.06
134,2024-09-17,1.91,-1.95,0.04
135,2024-10-11,-1.63,1.6,0.02
136,2024-10-21,-0.3,0.33,-0.04
137,2024-10-26,0.59,-0.61,0.01
138,2024-11-30,0.71,-0.74,0.03
139,2024-12-05,-1.22,1.22,-0.0
140,2025-02-08,0.96,-0.95,-0.01
141,2025-02-23,0.44,-0.43,-0.01
142,2025-02-28,0.7,-0.67,-0.02
143,2025-03-10,0.27,-0.3,0.03
144,2025-03-15,-1.06,1.06,0.0
145,2025-04-09,0.93,-0.93,-0.01
146,2025-05-15,-2.04,2.01,0.03
