,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-09-22,0.0,0.0,11.19,-9.66
1,2001-04-04,-2.46,15.18,8.73,5.52
2,2001-04-20,-0.51,15.86,10.68,6.2
3,2001-08-26,-16.83,16.56,-5.64,6.9
4,2001-10-29,-7.65,6.9,3.54,-2.76
5,2002-02-18,-21.42,4.14,-10.23,-5.52
6,2003-09-25,-9.9,15.18,1.29,5.52
7,2004-05-06,-4.64,-1.38,6.55,-11.04
8,2004-05-22,-2.95,-8.28,8.24,-17.94
9,2005-08-29,-9.27,-52.32,1.92,-61.98
10,2007-02-08,-21.62,4.14,-10.43,-5.52
11,2013-08-19,-2.79,18.62,8.4,8.96
12,2013-10-06,3.1,18.62,14.29,8.96
13,2014-01-10,0.67,6.9,11.86,-2.76
14,2014-02-11,0.69,16.56,11.88,6.9
15,2014-05-02,-7.87,18.62,3.32,8.96
16,2014-09-07,-2.66,18.62,8.53,8.96
17,2014-09-23,-3.3,18.62,7.89,8.96
18,2014-10-25,4.61,18.62,15.8,8.96
19,2014-11-10,8.22,18.62,19.41,8.96
20,2015-01-29,-0.1,-52.32,11.09,-61.98
21,2015-04-03,5.32,-1.38,16.51,-11.04
22,2015-10-12,-8.33,4.14,2.86,-5.52
23,2015-11-13,-7.57,5.52,3.62,-4.14
24,2016-03-04,0.38,17.24,11.57,7.58
25,2016-08-27,-7.31,4.14,3.88,-5.52
26,2016-09-12,1.51,18.62,12.7,8.96
27,2016-12-17,1.0,15.86,12.19,6.2
28,2017-10-01,-0.82,20.7,10.37,11.04
29,2019-01-01,36.79,18.62,47.98,8.96
30,2019-01-03,3.05,17.24,14.24,7.58
31,2019-01-24,4.86,6.9,16.05,-2.76
32,2019-01-26,7.61,-53.04,18.8,-62.7
33,2019-01-31,0.54,-4.82,11.73,-14.48
34,2019-02-15,-0.13,17.94,11.06,8.28
35,2019-02-25,-3.77,6.9,7.42,-2.76
36,2019-03-02,-0.12,-4.14,11.07,-13.8
37,2019-03-22,8.51,19.32,19.7,9.66
38,2019-04-11,7.24,20.0,18.43,10.34
39,2019-06-15,-1.32,22.08,9.87,12.42
40,2019-08-04,-3.25,22.08,7.94,12.42
41,2019-08-24,-10.29,22.08,0.9,12.42
42,2019-08-26,1.54,20.7,12.73,11.04
43,2019-08-29,-2.31,22.08,8.88,12.42
44,2019-08-31,-11.31,22.08,-0.12,12.42
45,2019-09-13,-10.86,22.08,0.33,12.42
46,2019-09-28,26.83,21.38,38.02,11.72
47,2019-10-08,-4.83,20.0,6.36,10.34
48,2019-10-20,-1.06,20.0,10.13,10.34
49,2019-11-12,-4.34,17.24,6.85,7.58
50,2019-12-27,-6.99,16.56,4.2,6.9
51,2020-01-11,11.53,15.18,22.72,5.52
52,2020-01-27,-7.85,-51.6,3.34,-61.26
53,2020-03-26,-0.19,20.7,11.0,11.04
54,2020-04-30,-1.5,21.38,9.69,11.72
55,2020-08-23,-9.27,21.38,1.92,11.72
56,2020-08-30,28.04,22.76,39.23,13.1
57,2020-09-04,4.04,22.08,15.23,12.42
58,2020-09-09,5.66,22.08,16.85,12.42
59,2020-09-12,5.95,22.08,17.14,12.42
60,2020-09-27,1.88,22.08,13.07,12.42
61,2020-09-29,2.79,22.08,13.98,12.42
62,2020-11-11,-0.6,22.08,10.59,12.42
63,2020-12-01,-5.75,20.0,5.44,10.34
64,2020-12-11,29.62,18.62,40.81,8.96
65,2021-01-22,3.06,-53.04,14.25,-62.7
66,2021-03-26,1.39,20.0,12.58,10.34
67,2021-04-03,-2.65,6.9,8.54,-2.76
68,2021-04-15,5.68,20.0,16.87,10.34
69,2021-08-13,4.52,19.32,15.71,9.66
70,2021-08-18,1.76,18.62,12.95,8.96
71,2021-08-25,2.97,6.9,14.16,-2.76
72,2021-09-12,10.36,20.7,21.55,11.04
73,2021-09-19,0.78,21.38,11.97,11.72
74,2021-09-24,1.09,22.08,12.28,12.42
75,2021-10-12,-8.51,6.9,2.68,-2.76
76,2021-11-26,-0.1,0.0,11.09,-9.66
77,2021-12-16,2.55,-3.44,13.74,-13.1
78,2021-12-31,31.03,15.86,42.22,6.2
