,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-09-22,0.0,0.0,0.0
1,2001-04-04,0.56,-0.9,0.34
2,2001-04-20,-21.88,21.87,0.01
3,2001-08-26,-26.22,26.31,-0.09
4,2001-10-29,1.19,-0.96,-0.23
5,2002-02-18,-1.5,1.56,-0.06
6,2003-09-25,1.21,-1.44,0.23
7,2004-05-06,47.4,-47.15,-0.24
8,2004-05-22,-10.21,10.2,0.02
9,2005-08-29,-36.58,36.76,-0.18
10,2007-02-08,4.1,-4.28,0.17
11,2013-08-19,-3.59,3.21,0.38
12,2013-10-06,-1.06,1.13,-0.07
13,2014-01-10,1.05,-0.8,-0.25
14,2014-02-11,-0.43,0.2,0.23
15,2014-05-02,-1.52,1.49,0.03
16,2014-09-07,2.04,-2.08,0.04
17,2014-09-23,-0.95,1.01,-0.05
18,2014-10-25,-0.13,0.14,-0.01
19,2014-11-10,0.01,-0.01,0.0
20,2015-01-29,1.19,-0.72,-0.47
21,2015-04-03,-0.38,0.2,0.18
22,2015-10-12,-1.09,1.07,0.02
23,2015-11-13,-0.45,0.45,0.0
24,2016-03-04,1.31,-1.63,0.32
25,2016-08-27,-0.19,0.49,-0.3
26,2016-09-12,0.17,-0.48,0.31
27,2016-12-17,-1.16,1.25,-0.09
28,2017-10-01,1.18,-1.29,0.11
29,2019-01-01,32.34,-32.31,-0.03
30,2019-01-03,-32.18,32.21,-0.03
31,2019-01-24,-0.92,1.19,-0.27
32,2019-01-26,0.8,-0.57,-0.24
33,2019-01-31,0.43,-0.56,0.13
34,2019-02-15,-0.37,-0.02,0.38
35,2019-02-25,-0.93,1.19,-0.26
36,2019-03-02,1.06,-0.93,-0.12
37,2019-03-22,-0.01,-0.37,0.37
38,2019-04-11,-0.65,0.62,0.03
39,2019-06-15,0.48,-0.52,0.04
40,2019-08-04,-1.61,1.66,-0.05
41,2019-08-24,-0.0,0.0,0.0
42,2019-08-26,1.48,-1.52,0.04
43,2019-08-29,-0.02,0.03,-0.0
44,2019-08-31,-1.41,1.44,-0.03
45,2019-09-13,0.55,-0.55,-0.0
46,2019-09-28,1.02,-1.1,0.07
47,2019-10-08,-0.35,0.4,-0.05
48,2019-10-20,-0.57,0.59,-0.02
49,2019-11-12,-0.06,0.11,-0.05
50,2019-12-27,-0.58,0.62,-0.04
51,2020-01-11,1.67,-1.7,0.03
52,2020-01-27,-1.32,1.76,-0.44
53,2020-03-26,0.15,-0.64,0.5
54,2020-04-30,0.14,-0.15,0.01
55,2020-08-23,-1.1,1.16,-0.06
56,2020-08-30,2.42,-2.56,0.14
57,2020-09-04,-0.95,1.01,-0.07
58,2020-09-09,0.01,-0.01,0.0
59,2020-09-12,0.47,-0.52,0.05
60,2020-09-27,0.05,-0.02,-0.04
61,2020-09-29,0.0,-0.03,0.03
62,2020-11-11,-0.01,0.0,0.01
63,2020-12-01,-1.33,1.46,-0.13
64,2020-12-11,41.2,-41.29,0.09
65,2021-01-22,-39.25,39.88,-0.63
66,2021-03-26,-0.2,-0.42,0.62
67,2021-04-03,-0.99,1.28,-0.29
68,2021-04-15,-0.0,-0.28,0.28
69,2021-08-13,-0.42,0.42,0.01
70,2021-08-18,0.98,-0.96,-0.02
71,2021-08-25,-0.5,0.75,-0.25
72,2021-09-12,23.92,-24.14,0.23
73,2021-09-19,-23.41,23.31,0.09
74,2021-09-24,-1.05,1.07,-0.02
75,2021-10-12,0.03,0.3,-0.33
76,2021-11-26,0.51,-0.47,-0.04
77,2021-12-16,0.8,-0.8,0.0
78,2021-12-31,0.53,-0.87,0.34
79,2022-01-08,-1.23,1.76,-0.54
80,2022-01-10,0.73,-0.91,0.17
81,2022-01-17,-0.5,0.49,0.02
82,2022-02-04,-1.77,1.53,0.24
83,2022-04-30,1.92,-2.07,0.15
84,2022-08-20,-0.13,0.13,0.0
85,2022-09-12,-0.71,0.78,-0.07
86,2022-10-22,0.9,-0.92,0.02
87,2022-11-01,-0.6,0.63,-0.04
88,2022-11-08,41.33,-41.08,-0.24
89,2023-01-20,-40.76,40.51,0.25
90,2023-02-19,-0.01,-0.01,0.02
91,2023-03-01,-0.04,0.04,0.0
92,2023-03-24,-1.19,1.16,0.02
93,2023-04-12,0.66,-0.68,0.02
94,2023-08-31,0.48,-0.49,0.02
95,2023-09-12,0.08,-0.05,-0.04
96,2023-09-16,-0.21,0.49,-0.28
97,2023-10-09,0.22,-0.52,0.3
98,2023-10-12,0.03,0.03,-0.05
99,2023-11-11,0.0,0.03,-0.03
100,2023-11-26,-0.46,0.54,-0.07
101,2023-11-27,0.6,-0.43,-0.17
102,2023-12-06,20.92,-21.1,0.19
103,2023-12-11,-21.11,21.01,0.09
104,2024-01-22,0.16,-0.06,-0.1
105,2024-01-25,-0.31,0.62,-0.31
106,2024-02-04,0.27,-0.64,0.36
107,2024-02-15,-0.31,0.54,-0.23
108,2024-02-16,0.22,-0.5,0.28
109,2024-02-19,0.18,-0.11,-0.06
110,2024-02-23,0.1,0.12,-0.22
111,2024-04-04,-0.27,-0.01,0.28
112,2024-04-21,-0.02,-0.04,0.05
113,2024-04-27,-0.64,0.71,-0.07
114,2024-05-05,0.64,-0.71,0.07
115,2024-08-02,0.03,0.02,-0.05
116,2024-08-17,0.16,0.02,-0.18
117,2024-08-24,-1.06,0.93,0.13
118,2024-09-01,0.93,-0.99,0.05
119,2024-09-08,-0.47,0.52,-0.05
120,2024-09-18,0.16,0.05,-0.21
121,2024-10-12,0.49,-0.5,0.02
122,2024-10-28,-0.01,0.04,-0.03
123,2024-10-31,36.43,-36.64,0.2
124,2024-12-12,-36.47,36.45,0.02
