Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LT05,2003-07-28,-0.91,-18.18,0.49,9.86,541.52,-99.64,650.56,966.04,252.92
,LT05,2005-02-23,-0.55,-10.9,0.13,2.68,555.04,-259.52,823.96,952.52,93.04
,LC08,2014-04-05,-0.18,-3.64,0.42,8.36,2.52,-19.84,31.76,1504.68,332.72
,LC08,2016-03-25,0.0,0.0,0.39,7.76,2.56,-29.12,41.08,1504.88,323.44
,LC08,2017-09-04,0.55,10.9,0.66,13.14,6.64,-24.4,40.44,1500.92,328.16
,LC08,2018-09-07,0.73,14.54,0.48,9.56,6.8,-21.36,37.56,1500.48,331.2
,S2,2019-02-18,0.91,18.18,-0.97,-19.4,592.12,-43.36,644.88,915.44,309.2
,S2,2019-04-14,0.64,12.72,-0.69,-13.74,58.92,-17.72,86.04,1448.64,334.84
,S2,2019-04-24,0.46,9.1,0.16,3.28,23.6,-3.44,36.44,1483.96,349.12
,S2,2019-04-29,0.91,18.18,0.15,2.98,31.48,-10.04,50.92,1476.08,342.52
,LC08,2019-07-24,0.09,1.82,0.69,13.74,3.2,-5.8,18.4,1504.36,346.76
,S2,2019-10-26,0.73,14.54,-0.79,-15.82,35.6,-59.44,104.44,1471.96,293.12
,S2,2020-01-19,0.91,18.18,-3.75,-74.96,592.92,-47.52,649.84,914.64,305.04
,S2,2020-06-12,0.55,10.9,0.18,3.58,22.2,-6.4,38.0,1485.36,346.16
,S2,2020-08-26,0.82,16.36,0.24,4.78,51.16,-28.72,89.28,1456.4,323.84
,S2,2020-12-19,0.82,16.36,-3.95,-79.0,718.44,-25.88,753.72,789.12,326.68
,S2,2020-12-29,0.73,14.54,-3.98,-79.66,677.08,-36.24,722.72,830.48,316.32
,S2,2021-02-12,-0.11,-2.14,-4.0,-80.0,565.64,-46.92,621.96,941.92,305.64
,S2,2021-12-24,0.64,12.72,-0.75,-14.92,413.96,-13.4,436.76,1093.6,339.16
,S2,2023-03-19,0.73,14.54,0.06,1.2,23.08,-4.0,36.48,1484.48,348.56
,LC09,2023-05-24,0.36,7.28,0.73,14.62,3.48,-2.48,15.36,1503.88,350.08
,LC09,2023-08-28,0.91,18.18,0.51,10.14,8.28,-14.56,32.24,1498.8,338.0
,LC09,2024-02-04,0.64,12.72,0.22,4.48,7.0,-12.0,28.4,1500.56,340.56
,LC09,2024-05-26,0.55,10.9,0.69,13.74,45.12,-4.32,58.84,1462.44,348.24
,S2,2024-09-04,0.0,0.0,0.18,3.58,3.32,-5.6,18.32,1504.24,346.96
