,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-08-26,0.0,0.0,-83.89,3.42
1,2000-07-27,5.72,-1.46,-78.17,1.96
2,2000-08-12,2.11,-2.44,-81.78,0.98
3,2001-03-08,74.08,-9.76,-9.81,-6.34
4,2001-04-09,-1.0,-11.72,-84.89,-8.3
5,2001-08-15,5.61,1.46,-78.28,4.88
6,2001-10-02,64.22,-0.5,-19.67,2.92
7,2002-03-11,64.49,-1.96,-19.4,1.46
8,2002-04-12,78.45,-5.38,-5.44,-1.96
9,2002-05-14,79.06,-0.5,-4.83,2.92
10,2002-05-30,3.78,0.0,-80.11,3.42
11,2002-11-22,93.32,-2.44,9.43,0.98
12,2003-08-13,69.29,-16.1,-14.6,-12.68
13,2003-09-14,67.09,-8.78,-16.8,-5.36
14,2004-08-15,0.28,-5.38,-83.61,-1.96
15,2005-02-23,66.68,-18.54,-17.21,-15.12
16,2005-03-11,74.36,-18.54,-9.53,-15.12
17,2005-04-12,2.83,-18.54,-81.06,-15.12
18,2006-10-08,70.21,-11.22,-13.68,-7.8
19,2009-01-17,7.83,-7.82,-76.06,-4.4
20,2011-02-08,76.28,-1.46,-7.61,1.96
21,2011-03-28,4.22,-0.5,-79.67,2.92
22,2013-07-23,90.27,2.44,6.38,5.86
23,2013-10-11,91.28,1.46,7.39,4.88
24,2013-10-27,91.74,1.46,7.85,4.88
25,2014-03-20,95.9,0.0,12.01,3.42
26,2014-05-23,82.37,4.38,-1.52,7.8
27,2014-08-11,91.75,76.58,7.86,80.0
28,2015-03-07,70.47,-4.88,-13.42,-1.46
29,2015-06-11,95.9,76.58,12.01,80.0
30,2015-07-29,91.82,76.58,7.93,80.0
31,2015-10-17,81.75,1.46,-2.14,4.88
32,2016-04-26,89.49,2.44,5.6,5.86
33,2016-05-12,94.85,76.58,10.96,80.0
34,2016-07-15,90.88,2.44,6.99,5.86
35,2017-02-08,91.86,-0.5,7.97,2.92
36,2017-11-07,79.89,1.46,-4.0,4.88
37,2018-03-31,87.79,1.46,3.9,4.88
38,2018-04-16,84.67,1.94,0.78,5.36
39,2018-07-21,93.33,2.92,9.44,6.34
40,2018-12-23,84.32,-0.98,0.43,2.44
41,2018-12-28,82.09,-1.46,-1.8,1.96
42,2019-01-02,79.83,-0.98,-4.06,2.44
43,2019-01-04,83.46,0.48,-0.43,3.9
44,2019-01-13,75.11,0.0,-8.78,3.42
45,2019-01-19,81.52,-1.46,-2.37,1.96
46,2019-02-01,77.58,-5.38,-6.31,-1.96
47,2019-02-03,76.29,-8.78,-7.6,-5.36
48,2019-02-14,76.27,0.48,-7.62,3.9
49,2019-02-28,87.48,-5.38,3.59,-1.96
50,2019-03-05,82.6,-10.24,-1.29,-6.82
51,2019-03-08,82.91,-7.32,-0.98,-3.9
52,2019-03-28,79.92,-3.9,-3.97,-0.48
53,2019-09-09,75.74,-1.46,-8.15,1.96
54,2019-09-10,68.27,0.48,-15.62,3.9
55,2019-09-14,79.7,-1.96,-4.19,1.46
56,2019-09-26,86.6,1.46,2.71,4.88
57,2019-11-13,89.54,1.94,5.65,5.36
58,2019-12-08,79.79,-1.96,-4.1,1.46
59,2020-02-23,83.63,-4.88,-0.26,-1.46
60,2020-05-23,86.26,0.48,2.37,3.9
61,2020-09-25,83.42,-3.9,-0.47,-0.48
62,2020-09-28,1.56,76.58,-82.33,80.0
63,2020-10-08,82.3,-1.46,-1.59,1.96
64,2020-10-13,81.55,0.0,-2.34,3.42
65,2020-10-14,99.26,1.46,15.37,4.88
66,2020-12-02,98.65,-1.96,14.76,1.46
67,2020-12-09,86.01,-4.4,2.12,-0.98
68,2020-12-14,82.37,-2.44,-1.52,0.98
69,2020-12-17,71.19,-4.4,-12.7,-0.98
70,2020-12-27,77.06,-0.98,-6.83,2.44
71,2021-01-08,70.33,-3.42,-13.56,0.0
72,2021-01-11,71.15,-2.44,-12.74,0.98
73,2021-01-21,6.72,-1.96,-77.17,1.46
74,2021-01-23,81.8,-0.98,-2.09,2.44
75,2021-01-31,81.65,-3.42,-2.24,0.0
76,2021-03-12,79.26,-2.44,-4.63,0.98
77,2021-09-23,81.91,0.98,-1.98,4.4
78,2021-11-04,79.36,76.58,-4.53,80.0
79,2021-12-17,81.47,0.98,-2.42,4.4
80,2022-01-05,72.7,2.44,-11.19,5.86
81,2022-01-06,83.16,-2.44,-0.73,0.98
82,2022-01-11,84.76,-0.98,0.87,2.44
83,2022-01-13,84.4,-3.42,0.51,0.0
84,2022-02-20,83.48,-1.96,-0.41,1.46
85,2022-04-27,72.74,1.46,-11.15,4.88
86,2022-05-05,97.77,1.46,13.88,4.88
87,2022-06-06,91.49,76.58,7.6,80.0
