,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-09-04,0.0,0.0,-8.8,-19.08
1,1999-12-09,-0.26,5.98,-9.06,-13.1
2,1999-12-25,3.55,5.78,-5.25,-13.3
3,2000-03-30,0.84,6.88,-7.96,-12.2
4,2000-04-15,-3.6,7.18,-12.4,-11.9
5,2000-05-01,5.64,9.94,-3.16,-9.14
6,2000-09-06,2.09,0.66,-6.71,-18.42
7,2000-11-25,-1.81,5.48,-10.61,-13.6
8,2001-08-24,2.76,-62.52,-6.04,-81.6
9,2001-09-25,2.89,-0.5,-5.91,-19.58
10,2002-02-16,3.34,5.06,-5.46,-14.02
11,2004-04-02,-0.77,7.68,-9.57,-11.4
12,2005-01-15,6.88,6.04,-1.92,-13.04
13,2005-03-04,0.53,7.98,-8.27,-11.1
14,2005-04-05,-1.52,5.24,-10.32,-13.84
15,2005-04-21,-0.19,7.0,-8.99,-12.08
16,2005-09-28,1.24,7.18,-7.56,-11.9
17,2006-02-19,2.55,4.88,-6.25,-14.2
18,2007-01-21,6.48,7.18,-2.32,-11.9
19,2008-02-25,0.7,4.38,-8.1,-14.7
20,2010-10-12,5.07,6.82,-3.73,-12.26
21,2011-09-13,-3.68,2.12,-12.48,-16.96
22,2013-09-02,-0.37,22.0,-9.17,2.92
23,2014-01-24,5.46,20.54,-3.34,1.46
24,2014-03-13,9.62,22.18,0.82,3.1
25,2014-04-30,5.08,23.6,-3.72,4.52
26,2014-12-26,19.61,17.98,10.81,-1.1
27,2015-02-12,2.98,19.2,-5.82,0.12
28,2015-02-28,9.01,21.22,0.21,2.14
29,2015-10-10,-2.13,9.14,-10.93,-9.94
30,2015-11-27,7.03,16.16,-1.77,-2.92
31,2015-12-13,4.81,16.76,-3.99,-2.32
32,2016-03-02,-6.16,20.66,-14.96,1.58
33,2016-03-18,-4.64,21.52,-13.44,2.44
34,2016-04-19,4.46,21.34,-4.34,2.26
35,2016-08-09,6.09,24.5,-2.71,5.42
36,2016-09-10,2.95,19.82,-5.85,0.74
37,2016-10-12,6.83,23.16,-1.97,4.08
38,2016-12-15,11.53,24.38,2.73,5.3
39,2017-01-16,20.98,26.46,12.18,7.38
40,2017-04-06,-6.23,24.88,-15.03,5.8
41,2017-04-22,7.67,25.18,-1.13,6.1
42,2017-08-12,10.52,24.2,1.72,5.12
43,2017-10-31,8.74,25.84,-0.06,6.76
44,2017-12-02,10.03,24.62,1.23,5.54
45,2018-01-19,16.99,21.58,8.19,2.5
46,2018-04-25,3.37,26.4,-5.43,7.32
47,2018-08-31,4.11,24.02,-4.69,4.94
48,2018-12-21,5.23,22.12,-3.57,3.04
49,2018-12-27,18.93,26.58,10.13,7.5
50,2019-01-04,14.05,28.78,5.25,9.7
51,2019-01-19,14.97,28.28,6.17,9.2
52,2019-01-21,15.89,23.78,7.09,4.7
53,2019-01-22,11.21,21.88,2.41,2.8
54,2019-01-26,19.11,27.62,10.31,8.54
55,2019-02-03,1.32,17.74,-7.48,-1.34
56,2019-02-07,11.82,23.6,3.02,4.52
57,2019-02-08,19.11,24.08,10.31,5.0
58,2019-02-10,8.06,22.92,-0.74,3.84
59,2019-02-20,21.24,24.68,12.44,5.6
60,2019-02-25,8.5,23.66,-0.3,4.58
61,2019-02-28,10.74,20.6,1.94,1.52
62,2019-03-05,13.81,17.32,5.01,-1.76
63,2019-05-09,15.18,27.86,6.38,8.78
64,2019-08-02,10.01,18.4,1.21,-0.68
65,2019-08-22,18.86,14.32,10.06,-4.76
66,2019-09-01,13.5,11.58,4.7,-7.5
67,2019-09-11,8.85,11.22,0.05,-7.86
68,2019-10-03,17.59,19.26,8.79,0.18
69,2019-10-05,9.34,19.14,0.54,0.06
70,2019-10-26,14.97,20.84,6.17,1.76
71,2019-11-02,19.02,21.64,10.22,2.56
72,2019-12-08,12.11,21.94,3.31,2.86
73,2019-12-27,19.25,22.18,10.45,3.1
74,2020-02-10,4.51,21.1,-4.29,2.02
75,2020-02-18,11.55,-58.8,2.75,-77.88
76,2020-02-26,13.25,14.5,4.45,-4.58
77,2020-03-04,6.26,0.48,-2.54,-18.6
78,2020-03-13,16.74,14.82,7.94,-4.26
79,2020-03-24,16.13,2.12,7.33,-16.96
80,2020-04-03,6.75,11.4,-2.05,-7.68
81,2020-04-10,13.04,16.58,4.24,-2.5
82,2020-04-18,5.6,9.14,-3.2,-9.94
83,2020-04-23,15.91,13.54,7.11,-5.54
84,2020-04-28,17.37,14.02,8.57,-5.06
85,2020-05-05,15.1,13.9,6.3,-5.18
86,2020-06-01,7.46,17.0,-1.34,-2.08
87,2020-08-04,-3.75,7.74,-12.55,-11.34
88,2020-08-28,16.66,11.22,7.86,-7.86
89,2020-09-15,12.07,4.56,3.27,-14.52
90,2020-09-20,10.94,8.28,2.14,-10.8
91,2020-09-21,11.1,11.58,2.3,-7.5
92,2020-09-27,15.83,8.04,7.03,-11.04
93,2020-09-30,-4.31,8.34,-13.11,-10.74
94,2020-10-15,-1.83,13.6,-10.63,-5.48
95,2020-11-11,12.06,26.52,3.26,7.44
96,2020-12-06,14.74,25.18,5.94,6.1
97,2020-12-14,11.7,25.06,2.9,5.98
98,2021-01-25,17.54,24.5,8.74,5.42
99,2021-02-02,-0.02,22.98,-8.82,3.9
100,2021-02-07,5.53,27.74,-3.27,8.66
101,2021-02-12,10.19,23.9,1.39,4.82
102,2021-02-17,14.22,26.16,5.42,7.08
103,2021-03-04,16.03,27.68,7.23,8.6
104,2021-03-06,10.96,24.76,2.16,5.68
105,2021-03-16,20.22,28.48,11.42,9.4
106,2021-04-03,14.68,27.74,5.88,8.66
107,2021-04-17,14.16,27.86,5.36,8.78
108,2021-04-23,11.25,28.6,2.45,9.52
109,2021-05-03,13.83,27.12,5.03,8.04
110,2021-09-08,9.36,24.56,0.56,5.48
111,2021-09-10,9.75,22.06,0.95,2.98
112,2021-09-24,7.66,24.2,-1.14,5.12
113,2021-09-30,10.85,23.22,2.05,4.14
114,2021-10-07,9.48,23.28,0.68,4.2
115,2021-11-16,5.79,25.24,-3.01,6.16
116,2021-11-24,19.44,33.6,10.64,14.52
117,2021-12-21,28.18,31.22,19.38,12.14
118,2021-12-29,1.92,25.24,-6.88,6.16
119,2021-12-31,15.95,29.88,7.15,10.8
120,2022-01-14,6.72,23.72,-2.08,4.64
121,2022-01-30,1.93,22.98,-6.87,3.9
122,2022-02-15,8.9,23.04,0.1,3.96
123,2022-02-23,8.73,25.0,-0.07,5.92
124,2022-04-28,-6.89,26.64,-15.69,7.56
125,2022-08-02,16.21,24.08,7.41,5.0
126,2022-08-26,4.37,25.84,-4.43,6.76
127,2022-09-03,10.24,23.66,1.44,4.58
128,2022-10-10,11.95,24.44,3.15,5.36
129,2022-10-21,-2.12,26.22,-10.92,7.14
130,2022-11-06,9.17,29.02,0.37,9.94
131,2022-11-14,6.69,23.4,-2.11,4.32
132,2022-11-22,2.19,26.58,-6.61,7.5
133,2022-12-24,10.56,25.72,1.76,6.64
134,2023-01-01,-6.34,23.1,-15.14,4.02
135,2023-01-18,-2.92,25.18,-11.72,6.1
136,2023-02-18,2.85,25.54,-5.95,6.46
137,2023-03-06,-1.14,24.82,-9.94,5.74
138,2023-03-11,5.6,24.88,-3.2,5.8
139,2023-03-14,11.15,26.82,2.35,7.74
140,2023-03-30,-6.64,27.5,-15.44,8.42
141,2023-04-03,4.57,28.22,-4.23,9.14
142,2023-04-15,2.0,25.54,-6.8,6.46
143,2023-08-13,11.99,23.54,3.19,4.46
144,2023-08-21,11.64,24.2,2.84,5.12
145,2023-08-29,5.11,23.72,-3.69,4.64
146,2023-09-05,9.3,23.66,0.5,4.58
147,2023-09-06,15.62,23.1,6.82,4.02
148,2023-09-12,11.47,21.7,2.67,2.62
149,2023-09-17,17.84,22.18,9.04,3.1
150,2023-10-05,9.54,21.58,0.74,2.5
151,2023-10-08,6.63,24.5,-2.17,5.42
152,2023-10-10,-2.09,26.28,-10.89,7.2
153,2023-10-17,13.39,24.02,4.59,4.94
154,2023-10-22,3.17,23.96,-5.63,4.88
155,2023-10-24,5.77,25.18,-3.03,6.1
156,2023-10-27,3.49,23.66,-5.31,4.58
157,2023-11-26,10.74,26.52,1.94,7.44
158,2024-01-20,10.96,27.62,2.16,8.54
159,2024-02-04,4.31,24.62,-4.49,5.54
160,2024-02-13,15.5,27.86,6.7,8.78
161,2024-02-17,7.43,27.18,-1.37,8.1
162,2024-02-21,-0.05,27.68,-8.85,8.6
163,2024-02-29,13.44,27.62,4.64,8.54
164,2024-03-05,-2.76,29.38,-11.56,10.3
165,2024-03-08,7.31,25.9,-1.49,6.82
166,2024-03-13,9.62,27.32,0.82,8.24
167,2024-03-15,5.03,28.9,-3.77,9.82
168,2024-04-07,-2.56,27.5,-11.36,8.42
169,2024-04-17,3.14,22.68,-5.66,3.6
170,2024-04-22,5.6,28.28,-3.2,9.2
171,2024-04-27,17.93,28.16,9.13,9.08
172,2024-05-11,3.57,28.28,-5.23,9.2
173,2024-08-23,10.43,24.08,1.63,5.0
174,2024-08-31,4.76,22.98,-4.04,3.9
175,2024-09-09,9.4,23.6,0.6,4.52
176,2024-09-19,12.96,27.18,4.16,8.1
177,2024-09-24,12.4,25.0,3.6,5.92
178,2024-10-10,11.24,26.82,2.44,7.74
179,2024-10-11,12.87,28.72,4.07,9.64
180,2024-10-18,13.93,27.06,5.13,7.98
181,2024-11-03,13.76,28.78,4.96,9.7
182,2024-11-10,8.1,31.76,-0.7,12.68
183,2024-11-11,-2.2,27.98,-11.0,8.9
184,2024-11-18,8.42,28.84,-0.38,9.76
185,2024-11-30,3.13,29.56,-5.67,10.48
186,2024-12-13,5.25,27.06,-3.55,7.98
187,2024-12-21,5.58,27.0,-3.22,7.92
188,2025-01-06,8.3,21.28,-0.5,2.2
189,2025-01-22,5.1,23.48,-3.7,4.4
190,2025-01-27,3.9,26.64,-4.9,7.56
191,2025-01-30,12.98,22.18,4.18,3.1
192,2025-02-07,-7.79,27.68,-16.59,8.6
193,2025-02-11,14.37,30.12,5.57,11.04
194,2025-02-21,10.88,29.94,2.08,10.86
195,2025-02-23,6.03,27.74,-2.77,8.66
196,2025-02-26,12.85,28.16,4.05,9.08
197,2025-03-13,5.63,27.8,-3.17,8.72
198,2025-05-07,13.04,30.12,4.24,11.04
