,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-09-04,0.0,0.0,0.0
1,1999-12-09,-2.85,-0.01,2.87
2,1999-12-25,-0.3,0.35,-0.05
3,2000-03-30,0.78,-0.79,0.0
4,2000-04-15,0.07,-0.1,0.03
5,2000-05-01,0.36,-0.59,0.23
6,2000-09-06,1.62,1.06,-2.69
7,2000-11-25,-2.04,-0.36,2.4
8,2001-08-24,2.53,0.97,-3.5
9,2001-09-25,0.07,-0.57,0.5
10,2002-02-16,-3.09,0.61,2.48
11,2004-04-02,0.64,-1.29,0.66
12,2005-01-15,-1.12,1.26,-0.15
13,2005-03-04,0.69,-0.74,0.05
14,2005-04-05,0.65,-0.51,-0.14
15,2005-04-21,-0.13,-0.03,0.15
16,2005-09-28,-0.32,0.53,-0.21
17,2006-02-19,8.39,-8.23,-0.16
18,2007-01-21,-8.73,8.37,0.37
19,2008-02-25,-0.28,0.71,-0.44
20,2010-10-12,-0.63,0.19,0.43
21,2011-09-13,35.19,-34.3,-0.89
22,2013-09-02,-35.15,32.85,2.3
23,2014-01-24,-0.11,0.2,-0.09
24,2014-03-13,0.97,-1.07,0.1
25,2014-04-30,-0.56,0.56,0.01
26,2014-12-26,0.26,0.11,-0.37
27,2015-02-12,-0.58,0.5,0.09
28,2015-02-28,0.77,-0.9,0.13
29,2015-10-10,0.33,0.57,-0.9
30,2015-11-27,-0.56,-0.03,0.59
31,2015-12-13,-0.29,0.25,0.04
32,2016-03-02,-1.04,0.8,0.23
33,2016-03-18,0.72,-0.77,0.05
34,2016-04-19,0.68,-0.68,-0.01
35,2016-08-09,-1.05,0.84,0.21
36,2016-09-10,0.3,0.07,-0.37
37,2016-10-12,0.69,-0.97,0.28
38,2016-12-15,-0.27,0.2,0.07
39,2017-01-16,-0.12,-0.11,0.23
40,2017-04-06,-0.89,0.99,-0.11
41,2017-04-22,0.91,-0.92,0.01
42,2017-08-12,-0.09,0.36,-0.27
43,2017-10-31,0.46,-0.61,0.14
44,2017-12-02,0.47,-0.39,-0.07
45,2018-01-19,-0.41,0.52,-0.11
46,2018-04-25,-0.81,0.4,0.41
47,2018-08-31,-0.24,0.51,-0.27
48,2018-12-21,1.16,-0.95,-0.22
49,2018-12-27,-0.7,0.38,0.31
50,2019-01-04,0.63,-0.76,0.13
51,2019-01-19,27.58,-27.7,0.11
52,2019-01-21,-27.48,27.74,-0.26
53,2019-01-22,-0.41,0.59,-0.19
54,2019-01-26,-0.45,0.05,0.4
55,2019-02-03,0.49,0.07,-0.56
56,2019-02-07,-0.38,0.05,0.33
57,2019-02-08,0.33,-0.35,0.02
58,2019-02-10,-0.63,0.7,-0.07
59,2019-02-20,1.09,-1.18,0.1
60,2019-02-25,-1.01,1.11,-0.09
61,2019-02-28,0.76,-0.61,-0.16
62,2019-03-05,0.57,-0.37,-0.2
63,2019-05-09,-1.15,0.51,0.64
64,2019-08-02,1.32,-0.35,-0.97
65,2019-08-22,0.11,0.24,-0.35
66,2019-09-01,0.58,-0.33,-0.24
67,2019-09-11,-0.31,0.23,0.08
