Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2000-09-04,-0.65,-12.94,-0.46,-9.28,-3.8,-85.88,105.76,516.52,126.44
,LE07,2000-09-20,-0.66,-13.18,-0.46,-9.28,0.56,-81.48,105.72,512.16,130.84
,LE07,2001-02-11,-0.13,-2.58,-0.23,-4.54,-0.96,-11.72,34.44,513.68,200.6
,LE07,2001-04-16,-0.69,-13.88,-0.26,-5.1,4.72,-22.12,50.52,508.0,190.2
,LE07,2001-11-26,-0.16,-3.3,-0.07,-1.46,0.08,-21.64,45.4,512.64,190.68
,LE07,2003-03-21,0.61,12.24,-0.24,-4.72,7.08,-19.92,50.68,505.64,192.4
,LT05,2003-10-07,0.07,1.42,-0.44,-8.9,31.04,-88.48,143.2,481.68,123.84
,LT05,2006-04-22,-0.75,-15.06,-0.46,-9.1,-4.88,-67.28,86.08,517.6,145.04
,LC08,2013-10-02,0.06,1.18,0.08,1.64,19.76,-0.28,43.72,492.96,212.04
,LC08,2017-07-25,0.87,17.42,-0.38,-7.64,95.32,-33.84,152.84,417.4,178.48
,LC08,2018-01-01,0.48,9.64,-0.09,-1.82,28.84,-2.4,54.92,483.72,209.92
,S2,2018-12-13,0.34,6.82,0.06,1.28,17.52,-6.24,47.44,495.2,206.08
,S2,2019-02-06,0.73,14.58,-0.52,-10.36,43.08,-10.56,77.32,469.64,201.76
,S2,2019-03-03,0.44,8.7,-0.38,-7.64,44.88,-7.8,76.36,467.84,204.52
,LC08,2019-09-17,-0.14,-2.82,-0.39,-7.82,18.12,-46.52,88.32,494.6,165.8
,S2,2019-10-14,0.31,6.12,0.03,0.54,31.72,-4.4,59.8,481.0,207.92
,S2,2019-11-03,-0.36,-7.3,0.06,1.1,-4.36,-0.56,19.88,517.08,211.76
,S2,2020-09-23,-0.34,-6.82,0.21,4.18,50.84,1.84,72.68,461.88,214.16
,S2,2020-10-08,-0.51,-10.12,0.04,0.9,24.64,-0.12,48.44,488.08,212.2
,S2,2020-11-12,-0.94,-18.82,0.16,3.1,8.56,0.4,31.84,504.16,212.72
,S2,2020-12-27,0.25,4.94,0.17,3.46,36.0,-4.04,63.72,476.72,208.28
,S2,2021-01-11,-0.16,-3.3,0.1,2.0,45.68,-4.56,73.92,467.04,207.76
,S2,2021-02-20,0.0,0.0,0.14,2.9,8.44,0.6,31.52,504.28,212.92
,S2,2021-03-12,0.56,11.3,0.16,3.1,52.84,0.56,75.96,459.88,212.88
,S2,2021-11-27,-0.28,-5.64,0.28,5.64,6.08,0.28,29.48,506.64,212.6
,S2,2022-01-26,-0.46,-9.18,0.14,2.9,-3.92,-0.04,19.8,516.64,212.28
,S2,2022-02-15,0.66,13.18,0.12,2.36,52.04,0.36,75.36,460.68,212.68
,S2,2022-02-20,0.66,13.18,0.11,2.18,24.4,0.24,47.84,488.32,212.56
,LC08,2022-03-01,0.65,12.94,0.18,3.64,46.24,-0.4,70.32,466.48,211.92
,LC09,2022-04-10,-0.45,-8.94,0.4,8.0,-3.88,0.72,19.08,516.6,213.04
,LC08,2022-05-04,0.58,11.52,0.26,5.28,7.48,-4.84,36.0,505.16,207.48
,LC09,2022-06-13,-0.94,-18.82,-0.46,-9.28,-8.88,-81.96,96.76,521.6,130.36
,LC09,2022-12-06,-0.52,-10.36,0.0,0.0,33.32,-1.8,58.8,479.4,210.52
,S2,2022-12-27,-0.33,-6.58,0.11,2.18,6.16,-0.6,30.44,506.56,211.72
,S2,2023-01-01,-0.34,-6.82,0.16,3.28,10.24,0.24,33.68,502.48,212.56
,S2,2023-02-10,0.67,13.42,0.17,3.46,37.68,0.76,60.6,475.04,213.08
,LC09,2023-02-24,0.32,6.36,0.38,7.64,3.24,0.88,26.04,509.48,213.2
,LC08,2023-06-24,-0.53,-10.58,0.16,3.1,-5.76,-2.84,20.76,518.48,209.48
,S2,2023-11-17,0.39,7.76,-0.27,-5.46,11.48,-14.4,49.56,501.24,197.92
,S2,2023-12-27,0.48,9.64,-0.24,-4.9,51.72,-13.88,89.28,461.0,198.44
,S2,2024-03-01,0.16,3.3,0.19,3.82,58.88,0.84,81.72,453.84,213.16
,LC08,2024-03-06,-0.15,-3.06,0.4,8.0,22.2,1.0,44.88,490.52,213.32
,LC08,2024-03-22,0.07,1.42,0.03,0.54,51.56,-4.44,79.68,461.16,207.88
,S2,2024-09-22,0.18,3.52,0.3,6.0,10.24,0.84,33.08,502.48,213.16
,LC08,2024-11-17,0.59,11.76,0.36,7.28,21.88,0.48,45.08,490.84,212.8
,S2,2024-12-16,0.49,9.88,0.31,6.18,27.92,-4.96,56.56,484.8,207.36
,S2,2025-01-05,0.42,8.48,0.34,6.72,11.2,-4.04,38.92,501.52,208.28
,S2,2025-01-15,0.78,15.52,0.29,5.82,55.12,-7.52,86.32,457.6,204.8
,LC09,2025-01-28,0.33,6.58,0.23,4.54,48.32,-3.84,75.84,464.4,208.48
,S2,2025-02-14,0.71,14.12,0.17,3.46,79.44,0.44,102.68,433.28,212.76
