Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-08-12,-0.89,-17.72,-0.79,-15.78,-50.28,-50.56,168.88,426.68,284.48
,LE07,1999-11-16,-0.23,-4.6,-0.84,-16.72,-7.0,-59.64,221.24,383.4,275.4
,LE07,1999-12-09,-0.86,-17.24,-0.83,-16.54,-29.64,-54.76,193.72,406.04,280.28
,LE07,1999-12-25,-0.66,-13.16,-0.83,-16.54,-17.32,-56.32,207.6,393.72,278.72
,LE07,2000-01-26,0.57,11.36,-0.83,-16.6,16.52,-53.68,238.8,359.88,281.36
,LE07,2000-03-14,-0.03,-0.58,-0.82,-16.46,1.76,-51.56,221.92,374.64,283.48
,LE07,2000-11-25,-0.89,-17.8,-0.84,-16.86,-45.36,-45.68,168.92,421.76,289.36
,LE07,2000-12-04,-0.04,-0.74,-0.89,-17.72,1.56,-57.32,227.48,374.84,277.72
,LE07,2001-01-21,-0.87,-17.32,-0.9,-17.92,-40.96,-50.64,178.28,417.36,284.4
,LE07,2001-02-06,-0.87,-17.4,-0.84,-16.9,-40.84,-47.2,174.96,417.24,287.84
,LE07,2001-03-10,-0.87,-17.32,-0.87,-17.36,-38.4,-51.0,181.2,414.8,284.04
,LE07,2001-09-02,-0.87,-17.32,-0.94,-18.8,-39.2,-96.92,226.32,415.6,238.12
,LE07,2001-09-09,0.83,16.54,-0.93,-18.66,31.08,-98.8,298.48,345.32,236.24
,LE07,2002-02-16,-0.42,-8.36,-0.89,-17.76,-4.28,-55.76,220.08,380.68,279.28
,LE07,2002-03-04,0.25,4.92,-0.91,-18.14,12.84,-65.32,246.76,363.56,269.72
,LE07,2002-10-23,-0.97,-19.38,-0.92,-18.4,-25.08,-66.48,210.0,401.48,268.56
,LE07,2002-10-30,-0.62,-12.38,-0.92,-18.48,-7.88,-69.48,230.2,384.28,265.56
,LE07,2002-12-26,-0.31,-6.16,-0.92,-18.36,-1.84,-64.68,231.44,378.24,270.36
,LE07,2003-01-02,-1.1,-22.04,-0.89,-17.84,-33.24,-55.96,191.32,409.64,279.08
,LE07,2003-03-07,-0.66,-13.24,-0.87,-17.42,-11.28,-89.36,246.68,387.68,245.68
,LE07,2003-03-16,-1.57,-31.38,-0.86,-17.28,-40.0,-77.24,205.84,416.4,257.8
,LE07,2003-03-23,-0.37,-7.42,-0.87,-17.36,-4.0,-85.64,250.24,380.4,249.4
,LT05,2004-09-18,-0.78,-15.52,-0.91,-18.18,-14.84,-68.56,222.32,391.24,266.48
,LT05,2004-09-25,-0.94,-18.9,-0.92,-18.32,-25.12,-65.96,209.44,401.52,269.08
,LT05,2005-01-15,0.45,9.08,-0.9,-17.92,17.8,-53.56,239.96,358.6,281.48
,LT05,2005-08-27,-0.05,-1.06,-0.92,-18.32,1.52,-88.56,258.68,374.88,246.48
,LT05,2005-09-12,-0.29,-5.86,-0.91,-18.24,-1.64,-75.84,242.8,378.04,259.2
,LT05,2005-09-28,-0.45,-9.0,-0.91,-18.24,-7.4,-73.68,234.88,383.8,261.36
,LT05,2005-11-08,0.97,19.44,-0.84,-16.8,34.8,-50.04,253.44,341.6,285.0
,LT05,2006-10-26,-0.48,-9.62,-0.84,-16.8,-10.84,-50.68,208.44,387.24,284.36
,LT05,2007-02-06,-0.49,-9.86,-0.83,-16.68,-19.04,-46.24,195.8,395.44,288.8
,LT05,2010-10-12,0.77,15.36,-0.9,-17.92,26.48,-47.08,242.16,349.92,287.96
,LT05,2010-10-28,-0.03,-0.52,-0.89,-17.84,-0.44,-41.8,209.96,376.84,293.24
,LT05,2011-01-09,0.14,2.78,-0.8,-16.04,3.2,-36.88,208.68,373.2,298.16
,LT05,2011-02-17,-0.95,-19.06,-0.89,-17.76,-37.4,-49.76,180.96,413.8,285.28
,LT05,2011-09-13,-1.9,-38.02,-0.88,-17.62,-57.68,-47.8,158.72,434.08,287.24
,LC08,2013-08-17,-0.45,-8.92,-0.63,-12.58,-5.24,-24.04,187.4,381.64,311.0
,LC08,2013-11-14,-0.32,-6.32,-0.62,-12.32,-2.84,-23.4,189.16,379.24,311.64
,LC08,2013-11-21,-0.41,-8.22,-0.62,-12.5,-4.2,-23.84,188.24,380.6,311.2
,LC08,2014-01-24,0.96,19.3,-0.7,-14.08,32.8,-26.4,227.8,343.6,308.64
,LC08,2014-02-02,-0.2,-4.04,-0.7,-13.96,-0.56,-26.36,194.4,376.96,308.68
,LC08,2014-03-06,7.99,159.76,-0.68,-13.62,42.28,-25.24,236.12,334.12,309.8
,LC08,2014-08-29,0.06,1.14,-0.68,-13.7,3.12,-25.92,197.64,373.28,309.12
,LC08,2014-09-30,6.72,134.42,-0.68,-13.7,39.2,-24.56,232.36,337.2,310.48
,LC08,2014-11-08,-0.71,-14.26,-0.62,-12.32,-12.12,-21.68,178.16,388.52,313.36
,LC08,2015-08-16,-0.9,-18.04,-0.63,-12.58,-21.24,-22.72,170.08,397.64,312.32
,LC08,2015-09-24,-0.17,-3.34,-0.59,-11.76,-0.88,-20.2,187.92,377.28,314.84
,LC08,2015-10-19,0.09,1.84,-0.62,-12.5,3.0,-20.96,192.56,373.4,314.08
,LC08,2015-12-13,-0.94,-18.74,-0.48,-9.64,-25.4,-15.2,158.4,401.8,319.84
,LC08,2016-01-30,8.0,159.92,-0.58,-11.58,42.52,-20.44,231.56,333.88,314.6
,LC08,2016-03-02,7.99,159.84,-0.65,-12.96,42.16,-23.24,234.0,334.24,311.8
,LC08,2016-03-11,0.03,0.58,-0.64,-12.8,1.76,-22.52,192.88,374.64,312.52
,LC08,2016-08-18,-0.97,-19.44,-0.61,-12.24,-28.92,-22.48,162.16,405.32,312.56
