,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-08-26,0.0,0.0,24.14,-15.36
1,1999-10-13,-28.48,-0.1,-4.34,-15.46
2,1999-11-21,-0.63,14.4,23.51,-0.96
3,2000-03-12,-30.0,2.02,-5.86,-13.34
4,2001-03-15,-27.15,3.02,-3.01,-12.34
5,2001-03-31,42.74,7.4,66.88,-7.96
6,2001-04-16,-18.46,1.08,5.68,-14.28
7,2001-11-03,-34.77,16.5,-10.63,1.14
8,2001-12-21,-26.18,17.34,-2.04,1.98
9,2002-02-14,-27.87,9.92,-3.73,-5.44
10,2003-03-05,-23.01,7.4,1.13,-7.96
11,2003-03-21,-14.25,3.52,9.89,-11.84
12,2003-09-05,-19.95,2.34,4.19,-13.02
13,2003-09-14,-19.41,4.96,4.73,-10.4
14,2003-11-17,-13.35,5.04,10.79,-10.32
15,2004-04-25,-18.78,7.74,5.36,-7.62
16,2005-02-23,-13.01,25.5,11.13,10.14
17,2005-03-02,-28.47,17.84,-4.33,2.48
18,2005-03-18,-11.36,12.46,12.78,-2.9
19,2005-04-12,-14.04,10.18,10.1,-5.18
20,2005-09-10,-28.64,9.0,-4.5,-6.36
21,2006-01-25,-6.26,21.3,17.88,5.94
22,2006-02-17,-23.25,3.52,0.89,-11.84
23,2006-08-28,-15.22,1.5,8.92,-13.86
24,2006-10-24,-35.07,20.04,-10.93,4.68
25,2007-02-13,-1.62,19.02,22.52,3.66
26,2009-12-03,-35.44,30.14,-11.3,14.78
27,2011-01-07,-24.29,10.78,-0.15,-4.58
28,2011-01-23,-37.78,17.08,-13.64,1.72
29,2011-03-12,-20.26,8.24,3.88,-7.12
30,2013-09-16,-8.62,34.18,15.52,18.82
31,2013-09-25,-22.03,28.62,2.11,13.26
32,2013-10-27,-19.1,30.72,5.04,15.36
33,2013-11-12,-2.5,30.64,21.64,15.28
34,2014-02-07,51.19,22.4,75.33,7.04
35,2014-03-20,-27.06,28.7,-2.92,13.34
36,2014-04-05,-26.29,34.1,-2.15,18.74
37,2014-09-03,-23.11,16.58,1.03,1.22
38,2014-09-28,-21.29,19.86,2.85,4.5
39,2014-10-21,-14.63,30.82,9.51,15.46
40,2015-01-25,36.59,22.9,60.73,7.54
41,2015-03-14,-14.18,22.64,9.96,7.28
42,2015-09-06,-23.55,21.64,0.59,6.28
43,2016-02-13,42.89,4.54,67.03,-10.82
44,2016-04-26,-11.54,26.18,12.6,10.82
45,2017-01-23,-9.35,11.36,14.79,-4.0
46,2017-02-15,-29.29,13.88,-5.15,-1.48
47,2017-09-27,-22.24,10.44,1.9,-4.92
48,2018-02-02,-46.67,-0.1,-22.53,-15.46
49,2018-04-07,-20.41,7.82,3.73,-7.54
50,2018-05-02,-25.0,9.0,-0.86,-6.36
51,2018-08-29,-24.56,8.92,-0.42,-6.44
52,2018-09-14,4.16,5.04,28.3,-10.32
53,2018-11-10,-31.96,11.94,-7.82,-3.42
54,2018-12-15,60.21,-0.52,84.35,-15.88
55,2018-12-25,-42.16,-1.28,-18.02,-16.64
56,2019-01-04,-14.5,1.76,9.64,-13.6
57,2019-01-14,23.64,6.4,47.78,-8.96
58,2019-02-01,3.03,12.88,27.17,-2.48
59,2019-02-06,-10.74,18.94,13.4,3.58
60,2019-02-28,-0.73,10.02,23.41,-5.34
61,2019-03-23,-28.89,3.28,-4.75,-12.08
62,2019-03-28,19.34,12.38,43.48,-2.98
63,2019-04-02,-7.26,9.0,16.88,-6.36
64,2019-04-07,-2.44,21.38,21.7,6.02
65,2019-04-12,10.19,8.32,34.33,-7.04
66,2019-04-22,-2.24,10.26,21.9,-5.1
67,2019-04-29,-7.69,9.0,16.45,-6.36
68,2019-05-05,-8.68,15.58,15.46,0.22
69,2019-08-20,-24.78,9.08,-0.64,-6.28
70,2019-09-09,-26.25,9.18,-2.11,-6.18
71,2019-09-10,-21.42,13.3,2.72,-2.06
72,2019-09-19,-12.78,9.18,11.36,-6.18
73,2019-10-06,-6.79,9.42,17.35,-5.94
74,2019-12-20,-10.95,7.82,13.19,-7.54
75,2019-12-31,-28.78,3.36,-4.64,-12.0
76,2020-02-18,0.99,7.48,25.13,-7.88
77,2020-02-28,-22.42,13.54,1.72,-1.82
78,2020-03-27,-32.29,8.58,-8.15,-6.78
79,2020-03-29,-21.19,4.04,2.95,-11.32
80,2020-04-01,17.46,8.32,41.6,-7.04
81,2020-09-12,-10.91,9.18,13.23,-6.18
82,2020-09-19,-20.05,13.8,4.09,-1.56
83,2020-10-14,-6.81,16.66,17.33,1.3
84,2020-10-21,-5.94,10.68,18.2,-4.68
85,2020-10-23,20.28,3.62,44.42,-11.74
86,2020-11-14,-5.56,8.66,18.58,-6.7
87,2020-12-09,-12.43,8.0,11.71,-7.36
88,2020-12-27,-16.78,3.94,7.36,-11.42
89,2021-01-03,39.1,4.2,63.24,-11.16
90,2021-01-11,-8.02,11.36,16.12,-4.0
91,2021-01-26,-4.93,7.9,19.21,-7.46
92,2021-01-28,-18.93,7.82,5.21,-7.54
93,2021-01-31,-28.88,8.74,-4.74,-6.62
94,2021-02-02,46.56,5.04,70.7,-10.32
95,2021-02-12,-20.44,5.54,3.7,-9.82
96,2021-02-15,-24.1,4.12,0.04,-11.24
97,2021-02-20,63.18,3.94,87.32,-11.42
98,2021-03-17,-19.88,6.14,4.26,-9.22
99,2021-03-23,-1.21,10.34,22.93,-5.02
100,2021-04-06,-11.37,15.06,12.77,-0.3
101,2021-04-13,99.16,13.72,123.3,-1.64
102,2021-04-16,-18.81,6.9,5.33,-8.46
103,2021-08-29,-14.9,5.3,9.24,-10.06
104,2021-08-30,-19.94,10.34,4.2,-5.02
105,2021-08-31,0.13,5.3,24.27,-10.06
106,2021-09-13,-23.88,5.38,0.26,-9.98
107,2021-10-13,17.74,7.32,41.88,-8.04
108,2021-10-28,17.22,6.4,41.36,-8.96
109,2021-11-02,-9.78,12.8,14.36,-2.56
110,2021-11-04,-8.42,3.78,15.72,-11.58
111,2021-11-07,-44.28,5.46,-20.14,-9.9
112,2021-11-18,-17.98,9.5,6.16,-5.86
113,2022-01-01,-6.75,8.66,17.39,-6.7
114,2022-01-21,-25.35,4.62,-1.21,-10.74
115,2022-01-28,-4.77,4.54,19.37,-10.82
116,2022-02-25,-6.76,6.22,17.38,-9.14
117,2022-03-07,-9.28,6.98,14.86,-8.38
118,2022-03-09,14.66,4.7,38.8,-10.66
119,2022-03-25,-18.75,10.1,5.39,-5.26
120,2022-03-26,-7.3,10.68,16.84,-4.68
121,2022-03-27,-3.11,6.4,21.03,-8.96
122,2022-04-02,-31.48,19.2,-7.34,3.84
123,2022-04-03,-30.47,18.34,-6.33,2.98
124,2022-04-18,-13.32,15.58,10.82,0.22
125,2022-05-28,-9.3,21.38,14.84,6.02
126,2022-09-09,-3.79,10.34,20.35,-5.02
127,2022-09-10,-3.41,13.8,20.73,-1.56
128,2022-10-13,-32.07,4.96,-7.93,-10.4
129,2022-11-09,-25.57,6.82,-1.43,-8.54
130,2022-11-13,-24.73,5.8,-0.59,-9.56
131,2022-11-14,40.29,6.4,64.43,-8.96
132,2022-12-23,-21.3,5.46,2.84,-9.9
133,2022-12-27,-32.62,4.62,-8.48,-10.74
134,2023-01-08,-36.06,3.28,-11.92,-12.08
135,2023-01-11,-40.51,3.78,-16.37,-11.58
136,2023-01-18,0.28,5.3,24.42,-10.06
137,2023-01-23,-35.51,5.12,-11.37,-10.24
138,2023-01-24,-27.65,4.7,-3.51,-10.66
139,2023-02-10,-23.47,5.04,0.67,-10.32
140,2023-02-12,10.67,5.3,34.81,-10.06
141,2023-02-27,44.74,5.3,68.88,-10.06
142,2023-03-05,-19.3,10.52,4.84,-4.84
143,2023-03-09,-36.53,6.82,-12.39,-8.54
144,2023-03-14,54.52,5.22,78.66,-10.14
145,2023-03-22,-21.82,5.8,2.32,-9.56
146,2023-03-29,4.47,5.04,28.61,-10.32
147,2023-04-03,-16.37,7.32,7.77,-8.04
148,2023-04-06,-12.94,16.42,11.2,1.06
149,2023-04-13,55.79,10.44,79.93,-4.92
150,2023-04-14,24.73,10.6,48.87,-4.76
151,2023-04-22,-18.19,15.82,5.95,0.46
152,2023-08-04,-31.94,1.18,-7.8,-14.18
153,2023-08-28,-16.45,6.82,7.69,-8.54
154,2023-09-03,-13.24,3.86,10.9,-11.5
155,2023-09-08,-16.14,3.02,8.0,-12.34
156,2023-09-25,-7.3,3.7,16.84,-11.66
157,2023-10-18,-38.7,4.28,-14.56,-11.08
158,2023-10-28,-8.28,5.54,15.86,-9.82
159,2023-10-30,-30.25,6.22,-6.11,-9.14
160,2023-11-15,-39.92,9.92,-15.78,-5.44
161,2023-11-24,-12.51,11.28,11.63,-4.08
162,2023-12-19,51.09,4.04,75.23,-11.32
163,2024-01-28,-42.11,7.9,-17.97,-7.46
164,2024-02-05,-5.44,6.48,18.7,-8.88
165,2024-02-11,-40.55,10.02,-16.41,-5.34
166,2024-02-17,23.82,5.46,47.96,-9.9
167,2024-02-22,-15.22,6.56,8.92,-8.8
168,2024-02-27,-26.55,5.88,-2.41,-9.48
169,2024-03-11,-25.34,12.2,-1.2,-3.16
170,2024-03-18,17.53,5.8,41.67,-9.56
171,2024-03-23,-14.96,15.48,9.18,0.12
172,2024-03-28,-36.66,7.48,-12.52,-7.88
173,2024-04-07,-3.78,16.92,20.36,1.56
174,2024-05-02,-20.19,10.44,3.95,-4.92
175,2024-09-23,-33.01,7.66,-8.87,-7.7
176,2024-09-29,-22.57,5.88,1.57,-9.48
177,2024-10-09,-28.49,5.8,-4.35,-9.56
178,2024-11-11,-8.48,5.98,15.66,-9.38
179,2024-11-17,-35.49,13.72,-11.35,-1.64
180,2024-12-18,-33.15,5.64,-9.01,-9.72
181,2024-12-26,-13.87,5.46,10.27,-9.9
182,2025-01-04,-40.35,8.84,-16.21,-6.52
183,2025-01-05,-35.86,5.04,-11.72,-10.32
184,2025-01-17,-25.96,9.68,-1.82,-5.68
185,2025-01-21,-22.01,9.26,2.13,-6.1
186,2025-02-14,-29.95,5.88,-5.81,-9.48
187,2025-02-16,-24.25,6.4,-0.11,-8.96
188,2025-02-26,-8.6,6.64,15.54,-8.72
189,2025-03-08,-1.94,6.22,22.2,-9.14
190,2025-03-09,-1.73,5.46,22.41,-9.9
191,2025-03-26,1.38,5.54,25.52,-9.82
