Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-10-04,0.38,7.6,0.42,8.3,3.6,5.88,16.28,948.84,30.48
,LE07,2000-04-29,0.38,7.6,0.45,8.94,8.2,1.2,25.56,944.24,25.8
,LE07,2002-03-18,0.35,6.98,0.35,7.0,-1.28,-2.6,19.88,953.72,22.0
,LE07,2003-05-08,0.57,11.32,0.48,9.6,7.12,1.48,24.2,945.32,26.08
,LT05,2004-05-18,-0.16,-3.26,0.42,8.3,-4.16,-1.88,16.28,956.6,22.72
,LT05,2005-01-13,-0.05,-1.08,0.11,2.12,-3.36,1.88,13.32,955.8,26.48
,LT05,2005-03-18,0.69,13.8,0.28,5.7,19.56,-2.56,40.68,932.88,22.04
,LT05,2005-04-03,0.69,13.8,0.11,2.12,16.48,-0.56,35.6,935.96,24.04
,LT05,2005-04-19,0.57,11.32,0.24,4.72,6.6,2.88,22.28,945.84,27.48
,LT05,2005-08-25,0.57,11.32,0.63,12.52,3.84,7.28,15.12,948.6,31.88
,LT05,2006-07-27,-0.74,-14.72,0.33,6.66,-6.2,2.4,9.96,958.64,27.0
,LT05,2007-02-04,-0.78,-15.66,0.3,6.02,-6.84,-2.36,14.08,959.28,22.24
,LT05,2009-01-24,-0.95,-19.06,0.27,5.36,-10.64,0.56,7.36,963.08,25.16
,LT05,2010-02-12,-0.84,-16.9,-0.01,-0.16,-6.84,-2.16,13.88,959.28,22.44
,LC08,2013-05-11,-0.67,-13.48,0.37,7.32,-5.92,-0.48,13.12,958.36,24.12
,LC08,2013-08-31,0.69,13.8,0.5,9.92,8.96,1.64,25.88,943.48,26.24
,LC08,2013-11-03,-0.74,-14.72,0.68,13.5,-6.8,1.6,10.16,959.16,26.2
,LC08,2013-12-05,-0.84,-16.9,0.77,15.44,-7.44,1.4,9.72,959.88,26.0
,LC08,2014-03-27,0.38,7.6,0.06,1.14,1.32,-2.88,22.76,951.12,21.72
,LC08,2016-04-17,0.38,7.6,0.68,13.5,2.56,-0.36,21.48,949.88,24.24
,LC08,2016-09-24,0.29,5.82,0.51,10.24,15.0,0.88,32.68,937.44,25.48
,LC08,2017-04-20,0.55,11.0,0.5,9.92,3.08,1.64,20.0,949.36,26.24
,LC08,2017-09-11,-0.58,-11.62,0.66,13.18,-5.44,-0.52,13.64,957.88,24.08
,LC08,2018-04-23,0.62,12.32,0.15,3.08,29.8,-1.2,49.56,922.64,23.4
,S2,2018-12-13,0.78,15.66,-0.07,-1.46,301.68,-0.48,320.72,650.76,24.12
,S2,2018-12-28,0.69,13.8,0.33,6.66,9.12,1.6,26.08,943.32,26.2
,S2,2019-03-13,0.38,7.6,0.27,5.36,5.6,0.12,24.04,946.84,24.72
,S2,2019-03-23,-0.18,-3.56,0.32,6.34,-4.28,0.16,14.12,956.72,24.76
,S2,2019-04-17,0.35,6.98,0.55,10.9,1.4,0.8,19.16,951.04,25.4
,S2,2019-08-30,-183.3,-3666.04,0.71,14.14,-8.96,0.92,8.68,961.4,25.52
,S2,2019-11-03,0.88,17.52,0.53,10.56,9.16,2.36,25.36,943.28,26.96
,S2,2019-11-18,-0.29,-5.74,0.33,6.66,-3.84,0.28,14.44,956.28,24.88
,S2,2019-11-23,0.32,6.36,0.37,7.32,1.68,0.36,19.88,950.76,24.96
,S2,2019-12-18,0.57,11.32,0.02,0.48,4.96,-2.24,25.76,947.48,22.36
,S2,2020-02-01,0.88,17.52,0.06,1.14,12.32,-0.96,31.84,940.12,23.64
,S2,2020-02-11,-0.92,-18.44,0.11,2.12,-6.72,-1.96,13.8,959.16,22.64
,S2,2020-03-07,0.38,7.6,-0.19,-3.74,-1.2,-3.0,20.36,953.64,21.6
,S2,2020-04-01,0.49,9.74,0.11,2.12,25.24,1.2,42.6,927.2,25.8
,S2,2020-04-06,0.33,6.66,0.11,2.12,7.76,-0.24,26.56,944.68,24.36
,S2,2020-04-11,0.38,7.6,0.3,6.02,23.52,0.4,41.68,928.92,25.0
,S2,2020-04-21,0.16,3.26,0.48,9.6,-2.56,0.68,15.32,955.0,25.28
,LC08,2020-05-14,0.88,17.52,0.24,4.72,15.2,0.64,33.12,937.24,25.24
,S2,2020-09-03,-183.84,-3676.84,0.74,14.8,-10.36,1.04,7.16,962.8,25.64
,S2,2020-10-03,0.01,0.16,0.74,14.8,457.68,2.52,473.72,494.76,27.12
,S2,2020-11-27,-0.61,-12.24,-0.11,-2.12,-5.36,-0.72,13.92,957.8,23.88
,S2,2021-04-16,-0.3,-6.04,0.53,10.56,-4.2,0.8,13.56,956.64,25.4
,S2,2021-05-01,0.33,6.66,0.38,7.64,-1.64,0.32,16.6,954.08,24.92
,S2,2021-06-30,0.88,17.52,0.32,6.34,8.36,3.08,23.84,944.08,27.68
,LC08,2021-07-04,0.88,17.52,0.38,7.64,15.28,3.12,30.72,937.16,27.72
,S2,2021-07-15,0.35,6.98,0.66,13.18,18.68,0.76,36.48,933.76,25.36
,S2,2021-08-14,0.27,5.42,0.63,12.52,-1.88,0.6,16.08,954.32,25.2
,S2,2021-11-22,-181.6,-3632.04,0.74,14.8,-7.08,0.92,10.56,959.52,25.52
,LC09,2022-02-21,0.01,0.16,0.07,1.46,-3.0,-0.04,15.6,955.44,24.56
,S2,2022-03-12,0.95,18.92,0.27,5.36,297.44,1.64,314.36,655.0,26.24
,S2,2022-05-01,-0.13,-2.64,0.72,14.48,211.36,0.84,229.08,741.08,25.44
,LC09,2022-09-17,0.35,6.98,0.33,6.66,-0.4,0.16,18.0,952.84,24.76
,S2,2023-01-31,0.35,6.98,0.12,2.44,-0.2,0.04,18.32,952.64,24.64
,S2,2023-02-20,-0.94,-18.76,0.68,13.5,169.72,0.72,187.56,782.72,25.32
,LC08,2023-03-04,-0.86,-17.2,0.19,3.74,-6.6,0.24,11.72,959.04,24.84
,S2,2023-03-07,-0.91,-18.14,0.5,9.92,-6.12,0.8,11.64,958.56,25.4
,S2,2023-03-17,0.88,17.52,0.4,7.96,8.48,2.0,25.04,943.96,26.6
,S2,2023-05-16,0.35,6.98,0.74,14.8,-1.68,1.0,15.88,954.12,25.6
,S2,2023-06-10,0.63,12.54,0.72,14.48,32.28,5.12,45.72,920.16,29.72
,S2,2023-07-30,-0.07,-1.4,0.74,14.8,-3.24,1.0,14.32,955.68,25.6
,S2,2023-08-24,0.22,4.42,0.76,15.12,12.6,5.16,26.0,939.84,29.76
,LC09,2023-09-20,-0.26,-5.12,0.27,5.36,-3.92,0.4,14.24,956.36,25.0
,S2,2023-11-12,-0.58,-11.62,0.76,15.12,-4.92,1.0,12.64,957.36,25.6
,S2,2024-01-06,0.8,15.96,-0.14,-2.76,422.48,-0.88,441.92,529.96,23.72
,S2,2024-02-05,0.38,7.6,-0.02,-0.48,3.68,-2.68,24.92,948.76,21.92
,LC09,2024-03-30,-0.04,-0.78,0.06,1.14,-3.08,-0.16,15.64,955.52,24.44
,LC08,2024-04-23,-0.81,-16.28,0.38,7.64,-7.16,0.32,11.08,959.6,24.92
,S2,2024-07-04,0.3,6.04,0.74,14.8,-0.32,1.04,17.2,952.76,25.64
,LC08,2024-08-29,0.05,1.08,0.25,5.04,-2.16,-2.12,18.52,954.6,22.48
,S2,2024-10-22,0.5,10.08,0.46,9.26,1.12,2.08,17.6,951.32,26.68
,S2,2024-11-06,-0.32,-6.36,0.4,7.96,-4.04,0.52,14.0,956.48,25.12
,S2,2025-02-24,0.69,13.8,-0.04,-0.82,9.04,-1.08,28.68,943.4,23.52
,S2,2025-03-06,0.82,16.36,-0.04,-0.82,30.96,-1.0,50.52,921.48,23.6
,LC09,2025-05-04,0.81,16.28,0.25,5.04,21.64,0.88,39.32,930.8,25.48
,S2,2025-05-05,0.73,14.54,0.45,8.94,40.56,2.36,56.76,911.88,26.96
,S2,2025-05-15,0.07,1.4,0.72,14.48,-3.08,1.0,14.48,955.52,25.6
